iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6852759324	0.8215453831	0.7923745101	0.821545383	0.821545383
1	0.6775975462	0.8251470553	0.7940543644	0.8251470552	0.8251470552
2	0.6702035074	0.8266610645	0.7974115768	0.8266610644	0.8266610644
3	0.6632000522	0.8272578903	0.7993160772	0.8272578902	0.8272578902
4	0.6560772332	0.8278574213	0.8017098071	0.8278574212	0.8278574212
5	0.6495679297	0.8270060522	0.8038239772	0.8270060521	0.8270060521
6	0.6428660915	0.8270771493	0.8013553653	0.8270771492	0.8270771492
7	0.6362177672	0.8279878704	0.8014402316	0.8279878703	0.8279878703
8	0.629749603	0.827510593	0.8013778299	0.827510593	0.827510593
9	0.6235958379	0.8278800672	0.8016923346	0.8278800672	0.8278800672
10	0.6175471972	0.8281263993	0.8010882859	0.8281263992	0.8281263992
11	0.6118006562	0.8281080443	0.8017722088	0.8281080442	0.8281080442
12	0.606204258	0.8283776757	0.801597484	0.8283776756	0.8283776756
13	0.6008185318	0.8286544546	0.8016099643	0.8286544546	0.8286544546
14	0.5964801655	0.8280414213	0.8023113596	0.8280414213	0.8280414213
15	0.5913671312	0.8281268256	0.8029877942	0.8281268255	0.8281268255
16	0.586914688	0.828128742	0.8031849837	0.8281287419	0.8281287419
17	0.5825416162	0.8279023585	0.8028754711	0.8279023585	0.8279023585
18	0.5776675604	0.8278709714	0.8029353768	0.8278709714	0.8278709714
19	0.5731865032	0.8275644587	0.8030826448	0.8275644587	0.8275644587
20	0.5687635366	0.8277106014	0.8027831166	0.8277106013	0.8277106013
21	0.5645356941	0.827670473	0.8028854554	0.827670473	0.827670473
22	0.5601814872	0.8276529228	0.8030476999	0.8276529228	0.8276529228
23	0.5561579147	0.8275600244	0.8029778099	0.8275600243	0.8275600243
24	0.5522495909	0.8276969596	0.8028555026	0.8276969596	0.8276969596
25	0.548098637	0.8278021093	0.8028505104	0.8278021093	0.8278021093
26	0.5440977115	0.8279466504	0.8031874797	0.8279466503	0.8279466503
27	0.5403211421	0.828123969	0.8034670394	0.8281239689	0.8281239689
28	0.536574763	0.8282425652	0.8032149365	0.8282425651	0.8282425651
29	0.5329766967	0.8281180166	0.8031076055	0.8281180166	0.8281180166
30	0.5296223637	0.8282363419	0.8031650151	0.8282363419	0.8282363419
31	0.5262562493	0.8283203039	0.8031026134	0.8283203039	0.8283203039
32	0.5229014807	0.8284105569	0.8030127549	0.8284105568	0.8284105568
33	0.5196483773	0.8287687201	0.802725707	0.82876872	0.82876872
34	0.516485883	0.8287365441	0.8024935726	0.828736544	0.828736544
35	0.513457978	0.8289937887	0.8025484861	0.8289937887	0.8289937887
36	0.5104780257	0.8290004781	0.8024636198	0.8290004781	0.8290004781
37	0.5075724822	0.8290054463	0.8023562888	0.8290054463	0.8290054463
38	0.5048684008	0.8290702047	0.8023562888	0.8290702047	0.8290702047
39	0.5021129147	0.8291907173	0.8023013753	0.8291907173	0.8291907173
40	0.4993412022	0.8292463361	0.8024012181	0.829246336	0.829246336
41	0.4966587744	0.8292436229	0.8023188478	0.8292436228	0.8292436228
42	0.4942874865	0.8293102976	0.8025160372	0.8293102976	0.8293102976
43	0.491918394	0.8293477725	0.8026608092	0.8293477725	0.8293477725
44	0.4894141429	0.8293962437	0.8025734468	0.8293962437	0.8293962437
45	0.487386054	0.8293300271	0.8026483289	0.8293300271	0.8293300271
46	0.4850593175	0.8293637968	0.802650825	0.8293637967	0.8293637967
