iter	Passed	Remaining
0	1231	121961
1	2756	135045
2	3941	127449
3	5175	124207
4	6382	121258
5	8389	131436
6	9659	128331
7	11157	128306
8	12462	126006
9	13638	122745
10	14834	120028
11	16284	119421
12	17455	116819
13	18681	114754
14	19906	112805
15	21389	112294
16	22593	110307
17	23781	108339
18	24971	106459
19	26356	105425
20	26773	100719
21	28264	100211
22	29483	98705
23	30652	97066
24	31916	95749
25	33441	95178
26	34629	93627
27	35821	92112
28	36995	90575
29	38346	89474
30	39761	88502
31	41031	87192
32	42375	86034
33	43707	84844
34	45041	83648
35	46633	82904
36	48031	81782
37	49383	80572
38	50850	79535
39	52449	78673
40	53669	77231
41	54882	75789
42	56086	74347
43	57571	73273
44	58759	71816
45	59958	70385
46	61176	68986
47	62532	67743
48	64112	66729
49	65346	65346
50	66530	63921
51	67524	62330
52	68993	61182
53	70195	59796
54	71390	58410
55	72650	57082
56	74121	55916
57	75141	54412
58	76381	53078
59	77580	51720
60	79091	50566
61	80297	49214
62	81486	47857
63	82707	46522
64	84314	45400
65	85570	44081
66	86803	42753
67	88012	41417
68	89465	40194
69	90835	38929
70	92060	37601
71	93243	36261
72	94700	35026
73	95908	33697
74	97106	32368
75	98299	31041
76	99740	29792
77	100953	28473
78	102137	27150
79	103326	25831
80	104826	24588
81	105857	23237
82	107114	21939
83	108356	20639
84	109773	19371
85	110960	18063
86	112400	16795
87	113881	15529
88	115069	14222
89	116268	12918
90	117589	11629
91	119074	10354
92	120304	9055
93	121535	7757
94	122764	6461
95	124419	5184
96	125642	3885
97	126861	2589
98	128151	1294
99	128880	0
