iter	Passed	Remaining
0	3188	634529
1	6545	647962
2	9814	644458
3	13469	659984
4	16494	643301
5	19406	627475
6	22782	628155
7	23100	554412
8	24374	517281
9	26613	505652
10	29296	503362
11	32410	507763
12	35478	510341
13	38667	513726
14	42017	518216
15	45348	521507
16	48178	518629
17	51355	519263
18	54688	520978
19	57866	520802
20	61259	522161
21	64265	519966
22	67251	517541
23	70620	517882
24	73665	515661
25	77189	516576
26	80597	516418
27	83895	515357
28	87027	513164
29	90129	510735
30	93025	507139
31	96265	505395
32	99359	502821
33	102111	498545
34	105811	498827
35	108889	496051
36	112241	494467
37	112716	480527
38	115887	478407
39	117985	471940
40	121617	471640
41	124678	469028
42	127995	467332
43	131457	466075
44	134759	464171
45	138241	462807
46	141400	460303
47	144384	457218
48	147757	455334
49	151205	453616
50	154126	450291
51	157270	447614
52	160495	445146
53	163960	443301
54	167344	441179
55	170719	438993
56	173807	436044
57	177116	433630
58	180486	431332
59	183696	428625
60	187331	426869
61	190447	423899
62	193721	421267
63	197005	418636
64	200428	416274
65	203737	413649
66	206510	409938
67	210160	407958
68	213370	405094
69	216064	401263
70	219593	398979
71	222906	396278
72	225641	392554
73	229264	390368
74	232593	387655
75	235960	384987
76	238553	381065
77	242034	378567
78	245379	375835
79	248881	373322
80	251934	370125
81	255102	367098
82	258423	364283
83	261604	361263
84	262091	354595
85	264981	351254
86	268362	348562
87	271703	345804
88	274772	342694
89	277915	339674
90	281165	336781
91	281612	330588
92	285221	328158
93	288799	325667
94	292099	322847
95	295514	320140
96	298722	317200
97	301963	314288
98	305039	311202
99	308399	308399
100	312277	306093
101	315765	303382
102	318424	299875
103	321641	296900
104	324720	293794
105	328277	291113
106	332078	288628
107	335248	285582
108	338590	282676
109	341765	279626
110	345140	276734
111	348552	273862
112	352156	271129
113	355139	267912
114	358288	264821
115	361846	262026
116	364980	258918
117	368311	255945
118	371343	252762
119	374116	249410
120	377592	246527
121	380426	243223
122	383652	240172
123	386699	237009
124	389751	233850
125	392821	230704
126	396087	227672
127	399123	224507
128	403146	221886
129	406279	218765
130	409628	215758
131	413290	212907
132	416130	209629
133	419127	206435
134	422577	203463
135	426011	200475
136	426416	196089
137	430452	193391
138	433821	190382
139	436890	187238
140	439772	184018
141	443225	181035
142	444990	177373
143	448209	174303
144	450925	171040
145	454664	168163
146	458186	165196
147	460820	161909
148	463995	158817
149	467119	155706
150	470460	152665
151	473761	149608
152	476847	146482
153	481551	143839
154	483786	140454
155	486800	137302
156	490129	134239
157	493772	131255
158	497525	128292
159	501176	125294
160	504434	122192
161	508017	119164
162	511102	116017
163	514622	112965
164	514905	109222
165	515235	105530
166	518670	102491
167	521719	99375
168	525036	96308
169	527655	93115
170	531095	90068
171	534434	87000
172	537240	83846
173	540632	80784
174	544140	77734
175	546824	74566
176	550207	71495
177	553584	68420
178	556394	65275
179	559556	62172
180	562895	59088
181	563289	55709
182	566264	52603
183	569294	49503
184	572329	46405
185	575119	43288
186	577976	40180
187	581393	37110
188	584575	34022
189	588029	30948
190	591515	27872
191	594465	24769
192	597899	21685
193	601413	18600
194	604800	15507
195	607876	12405
196	611257	9308
197	614770	6209
198	618507	3108
199	621550	0
