iter	Passed	Remaining
0	374	374553
1	644	321624
2	930	309325
3	1274	317339
4	1563	311182
5	1829	303016
6	2230	316389
7	2552	316512
8	2823	310854
9	3091	306014
10	3456	310804
11	3742	308104
12	4017	305025
13	4398	309778
14	4690	308000
15	4976	306058
16	5367	310383
17	5658	308724
18	5961	307815
19	6563	321633
20	6890	321247
21	7253	322445
22	7547	320613
23	7849	319212
24	8212	320280
25	8526	319421
26	8799	317106
27	9093	315684
28	9466	316959
29	9762	315647
30	10041	313885
31	10529	318507
32	10821	317108
33	11165	317231
34	11477	316452
35	11769	315164
36	12062	313946
37	12439	314923
38	12739	313920
39	13029	312712
40	13390	313208
41	13679	312031
42	13971	310950
43	14568	316531
44	14924	316738
45	15309	317497
46	15612	316574
47	15901	315386
48	16283	316033
49	16590	315211
50	16878	314068
51	17209	313739
52	17519	313038
53	17797	311784
54	18170	312198
55	18614	313784
56	18921	313041
57	19263	312865
58	19570	312129
59	19873	311358
60	20246	311655
61	20552	310936
62	20832	309838
63	21166	309566
64	21503	309323
65	21779	308212
66	22092	307640
67	22599	309751
68	22895	308921
69	23297	309519
70	23614	308979
71	23920	308305
72	24294	308505
73	24589	307695
74	24871	306754
75	25250	306988
76	25547	306236
77	25831	305345
78	26268	306248
79	26612	306045
80	26941	305670
81	27342	306105
82	27634	305309
83	27919	304452
84	28290	304541
85	28593	303884
86	28854	302809
87	29191	302525
88	29514	302112
89	29799	301301
90	30240	302068
91	30599	302000
92	30902	301386
93	31288	301572
94	31606	301095
95	31912	300508
96	32294	300639
97	32590	299962
98	32889	299328
99	33276	299489
100	33564	298757
101	33834	297875
102	34223	298041
103	34596	298063
104	34885	297358
105	35235	297178
106	35539	296608
107	35828	295914
108	36156	295555
109	36485	295202
110	36771	294502
111	37072	293929
112	37448	293951
113	37748	293380
114	38029	292665
115	38513	293496
116	38796	292794
117	39127	292462
118	39465	292177
119	39743	291452
120	40030	290797
121	40413	290846
122	40712	290286
123	41007	289698
124	41418	289931
125	41724	289422
126	42030	288920
127	42586	290121
128	42892	289605
129	43263	289534
130	43556	288933
131	43849	288346
132	44199	288124
133	44500	287594
134	44798	287041
135	45137	286752
136	45465	286397
137	45749	285767
138	46045	285215
139	46704	286901
140	47007	286381
141	47407	286445
142	47705	285901
143	47981	285226
144	48347	285082
145	48643	284531
146	48955	284072
147	49349	284091
148	49654	283594
149	49957	283092
150	50476	283805
151	50770	283245
152	51064	282690
153	51428	282523
154	51716	281937
155	51995	281309
156	52347	281074
157	52631	280479
158	52924	279932
159	53297	279814
160	53589	279265
161	53897	278802
162	54410	279395
163	54713	278904
164	55011	278390
165	55428	278478
166	55713	277902
167	56014	277403
168	56647	278546
169	56972	278162
170	57364	278100
171	57649	277523
172	57949	277016
173	58469	277560
174	58745	276942
175	59048	276453
176	59435	276356
177	59714	275759
178	59988	275142
179	60347	274916
180	60643	274402
181	60921	273811
182	61313	273733
183	61602	273193
184	61895	272674
185	62418	273166
186	62816	273099
187	63205	272993
188	63512	272531
189	63809	272028
190	64170	271799
191	64492	271407
192	64782	270876
193	65021	270141
194	65412	270037
195	65698	269498
196	65975	268924
197	66450	269156
198	66736	268623
199	67039	268159
200	67376	267828
201	67667	267318
202	67940	266742
203	68334	266637
204	68632	266161
205	68913	265616
206	69270	265368
207	69571	264908
208	69856	264384
209	70335	264594
210	70644	264162
211	70943	263696
212	71322	263524
213	71624	263069
214	71909	262551
215	72310	262461
216	72599	261959
217	72896	261492
218	73227	261143
219	73548	260763
220	73825	260227
221	74348	260553
222	74637	260059
223	74924	259559
224	75285	259317
225	75572	258817
226	75839	258254
227	76204	258024
228	76509	257591
229	76793	257090
230	77165	256883
231	77500	256554
232	77782	256047
233	78247	256142
234	78570	255771
235	78869	255322
236	79214	255023
237	79506	254555
238	79785	254045
239	80076	253574
240	80435	253322
241	80730	252865
242	81007	252356
243	81406	252227
244	81694	251752
245	81954	251192
246	82504	251522
247	82805	251087
248	83168	250842
249	83478	250434
250	83745	249902
251	84030	249424
252	84388	249162
253	84663	248658
254	84941	248163
255	85310	247933
256	85598	247468
257	85881	246993
258	86414	247231
259	86729	246844
260	87083	246568
261	87475	246399
262	87755	245916
263	88054	245485
264	88436	245287
265	88726	244832
266	88995	244321
267	89356	244062
268	89644	243605
269	89923	243127
270	90406	243197
271	90695	242743
272	90990	242308
273	91398	242172
274	91682	241708
275	91971	241259
276	92351	241046
277	92637	240591
278	92910	240101
279	93285	239878
280	93585	239459
281	93856	238968
282	94335	239006
283	94630	238574
284	94927	238151
285	95291	237896
286	95570	237426
287	95871	237016
288	96232	236750
289	96528	236327
290	96835	235931
291	97187	235645
292	97506	235280
293	97789	234828
294	98256	234817
295	98524	234328
296	98822	233912
297	99195	233674
298	99512	233305
299	99810	232892
300	100153	232583
301	100466	232203
302	100747	231752
303	101031	231308
304	101410	231083
305	101685	230619
306	101953	230142
307	102489	230268
308	102759	229794
309	103080	229438
310	103415	229109
311	103681	228630
312	103947	228153
313	104290	227844
314	104586	227433
315	104882	227024
316	105297	226872
317	105591	226457
318	105870	226012
319	106368	226034
320	106672	225640
321	106970	225235
322	107370	225045
323	107673	224653
324	107961	224227
325	108348	224008
326	108605	223521
327	108907	223127
328	109285	222889
329	109571	222464
330	109871	222066
331	110457	222246
332	110818	221970
333	111211	221756
334	111520	221376
335	111808	220954
336	112230	220797
337	112539	220417
338	112805	219953
339	113109	219565
340	113440	219230
341	113718	218790
342	113993	218348
343	114511	218370
344	114803	217960
345	115175	217700
346	115486	217328
347	115775	216912
348	116113	216589
349	116441	216248
350	116736	215846
351	117019	215422
352	117385	215151
353	117677	214744
354	117957	214317
355	118543	214443
356	118899	214151
357	119307	213954
358	119576	213505
359	119876	213114
360	120236	212827
361	120539	212443
362	120836	212046
363	121201	211770
364	121502	211381
365	121765	210927
366	122046	210505
367	122513	210402
368	122807	210003
369	123143	209676
370	123448	209296
371	123745	208902
372	124101	208610
373	124437	208282
374	124713	207856
375	125004	207453
376	125384	207199
377	125669	206790
378	125942	206359
379	126475	206355
380	126709	205861
381	126984	205435
382	127411	205255
383	127681	204821
384	127964	204411
385	128337	204143
386	128618	203729
387	128919	203347
388	129298	203088
389	129597	202703
390	129899	202324
391	130416	202279
392	130688	201851
393	130971	201443
394	131366	201207
395	131632	200772
396	131913	200362
397	132290	200097
398	132568	199683
399	132855	199283
400	133230	199014
401	133527	198630
402	133818	198237
403	134336	198179
404	134608	197758
405	134884	197342
406	135274	197095
407	135555	196687
408	135841	196289
409	136184	195972
410	136481	195589
411	136752	195171
412	137049	194789
413	137400	194485
414	137678	194077
415	137971	193690
416	138517	193658
417	138803	193261
418	139118	192906
419	139427	192542
420	139723	192160
421	139996	191748
422	140361	191462
423	140636	191053
424	140918	190655
425	141273	190354
426	141573	189980
427	141881	189617
428	142411	189549
429	142695	189155
430	143050	188852
431	143385	188525
432	143670	188132
433	143930	187705
434	144277	187395
435	144560	187000
436	144832	186592
437	145220	186332
438	145522	185963
439	145808	185574
440	146341	185498
441	146684	185180
442	146988	184813
443	147358	184529
444	147634	184128
445	147918	183737
446	148284	183448
447	148564	183053
448	148857	182673
449	149179	182330
450	149485	181967
451	149783	181595
452	150224	181396
453	150561	181071
454	150861	180702
455	151209	180389
456	151494	180002
457	151797	179638
458	152150	179331
459	152462	178978
460	152692	178527
461	152968	178132
462	153354	177864
463	153631	177470
464	153922	177093
465	154382	176910
466	154656	176513
467	154940	176129
468	155306	175837
469	155593	175455
470	155875	175070
471	156240	174777
472	156539	174410
473	156887	174098
474	157233	173784
475	157519	173404
476	157797	173014
477	158276	172846
478	158590	172495
479	158876	172115
480	159257	171838
481	159557	171474
482	159850	171102
483	160219	170812
484	160516	170445
485	160797	170061
486	161154	169758
487	161474	169416
488	161777	169056
489	162308	168933
490	162590	168551
491	162890	168187
492	163265	167901
493	163515	167487
494	163799	167108
495	164165	166812
496	164476	166462
497	164758	166082
498	165114	165776
499	165425	165425
500	165709	165048
501	166000	164678
502	166522	164535
503	166829	164181
504	167196	163885
505	167483	163511
506	167772	163140
507	168056	162763
508	168391	162436
509	168669	162054
510	168938	161665
511	169299	161363
512	169584	160989
513	169867	160614
514	170383	160457
515	170663	160079
516	170951	159708
517	171306	159401
518	171600	159036
519	171880	158658
520	172236	158351
521	172532	157989
522	172830	157629
523	173187	157322
524	173500	156976
525	173778	156599
526	174287	156429
527	174588	156071
528	174859	155687
529	175134	155307
530	175447	154961
531	175731	154590
532	176050	154250
533	176405	153941
534	176722	153600
535	177006	153229
536	177372	152930
537	177647	152552
