iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6915953843	0.6815832915	0.6510779926	0.6815832922	0.6815832922
1	0.6900628523	0.6854873685	0.6999955899	0.6854873682	0.6854873682
2	0.688552141	0.6850980494	0.7037073911	0.6850980489	0.6850980489
3	0.6870735914	0.6859412693	0.7002528435	0.685941269	0.685941269
4	0.6856144188	0.6856506933	0.697264025	0.685650693	0.685650693
5	0.684176281	0.6857117404	0.6975526835	0.6857117402	0.6857117402
6	0.6827655402	0.6857901069	0.6973161439	0.6857901066	0.6857901066
7	0.6813791108	0.6859412941	0.6983912633	0.6859412938	0.6859412938
8	0.6800015288	0.686111772	0.7016667357	0.6861117716	0.6861117716
9	0.6786475177	0.6862941191	0.6991817333	0.6862941188	0.6862941188
10	0.6773129004	0.6862025089	0.6989284889	0.6862025086	0.6862025086
11	0.6760070981	0.6863429547	0.6995325336	0.6863429544	0.6863429544
12	0.6746981715	0.6863251704	0.6988369467	0.6863251701	0.6863251701
13	0.6734359434	0.6863544214	0.6986157755	0.6863544211	0.6863544211
14	0.6721693877	0.6863676759	0.6985061921	0.6863676756	0.6863676756
15	0.6709525621	0.686467586	0.6993882043	0.6864675857	0.6864675857
16	0.6697340806	0.6865984675	0.6988957475	0.6865984672	0.6865984672
17	0.6685576773	0.6866738344	0.6992178156	0.6866738341	0.6866738341
18	0.6673900496	0.6867542077	0.6992458796	0.6867542074	0.6867542074
19	0.6662541017	0.6866928066	0.6986886083	0.6866928063	0.6866928063
20	0.6651270733	0.686778076	0.6988596652	0.6867780757	0.6867780757
21	0.6639999321	0.6867265388	0.6981654147	0.6867265386	0.6867265386
22	0.6628883938	0.6866830019	0.6993334126	0.6866830016	0.6866830016
23	0.661807922	0.6866472661	0.6989291571	0.6866472658	0.6866472658
24	0.6607292156	0.6866879935	0.6989124523	0.6866879933	0.6866879933
25	0.6596853554	0.6866912039	0.6994683872	0.6866912035	0.6866912035
26	0.6586440047	0.6865348743	0.6995966799	0.686534874	0.686534874
27	0.6576299828	0.6865813269	0.6992238293	0.6865813266	0.6865813266
28	0.6566352528	0.6866196162	0.6987019721	0.6866196159	0.6866196159
29	0.6556505493	0.6866734969	0.6987447363	0.6866734966	0.6866734966
30	0.6546778305	0.6866463376	0.6992659253	0.6866463372	0.6866463372
31	0.6537280037	0.6866855562	0.699796469	0.6866855558	0.6866855558
32	0.6527974965	0.6866289129	0.6992338522	0.6866289126	0.6866289126
33	0.651892311	0.6866710076	0.699184406	0.6866710073	0.6866710073
34	0.6509734748	0.6866470455	0.6998031509	0.6866470451	0.6866470451
35	0.6500784282	0.686788903	0.7007553231	0.6867889026	0.6867889026
36	0.6492072587	0.6867986451	0.7002655391	0.6867986448	0.6867986448
37	0.6483432298	0.6867103571	0.69979981	0.6867103568	0.6867103568
38	0.6474870259	0.6867577242	0.700352404	0.6867577238	0.6867577238
39	0.6466655486	0.6868236378	0.7005301428	0.6868236375	0.6868236375
40	0.6458463441	0.6867279332	0.7004386006	0.6867279329	0.6867279329
41	0.645057036	0.6867522222	0.7008923023	0.6867522218	0.6867522218
42	0.6442516341	0.686748052	0.7007506458	0.6867480517	0.6867480517
43	0.6434569856	0.6867486085	0.7006811539	0.6867486082	0.6867486082
44	0.6426826953	0.6866444846	0.7006657855	0.6866444842	0.6866444842
