iter	Passed	Remaining
0	305	60777
1	629	62287
2	918	60346
3	1202	58934
4	1490	58143
5	1761	56943
6	2053	56627
7	2334	56020
8	2636	55953
9	3014	57271
10	3718	63897
11	4037	63256
12	4347	62541
13	4626	61464
14	4914	60617
15	5189	59673
16	5481	59009
17	5780	58445
18	6060	57731
19	6344	57100
20	6625	56478
21	6908	55899
22	7196	55383
23	7499	54998
24	7828	54796
25	8139	54471
26	8423	53972
27	8693	53404
28	9131	53846
29	9729	55133
30	10031	54685
31	10353	54357
32	10595	53621
33	10890	53169
34	11182	52716
35	11490	52343
36	11769	51850
37	12056	51397
38	12350	50985
39	12645	50580
40	12929	50139
41	13204	49672
42	13482	49227
43	13797	48917
44	14120	48635
45	14407	48233
46	14697	47843
47	15211	48168
48	15767	48589
49	16061	48184
50	16331	47712
51	16607	47268
52	16878	46814
53	17148	46364
54	17452	46011
55	17752	45650
56	18043	45268
57	18361	44954
58	18646	44561
59	18919	44146
60	19192	43734
61	19489	43380
62	19819	43099
63	20131	42779
64	20444	42461
65	21034	42706
66	21532	42743
67	21845	42406
68	22132	42019
69	22406	41612
70	22684	41216
71	22957	40813
72	23233	40420
73	23556	40109
74	23848	39747
75	24116	39348
76	24388	38957
77	24668	38584
78	24977	38255
79	25301	37951
80	25600	37610
81	25915	37293
82	26234	36981
83	26698	36869
84	27314	36955
85	27625	36619
86	27954	36308
87	28269	35979
88	28552	35609
89	28829	35236
90	29113	34872
91	29412	34527
92	29729	34204
93	30007	33837
94	30289	33477
95	30579	33127
96	30873	32783
97	31185	32458
98	31454	32089
99	31737	31737
100	32038	31404
101	32303	31037
102	33064	31138
103	33390	30822
104	33702	30492
105	34019	30168
106	34343	29849
107	34630	29499
108	34899	29136
109	35179	28783
110	35469	28439
111	35751	28090
112	36041	27748
113	36326	27403
114	36601	27053
115	36875	26703
116	37150	26354
117	37428	26009
118	37712	25670
119	38024	25349
120	38328	25024
121	39085	24988
122	39407	24669
123	39720	24344
124	40020	24012
125	40340	23692
126	40630	23354
127	40933	23025
128	41225	22690
129	41504	22348
130	41786	22009
131	42061	21667
132	42324	21321
133	42598	20981
134	42869	20640
135	43139	20301
136	43419	19966
137	43690	19629
138	43986	19303
139	44256	18967
140	44567	18648
141	45267	18489
142	45600	18176
143	45918	17857
144	46202	17524
145	46497	17197
146	46765	16860
147	47047	16530
148	47353	16208
149	47655	15885
150	47916	15549
151	48200	15221
152	48497	14898
153	48778	14570
154	49053	14241
155	49326	13912
156	49616	13589
157	49933	13273
158	50201	12945
159	50561	12640
160	51252	12415
161	51560	12094
162	51859	11771
163	52135	11444
164	52446	11125
165	52779	10810
166	53052	10483
167	53339	10159
168	53635	9838
169	53965	9523
170	54267	9203
171	54579	8885
172	54882	8565
173	55203	8248
174	55497	7928
175	55774	7605
176	56029	7280
177	56521	6985
178	57084	6697
179	57394	6377
180	57689	6055
181	57990	5735
182	58285	5414
183	58581	5094
184	58866	4772
185	59143	4451
186	59413	4130
187	59722	3812
188	60031	3493
189	60343	3175
190	60643	2857
191	60919	2538
192	61234	2220
193	61550	1903
194	61897	1587
195	62616	1277
196	62917	958
197	63252	638
198	63553	319
199	63812	0
