iter	Passed	Remaining
0	307	30450
1	631	30950
2	1030	33303
3	1368	32842
4	1687	32059
5	2267	35527
6	2523	33528
7	2947	33896
8	3322	33590
9	3690	33216
10	4135	33463
11	4456	32680
12	4740	31725
13	5148	31627
14	5451	30891
15	6070	31869
16	6565	32055
17	7076	32238
18	7356	31362
19	7747	30988
20	8212	30893
21	8480	30067
22	8760	29327
23	9230	29229
24	9633	28901
25	10325	29388
26	10607	28680
27	11010	28312
28	11292	27647
29	11561	26976
30	12011	26734
31	12276	26088
32	12564	25510
33	12858	24959
34	13189	24494
35	13438	23890
36	13732	23381
37	14461	23594
38	14894	23295
39	15221	22831
40	15519	22332
41	15812	21836
42	16194	21466
43	16457	20946
44	16724	20441
45	17109	20084
46	17386	19606
47	17623	19092
48	18233	18978
49	18555	18555
50	18954	18210
51	19391	17899
52	19789	17549
53	20231	17233
54	20522	16791
55	20920	16437
56	21251	16031
57	21768	15763
58	22321	15511
59	22520	15013
60	22896	14638
61	23374	14326
62	23691	13914
63	24230	13629
64	24666	13282
65	25111	12936
66	25365	12493
67	25631	12061
68	26312	11821
69	26727	11454
70	27260	11134
71	27529	10705
72	27781	10275
73	28381	9971
74	28714	9571
75	29332	9262
76	30098	8990
77	30381	8569
78	30694	8159
79	31278	7819
80	31625	7418
81	32138	7054
82	32388	6633
83	32702	6229
84	33256	5868
85	33736	5492
86	34295	5124
87	34722	4734
88	35258	4357
89	35510	3945
90	35795	3540
91	36339	3159
92	36606	2755
93	36939	2357
94	37274	1961
95	38416	1600
96	38749	1198
97	39221	800
98	39586	399
99	39971	0
