iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6883951181	0.8201564683	0.7916830991	0.8201564682	0.8201564682
1	0.683793246	0.8244962562	0.7925567232	0.8244962562	0.8244962562
2	0.6792682672	0.8248908785	0.8003369693	0.8248908784	0.8248908784
3	0.674781051	0.824692651	0.7992836283	0.824692651	0.824692651
4	0.6703868934	0.8252710062	0.7976287347	0.8252710062	0.8252710062
5	0.6662064871	0.8249313694	0.7986271622	0.8249313693	0.8249313693
6	0.6622045902	0.8240965583	0.7937573322	0.8240965582	0.8240965582
7	0.6580553095	0.8244533589	0.7954247061	0.8244533588	0.8244533588
8	0.6539830357	0.8246403949	0.7965354567	0.8246403948	0.8246403948
9	0.6500348317	0.8244975909	0.7954072336	0.8244975909	0.8244975909
10	0.646093595	0.8247957449	0.7960587075	0.8247957448	0.8247957448
11	0.6422306967	0.8249918448	0.7975538527	0.8249918447	0.8249918447
12	0.6384249277	0.8252394757	0.7982502558	0.8252394756	0.8252394756
13	0.6347357576	0.825158948	0.798764446	0.825158948	0.825158948
14	0.6310682405	0.825586304	0.798582233	0.8255863039	0.8255863039
15	0.6274887336	0.8257102589	0.7985722487	0.8257102588	0.8257102588
16	0.6239552521	0.8257132948	0.7990814467	0.8257132948	0.8257132948
17	0.620453502	0.8257556782	0.7987894067	0.8257556781	0.8257556781
18	0.6170984581	0.8258823981	0.7995981329	0.825882398	0.825882398
19	0.6137471173	0.8262150508	0.8002146619	0.8262150507	0.8262150507
20	0.6104384483	0.8260384533	0.8003045204	0.8260384533	0.8260384533
21	0.6072054942	0.8260447443	0.8002770636	0.8260447442	0.8260447442
22	0.6040494233	0.8260453379	0.8003943789	0.8260453379	0.8260453379
23	0.6009623046	0.8259283433	0.8000099843	0.8259283433	0.8259283433
24	0.5978713025	0.8259505908	0.8000499214	0.8259505908	0.8259505908
25	0.5948451649	0.8261320808	0.8003369693	0.8261320808	0.8261320808
26	0.5918525288	0.8262631156	0.8005915683	0.8262631155	0.8262631155
27	0.5889332648	0.8262470236	0.8006789307	0.8262470235	0.8262470235
28	0.5860558541	0.8262072936	0.8007238599	0.8262072936	0.8262072936
29	0.5831695423	0.8264869133	0.8010708135	0.8264869133	0.8264869133
30	0.5804009068	0.8267114401	0.8015126176	0.8267114401	0.8267114401
31	0.5776463496	0.8267605727	0.8014651923	0.8267605726	0.8267605726
32	0.5749216612	0.8267257432	0.8014801687	0.8267257432	0.8267257432
33	0.5722949298	0.8267302453	0.8015076255	0.8267302453	0.8267302453
34	0.5697121624	0.8267042169	0.8018096498	0.8267042168	0.8267042168
35	0.5671207509	0.8268876989	0.8018096498	0.8268876989	0.8268876989
36	0.5645649716	0.8269692784	0.8016848464	0.8269692784	0.8269692784
37	0.5621199177	0.8270932333	0.8016748621	0.8270932333	0.8270932333
38	0.5596761448	0.8271521669	0.8015675311	0.8271521668	0.8271521668
39	0.55727714	0.8272723488	0.8014926491	0.8272723487	0.8272723487
40	0.5548806435	0.8273081025	0.8016149564	0.8273081025	0.8273081025
41	0.5525366493	0.8273163776	0.801707311	0.8273163776	0.8273163776
42	0.5502251131	0.8274674128	0.8017846891	0.8274674127	0.8274674127
43	0.5479718366	0.8274525838	0.8016224446	0.8274525837	0.8274525837
44	0.5457491437	0.8274568827	0.8018820358	0.8274568826	0.8274568826
45	0.5435493189	0.8275150871	0.8018121459	0.8275150871	0.8275150871
46	0.5413987553	0.827544024	0.8017672166	0.827544024	0.827544024
47	0.5392727746	0.8275974555	0.8019793825	0.8275974554	0.8275974554
48	0.5372082392	0.8275617017	0.8018570751	0.8275617016	0.8275617016
49	0.5351504287	0.8275846783	0.8018595712	0.8275846782	0.8275846782
50	0.533130467	0.8275626938	0.8019169808	0.8275626937	0.8275626937
51	0.5311166117	0.8274949512	0.802144123	0.8274949512	0.8274949512
52	0.5291509087	0.8275250754	0.8023338242	0.8275250754	0.8275250754
53	0.5272408562	0.8274744249	0.8021266505	0.8274744248	0.8274744248
54	0.525334647	0.8273780164	0.8020892095	0.8273780164	0.8273780164
55	0.5233974972	0.8274362209	0.8020193196	0.8274362208	0.8274362208
56	0.521566009	0.8274386034	0.8020817213	0.8274386033	0.8274386033
57	0.5197974306	0.8274879989	0.8021316427	0.8274879988	0.8274879988
58	0.5179947945	0.8274846243	0.8020093353	0.8274846243	0.8274846243
59	0.5162384578	0.8273614663	0.8019045004	0.8273614662	0.8273614662
60	0.5144780758	0.8273336569	0.801854579	0.8273336568	0.8273336568
61	0.5127620725	0.8274227823	0.8018595712	0.8274227823	0.8274227823
62	0.5110702605	0.8274662853	0.8018795397	0.8274662852	0.8274662852
63	0.5093706731	0.8275947423	0.8018970122	0.8275947422	0.8275947422
64	0.5076962083	0.8275620324	0.8018770437	0.8275620323	0.8275620323
65	0.5060482908	0.8275846783	0.8018595712	0.8275846782	0.8275846782
66	0.504471173	0.8275703075	0.8019693982	0.8275703074	0.8275703074
67	0.5028910373	0.8276645964	0.8020417842	0.8276645963	0.8276645963
68	0.5013223722	0.8276504287	0.8019194768	0.8276504287	0.8276504287
69	0.4997929163	0.8276698953	0.8019544218	0.8276698952	0.8276698952
70	0.4983035286	0.8276534726	0.8020218156	0.8276534726	0.8276534726
71	0.4968330194	0.8276126152	0.8021615955	0.8276126151	0.8276126151
72	0.4953809929	0.8277027327	0.8022264933	0.8277027326	0.8277027326
73	0.4939360973	0.8277326616	0.8022414697	0.8277326616	0.8277326616
74	0.4924931506	0.8277388849	0.8022913911	0.8277388848	0.8277388848
75	0.4910870005	0.8277695429	0.8022689264	0.8277695428	0.8277695428
76	0.489693543	0.8278558197	0.8023463046	0.8278558196	0.8278558196
77	0.4883510944	0.8278487319	0.8024885805	0.8278487318	0.8278487318
78	0.4870193238	0.8278672064	0.8024636198	0.8278672063	0.8278672063
79	0.4857101695	0.8278497917	0.802471108	0.8278497916	0.8278497916
80	0.4843700929	0.8280036078	0.8025534783	0.8280036077	0.8280036077
81	0.4831017729	0.8279312357	0.8025010608	0.8279312356	0.8279312356
82	0.4818490582	0.8280353256	0.8025135412	0.8280353255	0.8280353255
83	0.4806008558	0.8280454573	0.8024736041	0.8280454572	0.8280454572
84	0.4793963982	0.8280656529	0.802471108	0.8280656529	0.8280656529
85	0.47815914	0.8280255923	0.8024960687	0.8280255923	0.8280255923
86	0.4769498703	0.8280969723	0.8024885805	0.8280969723	0.8280969723
