iter	Passed	Remaining
0	158	63322
1	292	58164
2	424	56179
3	552	54657
4	685	54155
5	837	54971
6	972	54612
7	1111	54457
8	1246	54156
9	1390	54230
10	1577	55786
11	1732	56018
12	1899	56537
13	2054	56646
14	2193	56306
15	2301	55235
16	2440	54984
17	2578	54717
18	2735	54848
19	2874	54611
20	2996	54087
21	3120	53612
22	3240	53109
23	3363	52693
24	3481	52223
25	3669	52785
26	3827	52874
27	3999	53134
28	4131	52849
29	4267	52629
30	4386	52213
31	4505	51811
32	4620	51384
33	4763	51274
34	4918	51293
35	5081	51381
36	5201	51035
37	5315	50638
38	5452	50471
39	5620	50588
40	5778	50600
41	5938	50614
42	6099	50637
43	6243	50515
44	6392	50426
45	6533	50280
46	6676	50145
47	6840	50165
48	6985	50038
49	7128	49902
50	7267	49731
51	7391	49464
52	7531	49307
53	7728	49522
54	7890	49496
55	8097	49743
56	8235	49558
57	8378	49404
58	8524	49266
59	8648	49010
60	8767	48721
61	8881	48416
62	9002	48155
63	9125	47909
64	9217	47506
65	9340	47269
66	9482	47126
67	9625	46995
68	9817	47095
69	9970	47002
70	10139	46983
71	10285	46857
72	10429	46719
73	10565	46544
74	10697	46357
75	10832	46180
76	10974	46035
77	11094	45798
78	11216	45575
79	11329	45318
80	11412	44946
81	11529	44710
82	11667	44560
83	11826	44489
84	12030	44585
85	12178	44463
86	12340	44396
87	12470	44212
88	12610	44065
89	12751	43922
90	12888	43764
91	12986	43475
92	13124	43324
93	13265	43184
94	13408	43047
95	13529	42844
96	13665	42686
97	13840	42649
98	13982	42511
99	14162	42488
100	14305	42348
101	14390	42043
102	14480	41755
103	14617	41603
104	14753	41450
105	14885	41285
106	15023	41138
107	15145	40950
108	15282	40799
109	15420	40653
110	15560	40514
111	15699	40370
112	15880	40333
113	15953	40024
114	16124	39960
115	16286	39872
116	16421	39720
117	16561	39579
118	16700	39436
119	16836	39286
120	16939	39059
121	17100	38967
122	17242	38829
123	17371	38665
124	17494	38487
125	17615	38307
126	17775	38210
127	17959	38163
128	18127	38081
129	18293	37995
130	18430	37845
131	18572	37707
132	18714	37568
133	18853	37425
134	19014	37323
135	19160	37194
136	19305	37061
137	19448	36924
138	19585	36775
139	19732	36645
140	19913	36577
141	20069	36464
142	20232	36362
143	20379	36229
144	20520	36087
145	20667	35956
146	20808	35813
147	20969	35704
148	21112	35565
149	21247	35413
150	21382	35260
151	21497	35075
152	21635	34928
153	21820	34856
154	21975	34734
155	22140	34629
156	22293	34505
157	22434	34361
158	22567	34206
159	22707	34060
160	22844	33911
161	23004	33796
162	23143	33649
163	23278	33499
164	23421	33357
165	23555	33205
166	23744	33127
167	23900	33005
168	24068	32898
169	24208	32752
170	24343	32600
171	24472	32440
172	24605	32286
173	24747	32143
174	24898	32011
175	25038	31866
176	25174	31717
177	25304	31559
178	25430	31397
179	25595	31283
180	25762	31171
181	25948	31081
182	26100	30949
183	26245	30809
184	26386	30664
185	26517	30509
186	26638	30342
187	26773	30191
188	26908	30040
189	27046	29893
190	27183	29744
191	27299	29574
192	27437	29427
193	27621	29330
194	27767	29191
195	27921	29060
196	28072	28927
197	28214	28784
198	28355	28640
199	28495	28495
200	28636	28351
201	28799	28229
202	28938	28083
203	29079	27938
204	29218	27793
205	29360	27650
206	29520	27523
207	29697	27412
208	29860	27288
209	30029	27169
210	30170	27025
211	30315	26883
212	30450	26733
213	30573	26573
214	30697	26414
215	30829	26261
216	30950	26101
217	31086	25953
218	31221	25803
219	31349	25649
220	31487	25503
221	31616	25350
222	31811	25249
223	31978	25126
224	32151	25006
225	32287	24858
226	32430	24715
227	32559	24562
228	32681	24403
229	32819	24257
230	32972	24122
231	33111	23977
232	33250	23832
233	33385	23683
234	33521	23536
235	33710	23425
236	33866	23292
237	34042	23172
238	34178	23024
239	34318	22879
240	34454	22731
241	34590	22583
242	34730	22439
243	34909	22319
244	35045	22171
245	35184	22026
246	35320	21878
247	35457	21732
248	35650	21619
249	35808	21485
250	35985	21362
251	36129	21219
252	36270	21074
253	36410	20928
254	36552	20784
255	36709	20649
256	36851	20504
257	36990	20359
258	37125	20211
259	37260	20063
260	37429	19933
261	37590	19799
262	37763	19671
263	37917	19533
264	38053	19385
265	38189	19238
266	38330	19093
267	38490	18958
268	38634	18814
269	38769	18666
270	38971	18550
271	39124	18411
272	39288	18277
273	39440	18136
274	39580	17991
275	39717	17844
276	39860	17699
277	40028	17566
278	40183	17427
279	40304	17273
280	40430	17121
281	40549	16967
282	40676	16816
283	40797	16663
284	40922	16512
285	41125	16392
286	41285	16255
287	41459	16123
288	41608	15980
289	41748	15835
290	41891	15691
291	42030	15545
292	42171	15400
293	42322	15259
294	42483	15121
295	42666	14991
296	42811	14846
297	42957	14703
298	43155	14577
299	43318	14439
300	43489	14303
301	43629	14158
302	43759	14008
303	43897	13862
304	44036	13716
305	44173	13569
306	44333	13429
307	44466	13282
308	44597	13133
309	44713	12981
310	44842	12832
311	45015	12696
312	45181	12558
313	45355	12422
314	45502	12278
315	45628	12129
316	45762	11982
317	45900	11835
318	46043	11691
319	46202	11550
320	46340	11404
321	46477	11258
322	46611	11111
323	46742	10964
324	46875	10817
325	47072	10685
326	47227	10543
327	47389	10402
328	47528	10256
329	47666	10111
330	47807	9965
331	47957	9822
332	48109	9679
333	48240	9532
334	48365	9384
335	48479	9234
336	48612	9087
337	48747	8941
338	48931	8804
339	49079	8661
340	49243	8520
341	49397	8377
342	49525	8230
343	49664	8084
344	49797	7938
345	49919	7790
346	50042	7643
347	50178	7497
348	50301	7350
349	50426	7203
350	50563	7058
351	50698	6913
352	50835	6768
353	51031	6631
354	51180	6487
355	51358	6347
356	51493	6202
357	51636	6057
358	51777	5913
359	51917	5768
360	52059	5624
361	52223	5482
362	52366	5337
363	52505	5192
364	52648	5048
365	52790	4904
366	52997	4765
367	53159	4622
368	53336	4480
369	53474	4335
370	53612	4190
371	53733	4044
372	53857	3898
373	53984	3752
374	54100	3606
375	54239	3462
376	54381	3317
377	54517	3173
378	54661	3028
379	54802	2884
380	54995	2742
381	55156	2598
382	55325	2455
383	55476	2311
384	55614	2166
385	55741	2021
386	55875	1876
387	56015	1732
388	56131	1587
389	56268	1442
390	56402	1298
391	56537	1153
392	56676	1009
393	56809	865
394	56965	721
395	57127	577
396	57291	432
397	57452	288
398	57588	144
399	57723	0
