iter	Passed	Remaining
0	468	93217
1	883	87419
2	1336	87761
3	1791	87787
4	2176	84865
5	2589	83721
6	3040	83843
7	3535	84862
8	3981	84506
9	4424	84057
10	5253	90256
11	5728	89748
12	6129	88173
13	6576	87375
14	7026	86661
15	7486	86093
16	7969	85789
17	8407	85004
18	8820	84030
19	9244	83200
20	9833	83817
21	10550	85359
22	11009	84726
23	11458	84032
24	11891	83239
25	12344	82613
26	12792	81966
27	13261	81461
28	13708	80831
29	14116	79993
30	14586	79517
31	15494	81346
32	15988	80913
33	16474	80434
34	16898	79662
35	17348	79030
36	18102	79750
37	18694	79695
38	19112	78900
39	19568	78273
40	19973	77458
41	20455	76951
42	20921	76389
43	21352	75702
44	21816	75145
45	22275	74573
46	22826	74306
47	23657	74915
48	24213	74617
49	24643	73930
50	25104	73343
51	25554	72732
52	25993	72095
53	26434	71469
54	26876	70856
55	27334	70289
56	27805	69757
57	28577	69966
58	29150	69664
59	29578	69017
60	30004	68370
61	30502	67892
62	30920	67239
63	31339	66595
64	31761	65966
65	32187	65349
66	32616	64746
67	33060	64177
68	33560	63716
69	34078	63289
70	34945	63492
71	35400	62933
72	35883	62427
73	36333	61865
74	36794	61323
75	37249	60776
76	37682	60193
77	38092	59580
78	38534	59021
79	38958	58437
80	39426	57922
81	40306	58001
82	40768	57469
83	41199	56894
84	41663	56367
85	42133	55850
86	42577	55301
87	43044	54783
88	43491	54242
89	43954	53722
90	44369	53145
91	44865	52668
92	45509	52360
93	46158	52050
94	46605	51510
95	47032	50951
96	47461	50396
97	47916	49871
98	48373	49350
99	48794	48794
100	49244	48269
101	49684	47735
102	50164	47242
103	51038	47112
104	51490	46586
105	51943	46062
106	52380	45526
107	52835	45007
108	53471	44641
109	54129	44287
110	54633	43804
111	55065	43265
112	55524	42749
113	55971	42223
114	56418	41700
115	56822	41147
116	57269	40626
117	57707	40102
118	58179	39600
119	58966	39310
120	59447	38812
121	59871	38278
122	60325	37764
123	60762	37241
124	61257	36754
125	61693	36232
126	62152	35725
127	62645	35238
128	63078	34717
129	63929	34423
130	64381	33910
131	64810	33387
132	65203	32846
133	65686	32353
134	66128	31839
135	66552	31318
136	67009	30814
137	67487	30320
138	67921	29807
139	68385	29307
140	69187	28950
141	69663	28454
142	70076	27932
143	70554	27437
144	70989	26927
145	71440	26423
146	71868	25911
147	72280	25395
148	72682	24878
149	73138	24379
150	73683	23910
151	74441	23507
152	74921	23015
153	75330	22501
154	75823	22013
155	76257	21508
156	76673	20999
157	77151	20508
158	77636	20019
159	78088	19522
160	78556	19029
161	79389	18622
162	79834	18121
163	80278	17622
164	80704	17119
165	81159	16623
166	81567	16118
167	81990	15617
168	82426	15119
169	82871	14624
170	83300	14126
171	83853	13650
172	84675	13215
173	85120	12719
174	85586	12226
175	86075	11737
176	86509	11241
177	87032	10756
178	87799	10300
179	88305	9811
180	88760	9317
181	89199	8821
182	89677	8330
183	90135	7837
184	90587	7344
185	91056	6853
186	91563	6365
187	92001	5872
188	92561	5387
189	93308	4910
190	93776	4418
191	94228	3926
192	94671	3433
193	95083	2940
194	95498	2448
195	95988	1958
196	96451	1468
197	96882	978
198	97357	489
199	98182	0
