iter	Passed	Remaining
0	81	8055
1	148	7264
2	215	6957
3	287	6903
4	349	6634
5	418	6556
6	479	6375
7	600	6900
8	672	6803
9	750	6753
10	841	6809
11	925	6784
12	998	6679
13	1071	6581
14	1148	6509
15	1228	6448
16	1302	6358
17	1369	6238
18	1439	6138
19	1505	6022
20	1567	5895
21	1628	5773
22	1697	5683
23	1776	5627
24	1836	5510
25	1901	5412
26	1965	5314
27	2026	5211
28	2093	5124
29	2157	5035
30	2222	4946
31	2286	4858
32	2352	4775
33	2419	4697
34	2487	4619
35	2554	4541
36	2658	4525
37	2753	4492
38	2833	4431
39	2909	4363
40	2984	4294
41	3071	4241
42	3146	4171
43	3217	4094
44	3290	4021
45	3364	3949
46	3435	3873
47	3504	3796
48	3579	3726
49	3649	3649
50	3721	3575
51	3794	3502
52	3883	3444
53	3956	3370
54	4028	3296
55	4100	3221
56	4170	3146
57	4245	3074
58	4316	2999
59	4387	2925
60	4462	2853
61	4532	2777
62	4648	2730
63	4730	2661
64	4806	2587
65	4886	2517
66	4973	2449
67	5065	2383
68	5135	2307
69	5211	2233
70	5279	2156
71	5346	2079
72	5408	2000
73	5478	1924
74	5526	1842
75	5601	1768
76	5682	1697
77	5758	1624
78	5851	1555
79	5914	1478
80	5976	1401
81	6041	1326
82	6106	1250
83	6181	1177
84	6252	1103
85	6324	1029
86	6393	955
87	6469	882
88	6544	808
89	6660	740
90	6732	665
91	6810	592
92	6893	518
93	7003	447
94	7082	372
95	7150	297
96	7222	223
97	7289	148
98	7364	74
99	7437	0
