iter	Passed	Remaining
0	923	91416
1	1571	77002
2	2085	67430
3	2852	68464
4	3451	65571
5	4041	63318
6	4683	62217
7	5513	63401
8	6227	62963
9	7240	65164
10	7883	63781
11	8696	63770
12	9597	64227
13	10610	65180
14	11737	66513
15	12673	66537
16	14227	69465
17	16503	75180
18	17547	74805
19	18571	74285
20	19365	72852
21	20254	71811
22	20969	70201
23	22362	70813
24	23551	70655
25	24543	69855
26	26240	70946
27	27216	69985
28	27930	68380
29	28722	67018
30	29826	66389
31	30788	65425
32	31626	64211
33	32390	62875
34	33101	61474
35	34302	60982
36	35223	59975
37	35955	58664
38	36728	57447
39	37765	56648
40	38848	55904
41	39513	54566
42	40276	53389
43	41034	52225
44	42163	51533
45	42943	50411
46	43596	49162
47	44276	47965
48	44846	46677
49	45701	45701
50	46383	44564
51	46898	43290
52	47461	42088
53	47945	40842
54	48517	39696
55	49045	38536
56	49993	37714
57	50750	36750
58	51467	35765
59	52005	34670
60	52745	33722
61	53699	32912
62	54372	31933
63	55192	31045
64	55787	30039
65	56533	29123
66	57270	28207
67	57878	27236
68	58522	26292
69	59032	25299
70	59731	24397
71	59973	23323
72	60609	22417
73	61442	21587
74	62050	20683
75	62878	19856
76	63698	19026
77	64674	18241
78	65885	17513
79	67452	16863
80	68311	16023
81	69178	15185
82	70026	14342
83	70699	13466
84	71417	12603
85	71984	11718
86	72718	10865
87	73621	10039
88	74470	9204
89	74988	8332
90	75617	7478
91	76246	6630
92	76772	5778
93	77668	4957
94	78309	4121
95	78893	3287
96	79618	2462
97	80263	1638
98	80834	816
99	81821	0
