iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6760287122	0.6851744813	0.7072822132	0.6851744808	0.6851744808
1	0.6620165339	0.6856454608	0.7180848576	0.68564546	0.68564546
2	0.6504546776	0.6869034685	0.708694769	0.6869034679	0.6869034679
3	0.6410488225	0.6864595739	0.7122849594	0.6864595732	0.6864595732
4	0.6331483044	0.6864923736	0.7082624494	0.6864923731	0.6864923731
5	0.6264424995	0.6864909117	0.7071385521	0.6864909112	0.6864909112
6	0.6209622356	0.6867817875	0.7057841289	0.686781787	0.686781787
7	0.6163258273	0.6869478698	0.7045666848	0.6869478694	0.6869478694
8	0.6125518408	0.6868880854	0.7050771827	0.6868880849	0.6868880849
9	0.6093405642	0.6868901194	0.7045379526	0.686890119	0.686890119
10	0.6066681448	0.686974457	0.7057086233	0.6869744565	0.6869744565
11	0.6043920496	0.6869878111	0.7057614104	0.6869878106	0.6869878106
12	0.602484816	0.6871486376	0.7037374597	0.6871486372	0.6871486372
13	0.6009350451	0.6872072037	0.7059184353	0.6872072032	0.6872072032
14	0.5996201887	0.6872682229	0.7056217584	0.6872682224	0.6872682224
15	0.5984512818	0.6873015007	0.7063881736	0.6873015002	0.6873015002
16	0.5975093267	0.6872883178	0.706074792	0.6872883174	0.6872883174
17	0.5967445909	0.6872762923	0.7060032955	0.6872762918	0.6872762918
18	0.5960540455	0.6873277258	0.7058088519	0.6873277253	0.6873277253
19	0.5954854098	0.6873236075	0.7061115425	0.687323607	0.687323607
20	0.5950169661	0.6873744367	0.7062685674	0.6873744363	0.6873744363
21	0.5946364106	0.6874633808	0.7068271751	0.6874633803	0.6874633803
22	0.594275811	0.6874439106	0.7065445303	0.6874439101	0.6874439101
23	0.5939701309	0.6875884467	0.7062605491	0.6875884462	0.6875884462
24	0.5937267873	0.6876197523	0.7060220049	0.6876197518	0.6876197518
25	0.5935197897	0.6876969136	0.7058255567	0.6876969132	0.6876969132
26	0.5933587264	0.6877427801	0.7052682854	0.6877427796	0.6877427796
27	0.5932286096	0.6877670649	0.7049956634	0.6877670645	0.6877670645
28	0.5930731487	0.6877957463	0.704385605	0.6877957459	0.6877957459
29	0.5929514758	0.6877943584	0.7038964892	0.687794358	0.687794358
30	0.5928625563	0.687781909	0.7036479221	0.6877819086	0.6877819086
31	0.5927858953	0.6878822867	0.7036987046	0.6878822863	0.6878822863
32	0.5927161353	0.6878336816	0.703595135	0.6878336812	0.6878336812
33	0.5926438666	0.6878663454	0.7035917941	0.687866345	0.687866345
34	0.592584466	0.6878885295	0.703287099	0.6878885292	0.6878885292
35	0.5925410802	0.6879239353	0.7032817534	0.6879239349	0.6879239349
36	0.5924939375	0.687900518	0.7030412047	0.6879005177	0.6879005177
37	0.5924479183	0.6879359073	0.7032403256	0.6879359069	0.6879359069
38	0.5924131473	0.6878660096	0.7027872921	0.6878660092	0.6878660092
39	0.5923714736	0.6879347977	0.7027164638	0.6879347973	0.6879347973
40	0.5923418271	0.6879531492	0.7027431915	0.6879531489	0.6879531489
41	0.5923051083	0.6878950506	0.7028407474	0.6878950503	0.6878950503
42	0.5922858759	0.6879038568	0.7026242535	0.6879038564	0.6879038564
43	0.5922579492	0.6878668829	0.7026690223	0.6878668826	0.6878668826
44	0.5922361977	0.6879088081	0.7025487479	0.6879088077	0.6879088077
45	0.5922116783	0.6878725455	0.7024678968	0.6878725451	0.6878725451
46	0.5921959276	0.687878934	0.7022681076	0.6878789336	0.6878789336
47	0.5921752468	0.6879432334	0.7024358236	0.6879432331	0.6879432331
48	0.5921611616	0.6879581557	0.7024491874	0.6879581553	0.6879581553
49	0.5921384029	0.6879620715	0.7024846015	0.6879620711	0.6879620711
50	0.5921210749	0.6879698808	0.7023649953	0.6879698804	0.6879698804
51	0.5921050151	0.6879668458	0.7022747896	0.6879668454	0.6879668454
52	0.5920841202	0.687935341	0.7021885929	0.6879353407	0.6879353407
53	0.5920693797	0.687954682	0.7020549547	0.6879546816	0.6879546816
54	0.5920428303	0.6879648002	0.7020242179	0.6879647999	0.6879647999
55	0.5920276127	0.6879487964	0.7020723277	0.687948796	0.687948796
56	0.5920144199	0.6879687086	0.7019961539	0.6879687083	0.6879687083
57	0.5919922381	0.6879339589	0.702094378	0.6879339586	0.6879339586
58	0.591972962	0.6879825879	0.7020569593	0.6879825875	0.6879825875
59	0.5919618348	0.6879878948	0.7019186437	0.6879878945	0.6879878945
60	0.5919538007	0.6879994725	0.7019540579	0.6879994722	0.6879994722
61	0.5919419955	0.6880022071	0.7018885751	0.6880022067	0.6880022067
62	0.5919320142	0.6880107646	0.7019607398	0.6880107643	0.6880107643
63	0.5919215421	0.6879700059	0.7020549547	0.6879700056	0.6879700056
64	0.5919080526	0.6880111277	0.701961408	0.6880111273	0.6880111273
65	0.5918993789	0.6880078605	0.7019553942	0.6880078602	0.6880078602
66	0.5918814901	0.688002454	0.7019313394	0.6880024537	0.6880024537
67	0.5918715034	0.6881125022	0.7019153028	0.6881125019	0.6881125019
68	0.5918580118	0.688094359	0.7019453714	0.6880943586	0.6880943586
69	0.5918412366	0.6881445248	0.7019460396	0.6881445244	0.6881445244
70	0.5918297866	0.6881608365	0.7021170965	0.6881608361	0.6881608361
71	0.5918246681	0.6881733411	0.7021471651	0.6881733408	0.6881733408
72	0.59181259	0.6881626129	0.7021344694	0.6881626125	0.6881626125
73	0.5918040087	0.68819238	0.7021892611	0.6881923796	0.6881923796
74	0.5917923684	0.6881850497	0.7022674395	0.6881850494	0.6881850494
75	0.5917821059	0.6881695175	0.7022106432	0.6881695172	0.6881695172
76	0.59176949	0.6881796745	0.7021658744	0.6881796741	0.6881796741
77	0.5917558096	0.6881896454	0.7022547438	0.6881896451	0.6881896451
78	0.5917423786	0.6881469794	0.7022467255	0.6881469791	0.6881469791
79	0.5917280282	0.6881669542	0.7020155314	0.6881669539	0.6881669539
80	0.5917183609	0.6882113044	0.7019420304	0.6882113041	0.6882113041
81	0.5917086896	0.6882097824	0.7020308998	0.688209782	0.688209782
82	0.5916938013	0.6882340656	0.7020897006	0.6882340652	0.6882340652
83	0.5916840511	0.6882197607	0.7021832474	0.6882197604	0.6882197604
