iter	Passed	Remaining
0	1293	1292683
1	1766	881505
2	2161	718437
3	2604	648497
4	3072	611516
5	3522	583566
6	4738	672137
7	5132	636465
8	5522	608060
9	6020	596073
10	6387	574331
11	6849	563951
12	7201	546785
13	7604	535583
14	8175	536872
15	8679	533813
16	9056	523658
17	9429	514444
18	9958	514165
19	10323	505871
20	10851	505879
21	11204	498093
22	11689	496537
23	12203	496263
24	12656	493593
25	13042	488605
26	13436	484198
27	13907	482794
28	14246	477008
29	14668	474285
30	15042	470184
31	15384	465372
32	16096	471665
33	16578	471013
34	17007	468920
35	17376	465314
36	17840	464324
37	18186	460415
38	18614	458690
39	19003	456094
40	19365	452958
41	19960	455281
42	20318	452200
43	20839	452777
44	21182	449549
45	21663	449284
46	22035	446801
47	22365	443576
48	22818	442862
49	23165	440153
50	23506	437399
51	24334	443633
52	24816	443420
53	25190	441291
54	25616	440139
55	26007	438409
56	26383	436482
57	26873	436465
58	27226	434232
59	27799	435530
60	28210	434249
61	28709	434344
62	29080	432516
63	29466	430954
64	29921	430407
65	30276	428464
66	30727	427891
67	31099	426250
68	31470	424627
69	32216	428019
70	32715	428072
71	33089	426484
72	33441	424663
73	33921	424473
74	34270	422673
75	34750	422495
76	35185	421767
77	36003	425576
78	36912	430332
79	37246	428338
80	37791	428773
81	38207	427734
82	38710	427685
83	39158	427011
84	40140	432103
85	40954	435263
86	41610	436668
87	42068	435981
88	42921	439346
89	44115	446055
90	45904	458538
91	46959	463470
92	48436	472382
93	49150	473731
94	49911	475473
95	50394	474548
96	51136	476045
97	51793	476714
98	52638	479062
99	53081	477731
100	53460	475853
101	54182	477014
102	54753	476833
103	55177	475378
104	55882	476329
105	56360	475341
106	57117	476689
107	57626	475956
108	58110	475016
109	58634	474403
110	59130	473579
111	60066	476243
112	60813	477355
113	61259	476107
114	61755	475250
115	62189	473927
116	62910	474783
117	63344	473471
118	64115	474668
119	64808	475265
120	65230	473865
121	65774	473360
122	66250	472374
123	66877	472457
124	67309	471163
125	68039	471955
126	68680	472112
127	69125	470917
128	69759	471010
129	70646	472785
130	70991	470926
131	71309	468911
132	71938	468954
133	72355	467607
134	72806	466501
135	73148	464706
136	73611	463700
137	74006	462270
138	74387	460776
139	74809	459544
140	75128	457697
141	75444	455853
142	76259	457025
143	77016	457819
144	78054	460253
145	79121	462806
146	80206	465417
147	81073	466720
148	81693	466584
149	82232	465983
150	82901	466115
151	83954	468376
152	85945	475788
153	87098	478476
154	88634	483200
155	90041	487148
156	92686	497675
157	93910	500461
158	95084	502933
159	97769	513291
160	98900	515386
161	101085	522900
162	102255	525078
163	103596	528091
164	105279	532779
165	106977	537466
166	109604	546710
167	110479	547135
168	112495	553157
169	113151	552447
170	113886	552114
171	114401	550724
172	116299	555950
173	117095	555865
174	117641	554595
175	118123	553034
176	118658	551726
177	119067	549850
178	119582	548473
179	120206	547607
180	120816	546678
181	121329	545314
182	121879	544127
183	122336	542534
184	122858	541242
185	123361	539871
186	124164	539815
187	124679	538508
188	125104	536826
189	125656	535693
190	126070	533985
191	126458	532180
192	127007	531061
193	127441	529471
194	128425	530165
195	128985	529104
196	129669	528552
197	130304	527798
198	130850	526690
199	131233	524934
200	132068	524987
201	132690	524193
202	133173	522853
203	133730	521810
204	134148	520232
205	134789	519528
206	136403	522550
207	137054	521862
208	137582	520708
209	138040	519294
210	138545	518067
211	139103	517046
212	140043	517439
213	140412	515722
214	141077	515095
215	142021	515486
216	142577	514463
217	143354	514234
218	144320	514676
219	144951	513917
220	145583	513164
221	146086	511960
222	146503	510463
223	147154	509786
224	149439	514736
225	150584	515718
226	152569	519544
227	154033	521553
228	154858	521381
229	155308	519945
230	156551	521160
231	157184	520336
232	157715	519176
233	158165	517754
234	158824	517024
235	159271	515608
236	160000	515106
237	160442	513686
238	160977	512567
239	161432	511203
240	161961	510076
241	162409	508704
242	163024	507857
243	163445	506411
244	164547	507073
245	165038	505851
246	165663	505039
247	166124	503730
248	166665	502672
249	167125	501376
250	168283	502169
251	169203	502238
252	171054	505050
253	173303	508995
254	174290	509202
255	175259	509347
256	177041	511836
257	177883	511586
258	178667	511168
259	179427	510677
260	180824	511989
261	181564	511428
262	182336	510957
263	183223	510805
264	184856	512714
265	185757	512578
266	186354	511603
267	187201	511312
268	188601	512520
269	189552	512494
270	190140	511484
271	191057	511358
272	192518	512678
273	194202	514566
274	195025	514158
275	196456	515341
276	197719	516070
277	198364	515177
278	199199	514777
279	200571	515755
280	201829	516425
281	202919	516652
282	204085	517064
283	204861	516482
284	205567	515722
285	206235	514867
286	207033	514337
287	208567	515625
288	209653	515790
289	210325	514935
290	211151	514454
291	212613	515515
292	213263	514598
293	214110	514157
294	214864	513490
295	215741	513115
296	216629	512762
297	217308	511914
298	218293	511786
299	219056	511130
300	220140	511223
301	221356	511612
302	222234	511212
303	223154	510905
304	224835	512329
305	225161	510660
306	225590	509232
307	225917	507580
308	226234	505915
309	226681	504549
310	227027	502965
311	227405	501457
312	228046	500535
313	228498	499204
314	228860	497681
315	229192	496100
316	229592	494673
317	229917	493093
318	230228	491490
319	230628	490085
320	230941	488502
321	231262	486943
322	231834	485920
323	232151	484365
324	232598	483088
325	232921	481561
326	233224	480000
327	233600	478597
328	233928	477100
329	234243	475584
330	234660	474283
331	234971	472774
332	235269	471246
333	235876	470339
334	236247	468968
335	236684	467733
336	236995	466254
337	237301	464774
338	237676	463434
339	237976	461955
340	238273	460476
341	238660	459176
342	238979	457753
343	239292	456326
344	239927	455514
345	240271	454155
346	240729	453016
347	241028	451581
348	241329	450158
349	241715	448900
350	242043	447538
351	242334	446116
352	242731	444892
353	243041	443516
354	243341	442126
355	243976	441351
356	244310	440031
357	244791	438983
358	245084	437602
359	245386	436243
360	245785	435061
361	246078	433695
362	246404	432395
363	246797	431217
364	247074	429842
365	247362	428490
366	248062	427856
367	248356	426526
368	248801	425457
369	249094	424133
370	249427	422883
371	249817	421734
372	250122	420447
373	250484	419259
374	250825	418042
375	251125	416761
376	251633	415829
377	251985	414643
378	252296	413393
379	252693	412290
380	252991	411027
381	253284	409763
382	253700	408703
383	254008	407472
384	254312	406239
385	254707	405155
386	254992	403903
387	255290	402674
388	255836	401840
389	256140	400630
390	256529	399556
391	256856	398388
392	257153	397181
393	257520	396084
394	257842	394923
395	258128	393710
396	258485	392611
397	258821	391483
398	259104	390280
399	259478	389217
400	260092	388517
401	260498	387507
402	260827	386387
403	261121	385218
404	261474	384141
405	261816	383051
406	262120	381910
407	262480	380853
408	262809	379756
409	263096	378602
410	263541	377678
411	263949	376704
412	264250	375581
413	264639	374586
414	264930	373456
415	265221	372329
416	265597	371326
417	265906	370233
418	266206	369131
419	266599	368161
420	266918	367092
421	267229	366015
422	267774	365262
423	268072	364173
424	268395	363123
425	268807	362196
426	269125	361144
427	269456	360115
428	269799	359104
429	270079	358012
430	270468	357068
431	270815	356072
432	271109	355009
433	271605	354214
434	271987	353271
435	272298	352238
436	272708	351338
437	272998	350286
438	273295	349246
439	273674	348313
440	273976	347284
441	274274	346256
442	274673	345357
443	274984	344350
444	275303	343356
445	276877	343923
446	277621	343455
447	278069	342620
448	278644	341944
449	279096	341118
450	279846	340656
451	280227	339744
452	280762	339022
453	281154	338128
454	281647	337357
455	282023	336449
456	282472	335629
457	283023	334931
458	283720	334407
459	284188	333612
460	284712	332885
461	285086	331983
462	285595	331241
463	285998	330377
464	286368	329477
465	286836	328692
466	288048	328757
467	288914	328424
468	289673	327967
469	290373	327441
470	291127	326977
471	291936	326572
472	292372	325750
