iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6923756183	0.8201564683	0.7916830991	0.8201564682	0.8201564682
1	0.6915958622	0.8225226833	0.7907770262	0.8225226832	0.8225226832
2	0.6908278299	0.8244926546	0.7938871278	0.8244926545	0.8244926545
3	0.6900741718	0.8252885485	0.7978733495	0.8252885484	0.8252885484
4	0.6893219144	0.8253415735	0.7985497841	0.8253415735	0.8253415735
5	0.6885803959	0.8256993901	0.799056486	0.8256993901	0.8256993901
6	0.6878302711	0.8253338244	0.7986521229	0.8253338243	0.8253338243
7	0.687096271	0.8256849356	0.8000574096	0.8256849356	0.8256849356
8	0.6863583577	0.8258725214	0.8001422759	0.8258725213	0.8258725213
9	0.6855890953	0.8261745081	0.8011881287	0.826174508	0.826174508
10	0.6848153964	0.8264091148	0.8008536555	0.8264091147	0.8264091147
11	0.6840613148	0.8268060597	0.8016049722	0.8268060597	0.8268060597
12	0.6833114539	0.8267721466	0.8021640916	0.8267721466	0.8267721466
13	0.6825458758	0.8268214067	0.8023687692	0.8268214066	0.8268214066
14	0.6818084234	0.8266603673	0.8025834311	0.8266603673	0.8266603673
15	0.6810414797	0.8268529213	0.8025609665	0.8268529213	0.8268529213
16	0.6803870218	0.8262908931	0.8022689264	0.8262908931	0.8262908931
17	0.6796319757	0.8264533747	0.8027931009	0.8264533747	0.8264533747
18	0.6790020973	0.8264204617	0.8030052667	0.8264204616	0.8264204616
19	0.6782647751	0.8264721042	0.8032723461	0.8264721042	0.8264721042
20	0.6775412093	0.826373373	0.8035019844	0.826373373	0.826373373
21	0.676814922	0.826538787	0.8030626763	0.8265387869	0.8265387869
22	0.6760826256	0.8264488727	0.8027656441	0.8264488726	0.8264488726
23	0.675428575	0.8263281051	0.8023163517	0.826328105	0.826328105
24	0.674721914	0.8264694747	0.8022988793	0.8264694746	0.8264694746
25	0.6739981651	0.8264288881	0.8021291466	0.8264288881	0.8264288881
26	0.6733324951	0.8265532494	0.8016548935	0.8265532494	0.8265532494
27	0.6726559818	0.8264381632	0.8018745476	0.8264381632	0.8264381632
28	0.6719233441	0.8264744509	0.8017846891	0.8264744508	0.8264744508
29	0.6712292226	0.8264659806	0.8015176098	0.8264659805	0.8264659805
30	0.670492535	0.8265952942	0.8017497442	0.8265952941	0.8265952941
31	0.6698021635	0.8264214179	0.8015151137	0.8264214178	0.8264214178
32	0.6691109522	0.8263961265	0.8013728378	0.8263961264	0.8263961264
33	0.6684821532	0.8263091206	0.8013329007	0.8263091205	0.8263091205
34	0.6678041112	0.8261396189	0.800873624	0.8261396188	0.8261396188
35	0.6670921986	0.8262466172	0.8011431995	0.8262466172	0.8262466172
36	0.6664093992	0.826296937	0.8013304046	0.826296937	0.826296937
37	0.6657057335	0.8263084592	0.8012929636	0.8263084592	0.8263084592
38	0.6650069636	0.8263444759	0.8015126176	0.8263444759	0.8263444759
39	0.6643499614	0.8263471971	0.8011881287	0.8263471971	0.8263471971
40	0.6636828613	0.826396991	0.8011806405	0.826396991	0.826396991
41	0.6630119736	0.8264238761	0.8010932781	0.826423876	0.826423876
42	0.6622975582	0.8264114296	0.8009934353	0.8264114295	0.8264114295
43	0.6616059573	0.8264760525	0.8011481916	0.8264760525	0.8264760525
44	0.6609227853	0.8265129338	0.8011756484	0.8265129337	0.8265129337
45	0.6602437819	0.8263993735	0.8012430422	0.8263993735	0.8263993735
46	0.6595494524	0.826447514	0.8011357113	0.826447514	0.826447514
47	0.6588854367	0.8264444024	0.8011107506	0.8264444024	0.8264444024
48	0.6582162537	0.8264650642	0.8009734668	0.8264650642	0.8264650642
49	0.6575271368	0.8264124894	0.8009759629	0.8264124893	0.8264124893
50	0.6568797091	0.8265995413	0.801272995	0.8265995412	0.8265995412
51	0.656184752	0.826562397	0.8011481916	0.826562397	0.826562397
52	0.655500512	0.8265165793	0.8009884432	0.8265165792	0.8265165792
53	0.6548062945	0.8266829096	0.8010932781	0.8266829096	0.8266829096
54	0.6541920972	0.8265780906	0.8011182388	0.8265780905	0.8265780905
55	0.653554326	0.8266138444	0.8012405461	0.8266138443	0.8266138443
56	0.6528838078	0.8265972265	0.8011332152	0.8265972264	0.8265972264
57	0.6522017491	0.826747668	0.8010932781	0.8267476679	0.8267476679
58	0.6515594278	0.8266150396	0.8010683174	0.8266150396	0.8266150396
59	0.6509240425	0.8265701462	0.8010458528	0.8265701461	0.8265701461
60	0.6502695684	0.8266666224	0.8010059157	0.8266666223	0.8266666223
61	0.6496158121	0.8266476817	0.8011656641	0.8266476817	0.8266476817
62	0.6489682783	0.8266164301	0.8010708135	0.82661643	0.82661643
63	0.6483040533	0.8266821128	0.8012080972	0.8266821127	0.8266821127
64	0.6476656061	0.8266909815	0.801417767	0.8266909815	0.8266909815
65	0.6470226776	0.8267032328	0.801342885	0.8267032327	0.8267032327
66	0.6463890779	0.8267679234	0.8014202631	0.8267679234	0.8267679234
67	0.6457419173	0.8267926212	0.8014452238	0.8267926211	0.8267926211
68	0.6451069636	0.8268469849	0.8013878142	0.8268469849	0.8268469849
69	0.644445818	0.8268351321	0.8014052867	0.826835132	0.826835132
70	0.6438265384	0.8268611525	0.8015101216	0.8268611525	0.8268611525
71	0.6431775097	0.8269248511	0.801527594	0.8269248511	0.8269248511
72	0.6425173905	0.8268844598	0.8015325862	0.8268844598	0.8268844598
73	0.6418755428	0.8268516822	0.8015899958	0.8268516822	0.8268516822
74	0.6412279341	0.8269022052	0.8015450665	0.8269022052	0.8269022052
75	0.6405984073	0.826899755	0.8015600429	0.8268997549	0.8268997549
76	0.6399672417	0.8268708858	0.801527594	0.8268708858	0.8268708858
77	0.6393329683	0.8268503595	0.8015101216	0.8268503594	0.8268503594
78	0.6387516589	0.8267929519	0.8014651923	0.8267929518	0.8267929518
79	0.6381360477	0.826811757	0.8014602002	0.826811757	0.826811757
80	0.6375357946	0.8268822725	0.8016449093	0.8268822725	0.8268822725
81	0.6369065091	0.8267994381	0.8016124604	0.826799438	0.826799438
82	0.6363274913	0.8268037449	0.8014651923	0.8268037449	0.8268037449
83	0.6356788112	0.82683314	0.8016923346	0.8268331399	0.8268331399
84	0.6350837267	0.8266783996	0.8014726805	0.8266783995	0.8266783995
85	0.6344640639	0.8268029481	0.8015800115	0.826802948	0.826802948
86	0.6338608267	0.8268568457	0.8016573896	0.8268568456	0.8268568456
87	0.6332544467	0.8268422796	0.8015924918	0.8268422796	0.8268422796
88	0.6326413259	0.826720512	0.801490153	0.826720512	0.826720512
89	0.632027916	0.8267524928	0.8015475626	0.8267524928	0.8267524928
90	0.6314236411	0.8267900355	0.8016149564	0.8267900354	0.8267900354
91	0.6309147975	0.8267153486	0.8014227592	0.8267153485	0.8267153485
92	0.6303108564	0.8267025037	0.801380326	0.8267025036	0.8267025036
93	0.6297393783	0.8268048047	0.8014477198	0.8268048047	0.8268048047
94	0.6291631404	0.8269280305	0.8014751766	0.8269280304	0.8269280304
95	0.6285688568	0.8268263908	0.8014477198	0.8268263908	0.8268263908
96	0.6279585144	0.8268330802	0.8013628535	0.8268330802	0.8268330802
97	0.6273817554	0.826861551	0.801452712	0.8268615509	0.8268615509
98	0.6268094493	0.8268757863	0.8014976412	0.8268757863	0.8268757863
99	0.6262209712	0.8268086454	0.8014352395	0.8268086454	0.8268086454
100	0.6256403398	0.8268409569	0.8015126176	0.8268409568	0.8268409568
101	0.6250793128	0.8268173189	0.8014701845	0.8268173189	0.8268173189
102	0.6245066606	0.8267908323	0.8015001373	0.8267908322	0.8267908322
103	0.6239122522	0.8268416183	0.8015525547	0.8268416182	0.8268416182
104	0.6233185336	0.8267689155	0.8014801687	0.8267689154	0.8267689154
105	0.6227611985	0.826784609	0.8014502159	0.826784609	0.826784609
106	0.6222198238	0.8267898402	0.8014402316	0.8267898402	0.8267898402
107	0.6216305321	0.826719257	0.8013329007	0.826719257	0.826719257
108	0.6210616992	0.8267185279	0.8013703417	0.8267185279	0.8267185279
109	0.6204866513	0.8266718456	0.8014027906	0.8266718456	0.8266718456
110	0.619895469	0.826723293	0.8014951451	0.8267232929	0.8267232929
111	0.6193192161	0.8267295839	0.8014676884	0.8267295839	0.8267295839
112	0.6187442382	0.8267160099	0.8014626963	0.8267160099	0.8267160099
113	0.6181862258	0.8267073364	0.8014277513	0.8267073364	0.8267073364
114	0.6176473669	0.8267347474	0.8015350822	0.8267347473	0.8267347473
115	0.6171304423	0.826649132	0.8014976412	0.8266491319	0.8266491319
116	0.6165940957	0.8266731684	0.8014826648	0.8266731683	0.8266731683
117	0.6160474582	0.8267138904	0.8014976412	0.8267138903	0.8267138903
118	0.6154730429	0.8267323649	0.8014726805	0.8267323648	0.8267323648
119	0.614902207	0.8267055476	0.8014826648	0.8267055475	0.8267055475
120	0.6143310306	0.8267622261	0.8015650351	0.826762226	0.826762226
121	0.6137935855	0.8267609033	0.8014851609	0.8267609033	0.8267609033
122	0.6132276762	0.8266842244	0.8015800115	0.8266842243	0.8266842243
123	0.6126623266	0.8268108248	0.8017297756	0.8268108247	0.8268108247
124	0.612098121	0.8267739435	0.8017023188	0.8267739434	0.8267739434
125	0.611557387	0.8268264506	0.8017772009	0.8268264505	0.8268264505
126	0.6110157522	0.8267495764	0.8016973267	0.8267495764	0.8267495764
127	0.6104800597	0.8267990396	0.80166987	0.8267990396	0.8267990396
128	0.6099342917	0.8268156575	0.8017772009	0.8268156575	0.8268156575
129	0.6093808936	0.826769043	0.8017322717	0.8267690429	0.8267690429
130	0.6088347495	0.826769043	0.8017322717	0.8267690429	0.8267690429
131	0.6082967089	0.8267613615	0.8017572324	0.8267613615	0.8267613615
132	0.607748659	0.8267888402	0.8017871852	0.8267888402	0.8267888402
133	0.6072109538	0.8267588435	0.8018495869	0.8267588435	0.8267588435
134	0.6066666788	0.8267803619	0.801926965	0.8267803619	0.8267803619
135	0.6061245651	0.8267855931	0.8019169808	0.8267855931	0.8267855931
136	0.605572714	0.8268196935	0.8019394454	0.8268196934	0.8268196934
137	0.6050437705	0.8268506822	0.8019369493	0.8268506822	0.8268506822
138	0.6045217097	0.8267991671	0.8019219729	0.8267991671	0.8267991671
139	0.604048968	0.82681453	0.8018720515	0.82681453	0.82681453
140	0.6035399825	0.8268165819	0.8019144847	0.8268165818	0.8268165818
141	0.6030012966	0.826861806	0.8019569179	0.8268618059	0.8268618059
142	0.6024599545	0.8268764397	0.8019444375	0.8268764397	0.8268764397
143	0.6019369548	0.82687538	0.80196191	0.8268753799	0.8268753799
144	0.6014137201	0.8268910058	0.8020093353	0.8268910057	0.8268910057
145	0.6009139734	0.8268360484	0.8019494296	0.8268360484	0.8268360484
146	0.6003863594	0.8268844519	0.8019394454	0.8268844518	0.8268844518
147	0.599867786	0.8268036692	0.8019494296	0.8268036692	0.8268036692
148	0.5993356238	0.826841941	0.8019793825	0.8268419409	0.8268419409
149	0.5988254213	0.8268544552	0.8020018471	0.8268544551	0.8268544551
150	0.5982965149	0.8268251876	0.8020268078	0.8268251876	0.8268251876
151	0.5977912185	0.8268498854	0.8020517685	0.8268498853	0.8268498853
152	0.5972720039	0.826805984	0.8020892095	0.826805984	0.826805984
153	0.5967831372	0.8267753937	0.802034296	0.8267753937	0.8267753937
154	0.5962645966	0.8268404828	0.8020542645	0.8268404827	0.8268404827
155	0.5957591198	0.8268651805	0.8020792252	0.8268651805	0.8268651805
156	0.5952662246	0.8268439251	0.8020991938	0.826843925	0.826843925
157	0.5947784167	0.8268073745	0.8020917056	0.8268073744	0.8268073744
158	0.5943047476	0.8267757244	0.8020542645	0.8267757243	0.8267757243
159	0.5937967507	0.8268032031	0.8020842174	0.826803203	0.826803203
160	0.5933187204	0.8267791667	0.8020991938	0.8267791667	0.8267791667
161	0.5928014935	0.8268355145	0.8021615955	0.8268355145	0.8268355145
162	0.592310458	0.8268205501	0.8021541073	0.82682055	0.82682055
163	0.591802001	0.8268859698	0.8021940444	0.8268859698	0.8268859698
164	0.5912903274	0.8268180998	0.8021690837	0.8268180998	0.8268180998
165	0.5907876221	0.826843196	0.8021366348	0.8268431959	0.8268431959
166	0.5903463503	0.8267917486	0.8020442803	0.8267917486	0.8267917486
167	0.5898552414	0.8268063824	0.8020317999	0.8268063824	0.8268063824
168	0.5893558471	0.8268407457	0.8021516112	0.8268407457	0.8268407457
169	0.5889045381	0.8268853085	0.8021541073	0.8268853084	0.8268853084
170	0.5884177903	0.8268049242	0.802106682	0.8268049242	0.8268049242
171	0.5879331875	0.8268014819	0.8020617527	0.8268014819	0.8268014819
172	0.5874500301	0.8267930714	0.8021241545	0.8267930713	0.8267930713
173	0.5869418545	0.8268306818	0.8021141702	0.8268306817	0.8268306817
174	0.586468104	0.8267395045	0.8020667449	0.8267395044	0.8267395044
175	0.5859776446	0.8268289606	0.8020917056	0.8268289606	0.8268289606
176	0.585488202	0.8268442558	0.8021191623	0.8268442557	0.8268442557
177	0.5849984412	0.8268407457	0.8021516112	0.8268407457	0.8268407457
178	0.5845022561	0.8268835196	0.8022090208	0.8268835195	0.8268835195
179	0.5840347189	0.8269117274	0.8022015326	0.8269117273	0.8269117273
180	0.5835501847	0.8268424669	0.8021740758	0.8268424668	0.8268424668
181	0.5831272781	0.8268501483	0.8021491151	0.8268501483	0.8268501483
182	0.5826647897	0.8268424669	0.8021740758	0.8268424668	0.8268424668
183	0.5821840629	0.8268720651	0.8021690837	0.8268720651	0.8268720651
184	0.5817026946	0.8268915317	0.8022040287	0.8268915317	0.8268915317
185	0.5812434989	0.8268772286	0.8022364775	0.8268772286	0.8268772286
186	0.580780193	0.8268970258	0.8022913911	0.8268970258	0.8268970258
187	0.580310853	0.8268719974	0.8022464618	0.8268719974	0.8268719974
188	0.5798813838	0.8268518018	0.8022489579	0.8268518017	0.8268518017
189	0.5794227486	0.8268660371	0.8022938871	0.8268660371	0.8268660371
190	0.5789569351	0.8268921253	0.8023213439	0.8268921253	0.8268921253
191	0.5784847311	0.8269210622	0.8022764146	0.8269210622	0.8269210622
192	0.5780186124	0.8268855714	0.802251454	0.8268855714	0.8268855714
193	0.5775517359	0.8269339749	0.8022414697	0.8269339748	0.8269339748
194	0.577084034	0.8269471504	0.8023038714	0.8269471504	0.8269471504
195	0.5766387916	0.8269178829	0.8023288321	0.8269178828	0.8269178828
196	0.5761879185	0.8269478118	0.8023438085	0.8269478118	0.8269478118
197	0.5757370895	0.8269307955	0.8022938871	0.8269307955	0.8269307955
198	0.5752652444	0.8268684874	0.8022789107	0.8268684873	0.8268684873
199	0.5748256308	0.8268984163	0.8022938871	0.8268984163	0.8268984163
200	0.5743892622	0.8269238432	0.8022814068	0.8269238431	0.8269238431
201	0.5739305288	0.8269172215	0.802288895	0.8269172215	0.8269172215
