iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6929678941	0.6843907174	0.709485239	0.6843907168	0.6843907168
1	0.6927892856	0.6863371636	0.7069260673	0.6863371631	0.6863371631
2	0.6926105951	0.6863390381	0.7012177113	0.6863390377	0.6863390377
3	0.6924320269	0.6864281187	0.7022560802	0.6864281183	0.6864281183
4	0.6922534493	0.6862678142	0.7018411336	0.6862678138	0.6862678138
5	0.692076296	0.6861538461	0.7010954324	0.6861538458	0.6861538458
6	0.6918978297	0.686131466	0.7035223022	0.6861314656	0.6861314656
7	0.6917209839	0.686214624	0.7042606533	0.6862146236	0.6862146236
8	0.6915427989	0.6865562599	0.7045439663	0.6865562595	0.6865562595
9	0.691366748	0.6865424276	0.7028120151	0.6865424272	0.6865424272
10	0.6911924454	0.686485195	0.7027278231	0.6864851946	0.6864851946
11	0.6910170051	0.6863784716	0.7004793602	0.6863784712	0.6863784712
12	0.6908418408	0.686343819	0.7027919694	0.6863438186	0.6863438186
13	0.6906652374	0.6865677603	0.7014976834	0.68656776	0.68656776
14	0.6904910341	0.6864625054	0.7021571879	0.686462505	0.686462505
15	0.6903162096	0.6865226397	0.7011889791	0.6865226393	0.6865226393
16	0.6901411155	0.6865507596	0.7016426808	0.6865507593	0.6865507593
17	0.6899670199	0.6865560369	0.7012504527	0.6865560366	0.6865560366
18	0.6897928349	0.6864515022	0.7015163927	0.6864515019	0.6864515019
19	0.6896210759	0.6865221162	0.7008495381	0.6865221158	0.6865221158
20	0.6894497616	0.686422737	0.7003704451	0.6864227366	0.6864227366
21	0.6892778405	0.6865406019	0.7002982805	0.6865406015	0.6865406015
22	0.6891050784	0.6865268979	0.7007032042	0.6865268976	0.6865268976
23	0.6889341514	0.6865406867	0.7003336946	0.6865406863	0.6865406863
24	0.6887622501	0.6865637096	0.7006510853	0.6865637093	0.6865637093
25	0.688591227	0.6865664968	0.6993093577	0.6865664965	0.6865664965
26	0.6884205175	0.6865022402	0.6998539334	0.6865022399	0.6865022399
27	0.688249318	0.6865781379	0.7005789207	0.6865781376	0.6865781376
28	0.6880790443	0.6866210616	0.7000303359	0.6866210613	0.6866210613
29	0.6879084095	0.6866516362	0.7007847235	0.6866516359	0.6866516359
30	0.6877390246	0.6866849775	0.6996755264	0.6866849772	0.6866849772
31	0.6875700516	0.686746465	0.6999367891	0.6867464647	0.6867464647
32	0.687400279	0.6867453595	0.700139251	0.6867453592	0.6867453592
33	0.687230974	0.686712862	0.7008762657	0.6867128616	0.6867128616
34	0.6870624933	0.6867753423	0.7003143171	0.6867753419	0.6867753419
35	0.6868941851	0.6867452508	0.7002448252	0.6867452505	0.6867452505
36	0.6867260563	0.6868308059	0.7004446143	0.6868308056	0.6868308056
37	0.6865575057	0.686719984	0.7007412911	0.6867199836	0.6867199836
38	0.6863923786	0.6867540537	0.7006911768	0.6867540534	0.6867540534
39	0.6862252256	0.6866927044	0.7005782525	0.6866927041	0.6866927041
40	0.6860590975	0.6867859709	0.7001646423	0.6867859706	0.6867859706
41	0.6858936611	0.6867687529	0.7005207881	0.6867687525	0.6867687525
42	0.6857284361	0.6866992239	0.7004633237	0.6866992235	0.6866992235
43	0.6855643924	0.6867613082	0.7003096397	0.6867613079	0.6867613079
44	0.685400047	0.6867737799	0.7007486412	0.6867737796	0.6867737796
45	0.6852355024	0.6867755489	0.7007025361	0.6867755485	0.6867755485
46	0.6850709396	0.6867463827	0.7009591214	0.6867463823	0.6867463823
47	0.6849081786	0.6867355696	0.7009110117	0.6867355693	0.6867355693
48	0.6847457413	0.6867412931	0.7008862886	0.6867412927	0.6867412927
49	0.6845815602	0.6867762362	0.7007179044	0.6867762359	0.6867762359
50	0.6844186963	0.6867277381	0.7008401834	0.6867277378	0.6867277378
51	0.6842566569	0.686722125	0.7004279095	0.6867221247	0.6867221247
52	0.6840960868	0.6867504252	0.7003530721	0.6867504249	0.6867504249
53	0.6839334089	0.6867228675	0.7002247795	0.6867228672	0.6867228672
54	0.683770995	0.6866911141	0.7004272413	0.6866911138	0.6866911138
55	0.6836098147	0.6867259412	0.7003009532	0.6867259408	0.6867259408
56	0.6834499302	0.686735866	0.7003403765	0.6867358657	0.6867358657
57	0.6832893644	0.6867494926	0.6999635168	0.6867494923	0.6867494923
58	0.6831280458	0.6867277266	0.7000503816	0.6867277263	0.6867277263
59	0.6829684364	0.6867054741	0.7001151961	0.6867054738	0.6867054738
60	0.6828069456	0.6868122	0.7003116443	0.6868121997	0.6868121997
61	0.682646368	0.6867464856	0.7004586463	0.6867464852	0.6867464852
62	0.6824851525	0.6867406683	0.7007158999	0.686740668	0.686740668
63	0.6823273166	0.6867447224	0.7008996524	0.686744722	0.686744722
64	0.6821680993	0.6867446763	0.7008502063	0.6867446759	0.6867446759
65	0.6820086021	0.6867676013	0.7006738038	0.6867676009	0.6867676009
66	0.6818505173	0.6867627199	0.7006577673	0.6867627196	0.6867627196
67	0.6816952455	0.6867885712	0.7006771448	0.6867885709	0.6867885709
68	0.6815366515	0.6867039653	0.7006624446	0.6867039649	0.6867039649
69	0.6813800914	0.6866991136	0.7009003206	0.6866991132	0.6866991132
70	0.6812230077	0.686647564	0.7011368602	0.6866475637	0.6866475637
71	0.6810662539	0.6867017065	0.701349345	0.6867017061	0.6867017061
72	0.6809112104	0.6867336056	0.7013586996	0.6867336052	0.6867336052
73	0.6807566326	0.6867945309	0.7012945533	0.6867945306	0.6867945306
74	0.680601253	0.6867711968	0.7014208414	0.6867711964	0.6867711964
75	0.680445587	0.6867510212	0.7016587174	0.6867510208	0.6867510208
76	0.6802893699	0.6868367532	0.7019928129	0.6868367528	0.6868367528
77	0.6801361387	0.6868481614	0.7019573988	0.686848161	0.686848161
78	0.6799817317	0.6868003358	0.7019680899	0.6868003354	0.6868003354
79	0.6798269776	0.6868437739	0.7020268907	0.6868437736	0.6868437736
80	0.6796726453	0.6869388538	0.7019480441	0.6869388534	0.6869388534
81	0.6795172566	0.6868866869	0.7020776732	0.6868866865	0.6868866865
82	0.6793651938	0.6868847722	0.7019119618	0.6868847718	0.6868847718
83	0.6792117999	0.6868921634	0.7020101859	0.686892163	0.686892163
84	0.6790592559	0.6868927198	0.701940694	0.6868927195	0.6868927195
85	0.6789070274	0.6868478683	0.7018651884	0.686847868	0.686847868
86	0.6787556317	0.6868828263	0.7018237606	0.6868828259	0.6868828259
87	0.6786047076	0.6868165035	0.7015959075	0.6868165031	0.6868165031
88	0.6784534994	0.6868502415	0.7014676148	0.6868502412	0.6868502412
89	0.6783025967	0.6867928689	0.7015665071	0.6867928686	0.6867928686
90	0.6781505935	0.6867919256	0.701776319	0.6867919252	0.6867919252
91	0.6779985025	0.6868242634	0.7020897006	0.686824263	0.686824263
92	0.6778487024	0.6867951301	0.7019373531	0.6867951298	0.6867951298
93	0.6776972712	0.6868089321	0.7020262225	0.6868089317	0.6868089317
94	0.6775465812	0.6868410855	0.7021418195	0.6868410851	0.6868410851
95	0.6773965273	0.6868407776	0.7019226529	0.6868407773	0.6868407773
96	0.6772493041	0.6868025616	0.7016901224	0.6868025613	0.6868025613
97	0.6771000566	0.6868234691	0.7018484837	0.6868234687	0.6868234687
98	0.6769517052	0.6868229678	0.7016994771	0.6868229674	0.6868229674
99	0.676802353	0.6867798153	0.7016694085	0.6867798149	0.6867798149
