iter	Passed	Remaining
0	269	26649
1	514	25205
2	767	24824
3	1008	24192
4	1265	24042
5	1530	23980
6	1803	23967
7	2179	25063
8	2441	24683
9	2690	24211
10	3215	26016
11	3633	26647
12	3898	26091
13	4143	25454
14	4384	24846
15	4628	24298
16	4901	23932
17	5178	23591
18	5436	23175
19	5699	22799
20	5973	22470
21	6235	22107
22	6500	21762
23	6776	21460
24	7064	21193
25	7326	20852
26	7582	20500
27	7836	20150
28	8177	20021
29	8754	20426
30	9025	20089
31	9293	19749
32	9568	19427
33	9831	19085
34	10078	18717
35	10329	18364
36	10582	18019
37	10829	17669
38	11080	17331
39	11350	17026
40	11623	16727
41	11892	16422
42	12133	16084
43	12372	15746
44	12620	15425
45	12883	15124
46	13161	14841
47	13626	14762
48	13912	14479
49	14190	14190
50	14463	13896
51	14736	13602
52	15055	13350
53	15669	13348
54	15936	13039
55	16203	12731
56	16473	12427
57	16680	12079
58	16944	11775
59	17180	11453
60	17439	11149
61	17710	10854
62	17965	10551
63	18210	10243
64	18478	9949
65	18738	9653
66	19003	9359
67	19271	9068
68	19555	8785
69	19836	8501
70	20396	8330
71	20771	8077
72	21025	7776
73	21271	7473
74	21547	7182
75	21829	6893
76	22074	6593
77	22321	6295
78	22590	6004
79	22859	5714
80	23143	5428
81	23409	5138
82	23661	4846
83	23933	4558
84	24206	4271
85	24452	3980
86	24709	3692
87	24962	3403
88	25457	3146
89	25881	2875
90	26151	2586
91	26416	2297
92	26657	2006
93	26927	1718
94	27201	1431
95	27471	1144
96	27731	857
97	27983	571
98	28246	285
99	28512	0
