iter	Passed	Remaining
0	461	368361
1	717	286225
2	985	261708
3	1445	287700
4	1874	297976
5	2136	282722
6	2484	281473
7	2745	271803
8	2993	263091
9	3307	261328
10	3607	258758
11	3869	254081
12	4128	249916
13	4486	251865
14	4774	249851
15	5193	254485
16	5600	257943
17	5872	255140
18	6149	252765
19	6519	254279
20	6795	252067
21	7067	249916
22	7384	249481
23	7681	248356
24	7974	247195
25	8443	251357
26	8760	250802
27	9057	249718
28	9414	250303
29	9693	248788
30	9980	247592
31	10320	247700
32	10619	246818
33	10886	245271
34	11162	243990
35	11524	244585
36	11786	243059
37	12144	243538
38	12614	246153
39	12882	244775
40	13169	243797
41	13562	244775
42	13825	243391
43	14095	242188
44	14465	242694
45	14727	241401
46	14983	240056
47	15359	240625
48	15648	239837
49	16042	240642
50	16408	240985
51	16700	240235
52	16988	239436
53	17319	239272
54	17622	238703
55	17887	237643
56	18163	236762
57	18538	237161
58	18788	235974
59	19054	235006
60	19557	236938
61	19846	236238
62	20135	235556
63	20512	235895
64	20785	235039
65	21055	234158
66	21419	234340
67	21711	233714
68	21982	232883
69	22313	232700
70	22608	232131
71	22860	231142
72	23312	232167
73	23597	231513
74	23859	230646
75	24114	229724
76	24458	229654
77	24743	229039
78	25006	228226
79	25348	228132
80	25630	227513
81	25912	226895
82	26190	226244
83	26540	226224
84	27072	227723
85	27499	228308
86	27777	227645
87	28067	227090
88	28412	226981
89	28686	226306
90	28969	225703
91	29275	225294
92	29578	224860
93	29832	224063
94	30102	223391
95	30634	224654
96	30910	224017
97	31192	223442
98	31527	223238
99	31784	222490
100	32066	221928
101	32471	222208
102	32738	221542
103	33014	220944
104	33364	220840
105	33639	220242
106	33910	219623
107	34416	220517
108	34829	220801
109	35109	220231
110	35492	220307
111	35751	219614
112	36030	219050
113	36366	218834
114	36669	218424
115	36974	218022
116	37309	217798
117	37599	217310
118	37979	217347
119	38443	217845
120	38708	217214
121	38987	216670
122	39345	216560
123	39627	216033
124	39878	215342
125	40114	214583
126	40482	214525
127	40757	213977
128	41033	213436
129	41457	213665
130	41760	213266
131	42041	212755
132	42402	212649
133	42688	212170
134	42972	211680
135	43318	211495
136	43663	211307
137	43937	210772
138	44276	210554
139	44622	210363
140	44919	209942
141	45501	210844
142	45749	210189
143	46022	209657
144	46465	209895
145	46739	209369
146	47008	208817
147	47340	208553
148	47677	208309
149	47981	207920
150	48337	207754
151	48693	207586
152	49115	207698
153	49506	207671
154	49788	207185
155	50114	206884
156	50557	207058
157	50831	206542
158	51135	206148
159	51500	206001
160	51821	205674
161	52141	205346
162	52690	205912
163	53006	205562
164	53398	205503
165	53708	205127
166	54034	204811
167	54393	204621
168	54721	204316
169	55041	203977
170	55436	203917
171	55770	203626
172	56308	204077
173	56655	203829
174	56968	203457
175	57396	203497
176	57728	203192
177	58053	202859
