iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6477587884	0.8201564683	0.7916830991	0.8201564682	0.8201564682
1	0.6107932088	0.824370377	0.7927763772	0.8243703769	0.8243703769
2	0.5799655198	0.825047093	0.7996680229	0.825047093	0.825047093
3	0.5538730541	0.825112218	0.8012380501	0.8251122179	0.8251122179
4	0.5315921053	0.8257548575	0.8001248034	0.8257548574	0.8257548574
5	0.5126732702	0.8267804217	0.8022564461	0.8267804217	0.8267804217
6	0.4982467861	0.8264881603	0.801634925	0.8264881603	0.8264881603
7	0.4840999122	0.8266021947	0.8010258842	0.8266021946	0.8266021946
8	0.472130246	0.826534512	0.8015825076	0.8265345119	0.8265345119
9	0.4617477773	0.8268134623	0.8022963832	0.8268134622	0.8268134622
10	0.4526031927	0.8272072956	0.8030227392	0.8272072955	0.8272072955
11	0.4446164061	0.8274485001	0.8039013554	0.8274485	0.8274485
12	0.4374407043	0.8277990416	0.8039687492	0.8277990415	0.8277990415
13	0.431326541	0.8283081204	0.8031001173	0.8283081203	0.8283081203
14	0.4259081842	0.8288477816	0.8026932581	0.8288477815	0.8288477815
15	0.4213164633	0.8292188494	0.8027781245	0.8292188494	0.8292188494
16	0.417307649	0.8294608069	0.802398722	0.8294608068	0.8294608068
17	0.4137876844	0.8294349218	0.8021391309	0.8294349218	0.8294349218
18	0.4108030999	0.8297140833	0.8022140129	0.8297140833	0.8297140833
19	0.4081070828	0.8298233447	0.8018870279	0.8298233446	0.8298233446
20	0.4056148968	0.8302804941	0.8018745476	0.830280494	0.830280494
21	0.4034792416	0.8303240647	0.801817138	0.8303240647	0.8303240647
22	0.4015337074	0.830564819	0.8020168235	0.830564819	0.830564819
23	0.3998961252	0.8306597095	0.8017996655	0.8306597095	0.8306597095
24	0.3984161158	0.8306516974	0.8018046577	0.8306516973	0.8306516973
25	0.3971201803	0.8307351255	0.8019544218	0.8307351255	0.8307351255
26	0.39588354	0.8309346996	0.8018670594	0.8309346995	0.8309346995
27	0.3948683644	0.8309315202	0.8019194768	0.8309315202	0.8309315202
28	0.393927362	0.831189494	0.8019369493	0.8311894939	0.8311894939
29	0.3930589154	0.8312445868	0.8018420987	0.8312445868	0.8312445868
30	0.3922774244	0.8314962019	0.8019644061	0.8314962018	0.8314962018
31	0.3917103369	0.8314865363	0.8018695555	0.8314865363	0.8314865363
32	0.3911844757	0.8316911384	0.8020043432	0.8316911383	0.8316911383
33	0.390642358	0.8319542079	0.8021665876	0.8319542078	0.8319542078
34	0.3901729188	0.8320837247	0.8021665876	0.8320837246	0.8320837246
35	0.3897257928	0.8320259186	0.802179068	0.8320259186	0.8320259186
36	0.3893244065	0.8320673697	0.8021566033	0.8320673697	0.8320673697
37	0.3891706054	0.8319545386	0.8021865562	0.8319545385	0.8319545385
38	0.388953419	0.8319523513	0.8022988793	0.8319523512	0.8319523512
39	0.3886379369	0.832244027	0.8023962259	0.8322440269	0.8322440269
40	0.3882771879	0.8322840199	0.8024486434	0.8322840198	0.8322840198
41	0.3879604499	0.8323868548	0.8023038714	0.8323868547	0.8323868547
42	0.3876971461	0.8323799702	0.8022140129	0.8323799701	0.8323799701
43	0.3874213889	0.8324489677	0.802144123	0.8324489676	0.8324489676
44	0.3871822781	0.8324636015	0.8021316427	0.8324636014	0.8324636014
45	0.3870306676	0.8324630078	0.8020143274	0.8324630078	0.8324630078
46	0.3868112704	0.8324723427	0.8020892095	0.8324723426	0.8324723426
47	0.386593343	0.8324776416	0.8020018471	0.8324776416	0.8324776416
48	0.3864044337	0.8325743808	0.8020592567	0.8325743807	0.8325743807
