iter	Passed	Remaining
0	477	190669
1	887	176690
2	1323	175170
3	1761	174374
4	2166	171116
5	2620	172090
6	3039	170629
7	3517	172363
8	3947	171510
9	4343	169401
10	4818	170415
11	5239	169422
12	5618	167262
13	6116	168648
14	6545	167988
15	7030	168731
16	7171	161565
17	7304	155018
18	7678	153981
19	8075	153435
20	8457	152643
21	8944	153675
22	9333	152980
23	9646	151135
24	10018	150275
25	10109	145417
26	10265	141822
27	10767	143056
28	10880	139200
29	11286	139197
30	11782	140249
31	12190	140191
32	12609	140237
33	13031	140284
34	13152	137166
35	13571	137225
36	14069	138038
37	14495	138086
38	14971	138583
39	15069	135629
40	15490	135638
41	15953	135988
42	16370	135913
43	16826	136139
44	17257	136138
45	17663	135929
46	18047	135551
47	18541	135972
48	18965	135857
49	19166	134164
50	19312	132159
51	19751	132184
52	20164	132020
53	20584	131890
54	21031	131926
55	21171	130055
56	21587	129904
57	21996	129703
58	22370	129291
59	22782	129102
60	23228	129090
61	23320	127134
62	23762	127110
63	23964	125811
64	24385	125676
65	24776	125384
66	25184	125171
67	25620	125087
68	25748	123518
69	26166	123354
70	26581	123173
71	27069	123314
72	27209	121882
73	27311	120319
74	27415	118802
75	27816	118584
76	28242	118470
77	28394	117219
78	28611	116255
79	28735	114940
80	28873	113713
81	29287	113579
82	29405	112307
83	29470	110866
84	29607	109722
85	29995	109518
86	30095	108275
87	30469	108029
88	30602	106937
89	31033	106891
90	31448	106786
91	31924	106876
92	32307	106650
93	32409	105503
94	32791	105277
95	33220	105197
96	33337	104137
97	33448	103075
98	33894	103053
99	34285	102857
100	34680	102667
101	35071	102465
102	35147	101346
103	35617	101371
104	36025	101215
105	36435	101057
106	36803	100778
107	37322	100907
108	37404	99859
109	37585	99089
110	37743	98269
111	38207	98247
112	38631	98117
113	39027	97911
114	39177	97091
115	39577	96897
116	39705	96040
117	40182	96029
118	40569	95797
119	40970	95596
120	41369	95388
121	41495	94554
122	41971	94520
123	42371	94310
124	42763	94079
125	43207	93959
126	43604	93733
127	43993	93487
128	44394	93262
129	44799	93045
130	45285	92989
131	45670	92724
132	46074	92495
133	46465	92238
134	46919	92101
135	47320	91857
136	47759	91684
137	48213	91535
138	48606	91268
139	48998	90997
140	49418	90775
141	49852	90577
142	50237	90286
143	50648	90041
144	51076	89824
145	51466	89536
146	51865	89264
147	52256	88976
148	52732	88831
149	53143	88571
150	53558	88318
151	53950	88024
152	54414	87845
153	54831	87587
154	55240	87316
155	55618	86993
156	56085	86807
157	56489	86522
158	56864	86191
159	57278	85917
160	57712	85672
161	58141	85417
162	58520	85088
163	58903	84763
