iter	Passed	Remaining
0	68	6778
1	120	5892
2	175	5687
3	245	5899
4	324	6165
5	389	6105
6	455	6054
7	517	5951
8	585	5915
9	649	5847
10	716	5795
11	786	5765
12	843	5646
13	890	5471
14	942	5339
15	995	5223
16	1043	5094
17	1094	4985
18	1146	4888
19	1195	4781
20	1248	4698
21	1303	4623
22	1354	4535
23	1399	4432
24	1451	4353
25	1509	4296
26	1565	4233
27	1614	4151
28	1672	4095
29	1719	4013
30	1770	3941
31	1819	3865
32	1863	3784
33	1916	3719
34	1967	3654
35	2011	3575
36	2053	3497
37	2096	3421
38	2143	3352
39	2207	3311
40	2248	3235
41	2294	3168
42	2341	3103
43	2390	3042
44	2434	2976
45	2484	2916
46	2531	2854
47	2580	2795
48	2631	2739
49	2683	2683
50	2732	2624
51	2778	2565
52	2830	2510
53	2878	2451
54	2929	2396
55	2978	2340
56	3030	2286
57	3079	2229
58	3128	2174
59	3176	2117
60	3222	2060
61	3277	2008
62	3322	1951
63	3366	1893
64	3408	1835
65	3455	1780
66	3508	1727
67	3559	1675
68	3666	1647
69	3723	1595
70	3781	1544
71	3847	1496
72	3911	1446
73	3984	1399
74	4063	1354
75	4130	1304
76	4202	1255
77	4268	1203
78	4331	1151
79	4393	1098
80	4450	1043
81	4497	987
82	4546	931
83	4597	875
84	4645	819
85	4695	764
86	4739	708
87	4780	651
88	4823	596
89	4868	540
90	4912	485
91	4955	430
92	4996	376
93	5039	321
94	5080	267
95	5126	213
96	5173	160
97	5216	106
98	5262	53
99	5307	0
