iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6926649302	0.8215453831	0.7923745101	0.821545383	0.821545383
1	0.6921827455	0.8265976806	0.7982277912	0.8265976806	0.8265976806
2	0.6917107781	0.8277886389	0.7975563488	0.8277886388	0.8277886388
3	0.6912289347	0.8285119893	0.8000948506	0.8285119893	0.8285119893
4	0.690754647	0.8284440636	0.8029179043	0.8284440635	0.8284440635
5	0.690274003	0.8286970253	0.8018995083	0.8286970252	0.8286970252
6	0.6898039873	0.8288531323	0.803342236	0.8288531322	0.8288531322
7	0.6893421985	0.8280068987	0.8035668822	0.8280068986	0.8280068986
8	0.6888765824	0.8281497424	0.8026608092	0.8281497424	0.8281497424
9	0.6884012782	0.8281216621	0.8029204004	0.8281216621	0.8281216621
10	0.6879263013	0.8283777872	0.8026633053	0.8283777872	0.8283777872
11	0.6874574828	0.8285734011	0.8019294611	0.828573401	0.828573401
12	0.687004324	0.8283322643	0.8009734668	0.8283322643	0.8283322643
13	0.6865347907	0.8284872757	0.8008836083	0.8284872756	0.8284872756
14	0.6860764328	0.8283078893	0.8013753338	0.8283078892	0.8283078892
15	0.6856113074	0.828076936	0.8011157427	0.828076936	0.828076936
16	0.6851446945	0.8279576107	0.8014052867	0.8279576107	0.8279576107
17	0.684694478	0.8276584568	0.8011007663	0.8276584567	0.8276584567
18	0.6842279788	0.8279012629	0.801342885	0.8279012628	0.8279012628
19	0.6837816707	0.8278208109	0.8013728378	0.8278208109	0.8278208109
20	0.6833172411	0.8279088089	0.8014726805	0.8279088088	0.8279088088
21	0.6828572742	0.8280007073	0.801889524	0.8280007072	0.8280007072
22	0.6823953523	0.8280468557	0.8020692409	0.8280468557	0.8280468557
23	0.6819318366	0.8281968988	0.8020867134	0.8281968988	0.8281968988
24	0.6814740286	0.8282513901	0.8022814068	0.82825139	0.82825139
25	0.6810151463	0.8283689862	0.8023762574	0.8283689862	0.8283689862
26	0.6805633922	0.8283005226	0.8022339815	0.8283005226	0.8283005226
27	0.6801145933	0.8283324356	0.8023687692	0.8283324356	0.8283324356
28	0.6796584248	0.8282916459	0.8024311709	0.8282916459	0.8282916459
29	0.6792004166	0.8282436409	0.8023837456	0.8282436408	0.8282436408
30	0.67874504	0.8283193278	0.8022289893	0.8283193277	0.8283193277
31	0.6782935594	0.8285906126	0.8021541073	0.8285906125	0.8285906125
32	0.677837763	0.8288995675	0.802398722	0.8288995675	0.8288995675
33	0.6773911023	0.828639279	0.8022414697	0.8286392789	0.8286392789
34	0.6769424407	0.8287490662	0.802109178	0.8287490662	0.8287490662
35	0.6764958133	0.8288345462	0.8023013753	0.8288345462	0.8288345462
36	0.6760507915	0.8285935888	0.8023338242	0.8285935887	0.8285935887
37	0.6756029443	0.828517113	0.8021965404	0.8285171129	0.8285171129
38	0.6751549485	0.828621669	0.8020742331	0.828621669	0.828621669
39	0.6747071517	0.8285731979	0.8021615955	0.8285731978	0.8285731978
40	0.6742581747	0.8287100654	0.8021166663	0.8287100653	0.8287100653
41	0.6738164209	0.8287094718	0.801999351	0.8287094717	0.8287094717
42	0.6733709513	0.8288544191	0.8018720515	0.8288544191	0.8288544191
43	0.6729398078	0.8287720428	0.8021116741	0.8287720428	0.8287720428
44	0.6725090538	0.8287103961	0.8021366348	0.828710396	0.828710396
45	0.6720672948	0.8287146352	0.8020667449	0.8287146352	0.8287146352
