iter	Passed	Remaining
0	626	61981
1	1165	57098
2	1660	53699
3	2225	53416
4	2719	51672
5	3204	50211
6	3831	50910
7	4286	49290
8	4534	45850
9	5005	45047
10	5607	45373
11	6088	44649
12	6676	44681
13	7177	44091
14	7673	43482
15	8275	43444
16	8779	42865
17	9354	42614
18	9868	42069
19	10207	40830
20	10686	40200
21	11177	39629
22	11735	39287
23	12188	38598
24	12664	37993
25	12972	36922
26	13252	35830
27	13743	35340
28	14225	34828
29	14874	34706
30	15346	34158
31	15817	33612
32	16390	33277
33	16858	32726
34	17341	32205
35	17907	31834
36	18392	31316
37	18872	30792
38	19466	30447
39	19745	29617
40	20227	29107
41	20832	28769
42	21304	28241
43	21893	27864
44	22404	27383
45	23005	27006
46	23529	26533
47	24051	26055
48	24598	25602
49	25175	25175
50	25664	24658
51	26140	24129
52	26693	23671
53	27316	23269
54	27880	22811
55	28365	22287
56	28852	21765
57	29469	21340
58	29936	20803
59	30160	20107
60	30784	19681
61	31265	19162
62	31756	18650
63	32343	18193
64	32833	17679
65	33323	17166
66	33879	16686
67	34501	16236
68	34992	15721
69	35471	15202
70	36076	14735
71	36565	14219
72	37112	13726
73	37653	13229
74	38132	12710
75	38692	12218
76	39154	11695
77	39628	11177
78	40228	10693
79	40734	10183
80	41350	9699
81	41826	9181
82	42310	8665
83	42951	8181
84	43428	7663
85	43759	7123
86	44339	6625
87	44831	6113
88	45323	5601
89	45912	5101
90	46393	4588
91	46885	4076
92	47494	3574
93	47965	3061
94	48550	2555
95	49029	2042
96	49512	1531
97	50103	1022
98	50588	510
99	51121	0
