iter	Passed	Remaining
0	409	408829
1	681	340061
2	940	312632
3	1312	326875
4	1606	319605
5	1913	316994
6	2307	327339
7	2594	321682
8	2892	318486
9	3406	337290
10	3703	332943
11	4014	330547
12	4408	334676
13	4696	330747
14	4988	327551
15	5377	330724
16	5658	327187
17	5957	325005
18	6339	327341
19	6627	324743
20	6923	322777
21	7552	335753
22	7852	333540
23	8250	335519
24	8558	333798
25	8837	331058
26	9252	333435
27	9542	331269
28	9837	329401
29	10188	329443
30	10503	328332
31	10782	326174
32	11305	331271
33	11628	330386
34	11937	329130
35	12343	330526
36	12660	329525
37	12942	327637
38	13348	328928
39	13644	327464
40	13933	325915
41	14321	326664
42	14993	333684
43	15659	340244
44	16158	342919
45	16586	343982
46	17249	349761
47	18494	366802
48	18930	367413
49	19614	372684
50	20061	373304
51	20589	375361
52	21132	377598
53	21456	375883
54	21749	373699
55	22092	372412
56	22440	371253
57	22722	369049
58	23100	368437
59	23532	368678
60	23847	367098
61	24215	366363
62	24530	364843
63	24815	362924
64	25166	362016
65	25463	360352
66	25752	358618
67	26070	357324
68	26423	356524
69	26687	354563
70	26986	353107
71	27510	354578
72	27834	353462
73	28188	352733
74	28493	351417
75	28785	349967
76	29716	356209
77	30379	359103
78	30765	358673
79	31749	365123
80	32276	366199
81	32698	366058
82	33225	367084
83	33652	366971
84	34218	368356
85	34651	368274
86	35646	374086
87	36775	381128
88	37712	386025
89	38572	390010
90	39879	398352
91	40523	399950
92	40894	398828
93	41712	402032
94	42378	403714
95	42995	404871
96	44420	413519
97	44857	412872
98	45748	416358
99	46445	418011
100	46843	416957
101	47574	418840
102	48403	421533
103	50318	433516
104	51469	438715
105	52161	439928
106	52644	439357
107	53164	439100
108	53628	438374
109	54032	437172
110	54515	436613
111	54883	435145
112	55501	435659
113	55864	434178
114	56304	433297
115	56652	431733
116	56978	430016
117	57451	429429
118	57818	428050
119	58264	427270
120	58685	426319
121	59676	429471
122	60333	430182
123	60846	429852
124	62059	434415
125	65939	457386
126	67082	461125
127	67915	462674
128	69036	466127
129	69896	467766
130	70367	466790
131	70886	466131
132	71578	466608
133	72057	465683
134	72530	464730
135	72854	462841
136	73319	461857
137	73645	460018
138	74101	459003
139	74770	459305
140	75933	462600
141	76806	464087
142	77559	464816
143	78333	465646
144	78899	465237
145	79913	467438
146	80485	467032
147	80832	465333
148	81370	464741
149	81686	462889
150	82192	462126
151	82560	460598
152	84717	468992
153	86364	474446
154	88349	481646
155	89518	484316
156	90468	485762
157	91356	486848
158	92270	488046
159	92783	487111
160	93585	487688
161	94621	489461
162	95492	490351
163	96168	490224
164	96670	489211
165	97410	489400
166	97903	488346
167	98625	488430
168	99649	489994
169	100619	491259
170	101282	491011
171	101794	490032
172	102442	489711
173	102947	488705
174	103847	489568
175	104505	489275
176	105145	488897
177	105644	487863
178	106328	487684
179	106861	486815
180	107833	487931
181	108517	487731
182	109183	487449
183	110005	487848
184	110614	487303
185	111518	488042
186	112164	487647
187	112646	486537
188	113296	486155
189	113764	484996
190	114477	484880
191	115138	484541
192	116314	486352
193	116815	485327
194	117510	485106
195	118148	484651
196	118727	483948
197	119598	484432
198	120265	484083
199	120812	483249
200	121439	482736
201	122048	482153
202	122575	481243
203	123321	481193
204	124439	482583
205	125166	482438
206	125737	481691
207	126442	481454
208	127144	481203
209	128392	483000
210	128881	481929
211	129524	481439
212	130110	480735
213	130637	479818
214	131529	480237
215	132187	479792
216	132685	478768
217	133355	478368
218	133865	477393
219	134542	477013
220	135469	477513
221	136122	477040
222	136630	476062
223	137273	475553
224	137746	474460
225	138406	474010
226	138901	473000
227	139813	473403
228	140482	472977
229	141086	472333
