iter	Passed	Remaining
0	64	6349
1	138	6779
2	234	7568
3	353	8483
4	426	8096
5	484	7589
6	532	7070
7	593	6820
8	646	6532
9	700	6300
10	764	6182
11	817	5992
12	872	5840
13	931	5719
14	998	5658
15	1057	5549
16	1114	5442
17	1179	5374
18	1235	5268
19	1295	5181
20	1352	5089
21	1406	4985
22	1469	4917
23	1527	4835
24	1583	4750
25	1636	4657
26	1687	4561
27	1744	4484
28	1792	4389
29	1852	4321
30	1913	4258
31	1970	4186
32	2030	4121
33	2092	4061
34	2150	3993
35	2212	3932
36	2266	3858
37	2329	3800
38	2380	3723
39	2428	3643
40	2486	3578
41	2542	3511
42	2597	3443
43	2649	3371
44	2697	3297
45	2753	3232
46	2830	3191
47	2921	3164
48	2983	3105
49	3067	3067
50	3149	3026
51	3221	2973
52	3306	2932
53	3371	2872
54	3455	2827
55	3529	2772
56	3616	2728
57	3691	2673
58	3753	2608
59	3815	2543
60	3874	2476
61	3933	2410
62	3997	2347
63	4054	2280
64	4120	2218
65	4182	2154
66	4244	2090
67	4307	2027
68	4367	1962
69	4422	1895
70	4481	1830
71	4546	1768
72	4597	1700
73	4647	1632
74	4698	1566
75	4750	1500
76	4805	1435
77	4861	1371
78	4916	1307
79	4974	1243
80	5036	1181
81	5119	1123
82	5178	1060
83	5240	998
84	5311	937
85	5372	874
86	5431	811
87	5493	749
88	5550	685
89	5607	623
90	5662	560
91	5723	497
92	5778	434
93	5830	372
94	5885	309
95	5937	247
96	5988	185
97	6036	123
98	6087	61
99	6141	0
