iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6885897781	0.8128930426	0.7658762449	0.8128930425	0.8128930425
1	0.6843011969	0.8160508448	0.7826273619	0.8160508447	0.8160508447
2	0.6799582947	0.8176139108	0.7864213863	0.8176139107	0.8176139107
3	0.675721895	0.816809933	0.7793400394	0.8168099329	0.8168099329
4	0.6715657349	0.816851663	0.7786012031	0.8168516629	0.8168516629
5	0.6674315851	0.8176136438	0.7831465442	0.8176136437	0.8176136437
6	0.6634612535	0.8171071985	0.7814042882	0.8171071984	0.8171071984
7	0.6594930228	0.8173757103	0.7809175549	0.8173757102	0.8173757102
8	0.655526892	0.8182977424	0.7816039737	0.8182977423	0.8182977423
9	0.6516635862	0.8186011115	0.7830591818	0.8186011115	0.8186011115
10	0.6479069551	0.8183995095	0.7818835334	0.8183995095	0.8183995095
11	0.644214587	0.8188757789	0.7826997479	0.8188757788	0.8188757788
12	0.6406318504	0.8189549081	0.7825899209	0.818954908	0.818954908
13	0.6370926619	0.8188275189	0.7821481167	0.8188275188	0.8188275188
14	0.6335903678	0.8189347204	0.7821855577	0.8189347203	0.8189347203
15	0.6301158771	0.8191531594	0.7824226843	0.8191531594	0.8191531594
16	0.6267626294	0.8187617007	0.7821655892	0.8187617006	0.8187617006
17	0.6234353547	0.8187624975	0.78205077	0.8187624975	0.8187624975
18	0.6201733859	0.8187175284	0.7825125427	0.8187175284	0.8187175284
19	0.6169834539	0.818925031	0.7833112847	0.8189250309	0.8189250309
20	0.6137798534	0.819246026	0.784120011	0.819246026	0.819246026
21	0.6106539467	0.819312641	0.7839877193	0.819312641	0.819312641
22	0.6075732067	0.8193225616	0.7845867758	0.8193225615	0.8193225615
23	0.6045423963	0.8199905722	0.7863090632	0.8199905721	0.8199905721
24	0.6015632509	0.8196713062	0.7851159424	0.8196713062	0.8196713062
25	0.5986667187	0.8198919326	0.7852407458	0.8198919325	0.8198919325
26	0.5958162806	0.8202204816	0.7857724085	0.8202204815	0.8202204815
27	0.5930077506	0.820473013	0.7864388588	0.8204730129	0.8204730129
28	0.5902394244	0.820833746	0.7867957966	0.8208337459	0.8208337459
29	0.5874987849	0.8208144746	0.7869355765	0.8208144746	0.8208144746
30	0.5848288592	0.8207515649	0.787210144	0.8207515648	0.8207515648
31	0.5822017066	0.8206824399	0.787027931	0.8206824398	0.8206824398
32	0.5795963451	0.8208080402	0.7875246487	0.8208080402	0.8208080402
