iter	Passed	Remaining
0	563	562940
1	936	467221
2	1422	472718
3	1768	440389
4	2578	513080
5	3080	510258
6	3502	496875
7	3877	480816
8	4385	482909
9	4732	468548
10	5190	466646
11	5578	459258
12	5943	451218
13	6711	472672
14	7304	479692
15	7731	475486
16	8294	479637
17	8695	474384
18	9140	471947
19	9538	467408
20	9935	463175
21	10673	474497
22	11206	476024
23	11575	470731
24	11943	465793
25	12430	465682
26	13186	475198
27	13775	478195
28	15072	504671
29	15980	516689
30	16577	518183
31	17259	522112
32	17795	521461
33	18498	525584
34	18891	520874
35	19389	519217
36	19745	513913
37	20249	512630
38	20639	508585
39	21067	505612
40	21616	505622
41	22900	522342
42	23793	529535
43	24718	537057
44	25313	537209
45	25651	531992
46	26135	529938
47	27024	535982
48	27526	534239
49	27898	530076
50	28737	534743
51	29282	533850
52	29812	532689
53	30707	537944
54	31411	539705
55	31781	535738
56	32270	533872
57	32674	530680
58	33371	532239
59	33801	529557
60	34562	532035
61	34972	529106
62	35541	528611
63	36288	530720
64	36689	527763
65	37174	526068
66	37613	523782
67	38002	520852
68	39232	529359
69	39856	529516
70	40724	532866
71	41638	536674
72	42901	544789
73	43631	545977
74	44296	546323
75	44677	543184
76	45183	541610
77	45614	539181
78	45975	535995
79	46917	539555
80	47442	538269
81	47841	535586
82	48379	534504
83	48741	531509
84	49230	529952
85	49630	527467
86	50293	527794
87	50875	527255
88	51396	526088
89	51730	523056
90	52204	521467
91	52571	518859
92	52964	516546
93	53496	515618
94	53948	513929
95	54662	514740
96	55150	513412
97	55556	511349
98	55974	509422
99	56466	508197
100	56841	505943
101	57349	504899
102	57722	502686
103	58464	503697
104	58970	502654
105	59460	501483
106	59900	499913
107	60467	499416
108	60851	497423
109	61367	496520
110	61732	494413
111	62457	495201
112	63082	495168
113	63523	493699
114	63895	491719
115	64494	491489
116	64974	490363
117	65481	489447
118	65917	488014
119	66736	489397
120	67258	488594
121	67658	486916
122	68079	485410
123	68478	483766
124	68859	482018
125	69392	481339
126	69835	480047
127	70552	480642
128	71141	480340
129	71580	479040
130	72073	478103
131	72450	476417
132	72824	474730
133	73351	474044
134	73725	472391
135	74422	472798
136	74784	471085
137	75283	470246
138	75666	468697
139	76187	468007
140	76554	466386
141	76924	464798
142	77436	464076
143	77812	462554
144	78576	463329
145	79184	463173
146	79674	462328
147	80256	462015
148	80642	460583
149	81225	460278
150	81691	459310
151	82562	460609
152	83163	460389
153	83618	459356
154	84101	458488
155	84496	457149
156	85005	456429
157	85524	455768
158	86195	455914
159	86854	455986
160	87433	455632
161	87900	454697
162	88488	454383
163	88938	453369
164	89548	453168
165	90300	453678
166	90807	452948
167	91298	452147
168	91634	450583
169	92052	449432
170	92472	448301
171	92851	446983
172	93256	445799
173	93616	444407
174	94174	443965
175	94687	443310
176	95145	442401
177	95520	441113
178	95873	439734
179	96332	438847
180	96675	437444
181	97104	436438
182	97489	435238
183	97878	434071
184	98505	433957
185	98882	432744
186	99378	432057
187	99694	430595
188	100107	429561
189	100480	428363
190	100840	427118
191	101262	426144
192	101614	424884
193	102177	424511
194	102678	423878
195	103127	423032
196	103492	421851
197	103842	420614
198	104294	419799
199	104640	418561
200	105078	417701
201	105464	416637
202	105805	415402
203	106400	415171
204	106725	413886
205	107109	412838
206	107466	411695
207	107805	410492
208	108267	409758
209	108574	408448
210	108920	407288
211	109372	406533
212	109728	405429
213	110428	405594
214	110807	404576
215	111248	403789
216	111598	402680
217	111959	401614
218	112380	400772
219	112712	399618
220	113119	398732
221	113500	397762
222	113872	396764
223	114639	397145
224	115087	396413
225	115464	395438
226	115815	394385
227	116279	393719
228	116628	392665
229	117019	391759
