iter	Passed	Remaining
0	358	35480
1	591	28967
2	776	25102
3	969	23259
4	1159	22036
5	1412	22125
6	1648	21898
7	1842	21191
8	2039	20621
9	2471	22241
10	2673	21630
11	2864	21008
12	3052	20426
13	3255	19995
14	3576	20265
15	3769	19789
16	3965	19361
17	4171	19002
18	4463	19026
19	4672	18689
20	4869	18318
21	5062	17950
22	5305	17763
23	5723	18123
24	5923	17771
25	6124	17430
26	6453	17449
27	6669	17149
28	6863	16803
29	7057	16468
30	7256	16152
31	7565	16076
32	7753	15742
33	7963	15457
34	8169	15171
35	8477	15071
36	8683	14784
37	8860	14456
38	9043	14144
39	9215	13823
40	9825	14139
41	10072	13909
42	10354	13725
43	10581	13467
44	10801	13201
45	11048	12970
46	11246	12682
47	11544	12506
48	11731	12210
49	11927	11927
50	12125	11649
51	12409	11454
52	12626	11197
53	12805	10908
54	13005	10641
55	13449	10567
56	13653	10300
57	13845	10025
58	14040	9757
59	14240	9493
60	14550	9303
61	14734	9030
62	14923	8764
63	15116	8502
64	15380	8281
65	15609	8041
66	15809	7786
67	16020	7539
68	16205	7280
69	16702	7158
70	17055	6966
71	17247	6707
72	17543	6488
73	17733	6230
74	17912	5970
75	18121	5722
76	18394	5494
77	18623	5252
78	18807	4999
79	19005	4751
80	19188	4501
81	19492	4278
82	19690	4033
83	19892	3789
84	20093	3545
85	20493	3336
86	20756	3101
87	20951	2857
88	21156	2614
89	21453	2383
90	21655	2141
91	21845	1899
92	22049	1659
93	22252	1420
94	22547	1186
95	22737	947
96	22932	709
97	23138	472
98	23421	236
99	23639	0
