iter	Passed	Remaining
0	953	380637
1	2302	458277
2	3685	487688
3	5095	504421
4	6010	474807
5	6444	423166
6	6857	384974
7	8276	405526
8	9698	421350
9	11076	431985
10	11359	401701
11	11768	380505
12	11891	354004
13	13285	366307
14	14662	376349
15	15552	373263
16	16882	380357
17	18311	388618
18	18444	369853
19	18936	359795
20	20254	365547
21	21590	370960
22	22987	376794
23	23093	361794
24	24456	366848
25	24572	353463
26	25943	358400
27	26022	345732
28	27530	352198
29	28885	356250
30	30261	360211
31	31735	364956
32	33193	369154
33	34616	372639
34	34701	361887
35	36107	365089
36	37483	367742
37	37665	358814
38	39014	361133
39	40386	363479
40	40564	355182
41	40699	346918
42	42099	349525
43	42240	341767
44	43613	344063
45	43735	336570
46	43857	329399
47	45281	332061
48	46769	335018
49	48300	338103
50	49786	340698
51	51328	343508
52	53344	349253
53	54881	351647
54	54991	344946
55	55415	340408
56	58243	350481
57	58902	347322
58	59114	341659
59	59293	335996
60	60918	338548
61	60992	332509
62	61229	327528
63	62678	329059
64	62745	323381
65	64136	324570
66	64204	319104
67	64302	313948
68	64416	309011
69	65780	310109
70	65889	305317
71	67222	306236
72	67377	301812
73	67469	297231
74	68408	296434
75	68571	292332
76	69883	293148
77	71210	293970
78	71349	289915
79	72252	289008
80	73629	289971
81	75005	290876
82	75196	287197
83	76095	286265
84	77449	287020
85	78801	287715
86	79633	286497
87	79706	282595
88	79834	278973
89	79898	275205
90	81243	275869
91	82611	276568
92	82736	273118
93	84099	273769
94	85469	274401
95	87004	275515
96	88355	275997
97	89717	276474
98	89797	273021
99	89920	269760
100	90444	267751
101	90560	264579
102	90628	261326
103	92020	261905
104	93365	262311
105	93448	259186
106	94860	259759
107	96276	260302
108	97669	260750
109	97733	257662
110	99136	258111
111	100532	258512
112	101932	258889
113	103281	259109
114	104966	260134
115	106510	260765
116	106616	257885
117	106804	255245
118	108555	256336
119	110868	258692
120	112668	259789
121	114734	261444
122	116439	262226
123	118193	263076
124	119825	263615
125	119938	260819
126	121865	261962
127	123800	263075
128	125439	263520
129	126832	263421
130	128208	263267
131	129657	263243
132	131112	263210
133	132764	263547
134	134334	263692
135	135746	263507
136	137154	263295
137	138504	262957
138	139898	262686
139	141251	262324
140	142582	261907
141	143923	261494
142	145251	261046
143	146630	260675
144	147982	260244
145	149364	259854
146	150738	259433
147	152129	259030
148	153493	258570
149	154861	258102
150	156256	257668
151	157653	257223
152	159200	257009
153	160653	256628
154	162398	256694
155	164626	257493
156	166308	257407
157	168013	257337
158	169707	257230
159	171200	256800
160	172683	256344
161	175003	257104
162	176531	256674
163	177958	256086
164	179607	255805
165	181362	255655
166	183121	255493
167	184543	254846
168	185986	254217
169	187372	253503
170	189191	253362
171	190556	252598
172	192020	251957
173	193385	251178
174	194742	250383
175	196236	249756
176	197769	249167
177	199439	248739
178	200994	248154
179	202899	247988
180	204487	247418
181	205919	246651
182	207470	246016
183	208926	245261
184	210279	244378
185	211627	243485
186	213042	242663
187	214609	242006
188	216464	241661
189	218122	241083
190	219631	240329
191	221066	239488
192	222562	238706
193	224380	238259
194	226871	238506
195	228891	238233
196	230424	237442
197	231894	236579
198	233371	235716
199	235177	235177
200	236566	234212
201	237906	233195
202	239341	232267
203	240714	231274
204	242093	230284
205	243544	229357
206	245263	228675
207	247394	228363
208	249887	228365
209	251644	227678
210	253255	226849
211	254954	226091
