iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6927140006	0.6815832915	0.6510779926	0.6815832922	0.6815832922
1	0.692281217	0.6854873685	0.6999955899	0.6854873682	0.6854873682
2	0.6918495502	0.6850980494	0.7037073911	0.6850980489	0.6850980489
3	0.6914221016	0.6859412693	0.7002528435	0.685941269	0.685941269
4	0.6909953489	0.6856506933	0.697264025	0.685650693	0.685650693
5	0.6905740438	0.6858495209	0.6967414996	0.6858495206	0.6858495206
6	0.6901511863	0.6859561159	0.6968530875	0.6859561157	0.6859561157
7	0.6897242561	0.6859229969	0.696756868	0.6859229967	0.6859229967
8	0.6893056366	0.6859413558	0.6999568349	0.6859413554	0.6859413554
9	0.6888862428	0.6860072003	0.6985055239	0.6860072	0.6860072
10	0.6884644984	0.6862558356	0.7000984914	0.6862558353	0.6862558353
11	0.6880453256	0.6860985883	0.699964185	0.686098588	0.686098588
12	0.6876287885	0.686221454	0.6960933543	0.6862214538	0.6862214538
13	0.6872121547	0.6861767762	0.6968150006	0.6861767759	0.6861767759
14	0.6868025948	0.6862290303	0.6977785321	0.68622903	0.68622903
15	0.6863881302	0.6863935091	0.6959516978	0.6863935089	0.6863935089
16	0.685978094	0.6864594886	0.6984213319	0.6864594883	0.6864594883
17	0.6855756033	0.6863624751	0.7005909481	0.6863624748	0.6863624748
18	0.6851698595	0.6864424311	0.6991162505	0.6864424308	0.6864424308
19	0.6847697003	0.6864546155	0.6998579426	0.6864546151	0.6864546151
20	0.6843758846	0.6863888566	0.6996240757	0.6863888562	0.6863888562
21	0.6839731355	0.6863146364	0.7001432602	0.686314636	0.686314636
22	0.6835790264	0.6864416738	0.6991924243	0.6864416735	0.6864416735
23	0.6831860663	0.6864894286	0.6978841063	0.6864894283	0.6864894283
24	0.6827879761	0.6865296218	0.6981273278	0.6865296215	0.6865296215
25	0.6823929914	0.686417738	0.6976181662	0.6864177377	0.6864177377
26	0.6820058161	0.6865105978	0.6982121881	0.6865105975	0.6865105975
27	0.6816164482	0.6864129529	0.6984273456	0.6864129526	0.6864129526
28	0.6812313256	0.6863545868	0.6979602801	0.6863545865	0.6863545865
29	0.6808458855	0.6865376838	0.6984453867	0.6865376835	0.6865376835
30	0.6804644094	0.6863854446	0.6976856535	0.6863854443	0.6863854443
31	0.680081691	0.6863906042	0.6976669442	0.6863906039	0.6863906039
32	0.6796992847	0.6863966725	0.6981787785	0.6863966722	0.6863966722
33	0.6793198336	0.6864383836	0.697606807	0.6864383834	0.6864383834
34	0.6789438599	0.686496004	0.6989398481	0.6864960036	0.6864960036
35	0.6785736776	0.6863973623	0.6992518933	0.686397362	0.686397362
36	0.6782079522	0.6863370856	0.6993454401	0.6863370853	0.6863370853
37	0.6778382558	0.6863556948	0.6988155646	0.6863556945	0.6863556945
38	0.6774641545	0.6864535314	0.6988616698	0.6864535311	0.6864535311
39	0.6770931833	0.6864799301	0.6990795	0.6864799298	0.6864799298
40	0.6767266621	0.6865090378	0.6997042586	0.6865090375	0.6865090375
41	0.6763655936	0.6864426212	0.699708936	0.6864426209	0.6864426209
42	0.6760108012	0.6864799466	0.6988750336	0.6864799463	0.6864799463
43	0.6756508063	0.6864463394	0.6990881865	0.6864463391	0.6864463391
44	0.6752908944	0.6864987163	0.6986839309	0.686498716	0.686498716
45	0.6749309735	0.6865162372	0.69954122	0.6865162369	0.6865162369
46	0.6745737954	0.6866136746	0.7006584354	0.6866136742	0.6866136742
47	0.6742229854	0.6866520914	0.700884284	0.6866520911	0.6866520911
48	0.673874885	0.6866064785	0.7001586286	0.6866064782	0.6866064782
49	0.6735255594	0.6866439479	0.6998679655	0.6866439476	0.6866439476
50	0.673175301	0.6866102708	0.7001726606	0.6866102705	0.6866102705
51	0.6728243658	0.6866634494	0.7000731001	0.686663449	0.686663449
52	0.6724768557	0.6865972649	0.6999935854	0.6865972646	0.6865972646
53	0.6721309513	0.6864198156	0.6991803969	0.6864198153	0.6864198153
54	0.6717853373	0.6863889652	0.6995185015	0.6863889649	0.6863889649
55	0.6714410804	0.6864824037	0.7002334659	0.6864824033	0.6864824033
56	0.6710987928	0.6864165468	0.6995058059	0.6864165465	0.6864165465
