iter	Passed	Remaining
0	378	377829
1	640	319421
2	894	297419
3	1247	310533
4	1534	305399
5	1814	300533
6	2145	304310
7	2438	302419
8	2694	296655
9	2949	291987
10	3432	308577
11	3706	305135
12	3988	302802
13	4385	308891
14	4670	306709
15	4956	304801
16	5334	308448
17	5612	306199
18	5911	305226
19	6267	307112
20	6562	305925
21	6860	304996
22	7403	314471
23	7695	312952
24	7994	311804
25	8373	313697
26	8649	311690
27	8932	310087
28	9326	312271
29	9619	311032
30	9895	309307
31	10246	309963
32	10550	309157
33	10825	307557
34	11358	313171
35	11675	312639
36	11968	311497
37	12354	312771
38	12647	311652
39	12943	310639
40	13312	311386
41	13615	310561
42	13900	309370
43	14272	310111
44	14560	309009
45	14854	308076
46	15407	312402
47	15702	311436
48	15994	310426
49	16385	311320
50	16682	310426
51	16975	309479
52	17366	310301
53	17672	309600
54	17974	308828
55	18392	310053
56	18678	309021
57	18961	307958
58	19551	311823
59	19854	311060
60	20260	311875
61	20571	311226
62	20866	310342
63	21244	310702
64	21559	310131
65	21864	309421
66	22236	309654
67	22561	309220
68	22846	308260
69	23411	311040
70	23792	311312
71	24185	311724
72	24505	311188
73	24802	310363
74	25170	310432
75	25487	309870
76	25766	308868
77	26124	308805
78	26450	308369
79	26724	307335
80	26989	306213
81	27512	308000
82	27795	307087
83	28099	306417
84	28441	306167
85	28714	305172
86	28992	304251
87	29369	304377
88	29659	303594
89	29961	302942
90	30355	303217
91	30914	305109
92	31501	307224
93	31824	306735
94	32280	307512
95	32689	307826
96	33252	309556
97	33927	312271
98	34517	314143
99	34848	313639
100	35453	315569
101	35814	315307
102	36287	316020
103	36591	315251
104	36915	314659
105	37320	314759
106	37644	314173
107	37946	313410
108	38386	313781
109	38779	313759
110	39284	314627
111	39658	314434
112	40222	315727
113	40542	315096
114	40845	314333
115	41334	314998
116	41669	314483
117	41998	313917
118	42435	314167
119	42787	313778
120	43496	315979
121	43894	315896
122	44407	316630
123	44785	316385
124	45190	316331
125	45512	315695
126	45885	315414
127	46311	315498
128	46604	314671
129	46922	314017
130	47460	314836
131	47836	314562
132	48261	314607
133	48580	313958
134	48886	313233
135	49282	313090
136	49614	312535
137	49941	311956
138	50384	312093
139	50716	311543
140	51238	312156
141	52346	316291
142	53190	318770
143	53676	319075
144	54010	318474
145	54419	318317
146	54708	317457
147	55025	316767
148	55773	318546
149	56537	320381
150	57100	321048
151	57930	323189
152	60465	334733
153	60907	334593
154	61289	334126
155	61644	333513
156	62013	332976
157	62485	332990
158	62801	332178
159	63371	332701
160	63677	331834
161	64003	331079
162	64437	330886
163	64735	329993
164	65183	329867
165	65521	329184
166	65842	328423
167	66286	328277
168	67672	332755
169	68397	333940
170	68948	334260
171	69483	334489
172	69822	333774
173	70257	333519
174	70575	332712
175	70882	331859
176	71450	332224
177	71805	331597
178	72279	331516
179	72612	330788
180	72928	329991
181	73408	329934
182	73741	329218
183	74132	328762
184	74499	328198
185	74843	327543
186	75451	328032
187	75863	327664
188	76301	327410
189	76633	326700
190	76950	325929
191	77383	325654
192	77680	324809
193	78004	324079
194	78426	323760
195	78776	323143
196	79308	323274
197	79626	322528
198	79924	321706
199	80336	321346
200	80671	320679
201	80969	319868
202	81425	319685
203	81708	318823
204	82080	318314
205	82445	317775
206	82719	316891
207	83257	317019
208	83594	316378
209	83938	315768
210	84403	315613
211	84712	314873
212	85085	314375
213	85446	313837
214	85740	313051
215	86081	312445
216	86423	311842
217	86727	311105
218	87180	310905
219	87521	310304
220	87822	309563
221	88206	309118
222	88518	308425
223	88823	307708
224	89186	307199
225	89487	306475
226	89882	306076
227	90292	305725
228	90586	304986
229	90893	304295
230	91470	304506
231	91773	303802
232	92190	303475
233	92516	302853
234	92832	302198
235	93217	301771
236	93567	301233
237	93905	300654
238	94327	300346
239	94668	299782
240	94967	299089
241	95477	299056
242	95786	298395
243	96174	297984
244	96474	297299
245	96757	296567
246	97144	296154
247	97461	295527
248	97751	294825
249	98086	294258
250	98419	293690
251	98700	292969
252	99148	292741
253	99555	292395
254	99848	291712
255	100266	291400
256	100587	290802
257	100896	290175
258	101290	289791
259	101617	289219
260	101911	288553
261	102302	288164
262	102600	287514
263	102901	286877
264	103438	286895
265	103732	286238
266	104102	285793
267	104427	285226
268	104719	284570
269	105066	284068
270	105410	283559
271	105698	282899
272	106043	282395
273	106399	281919
274	106691	281276
275	107162	281107
276	107693	281091
277	108047	280612
278	108408	280151
279	108690	279490
280	108978	278845
281	109351	278418
282	109640	277780
283	109920	277123
284	110294	276704
285	110594	276099
286	110871	275441
287	111403	275414
288	111672	274737
289	111980	274159
290	112395	273844
291	112692	273241
292	113040	272762
293	113392	272295
294	113695	271713
295	114057	271272
296	114383	270746
297	114663	270112
298	114957	269515
299	115483	269460
300	115816	268955
301	116241	268663
