iter	Passed	Remaining
0	303	242775
1	602	240569
2	928	246753
3	1237	246295
4	1725	274324
5	2051	271471
6	2356	266999
7	2650	262381
8	3111	273460
9	3439	271757
10	3734	267878
11	4064	266876
12	4422	267727
13	4859	272829
14	5193	271783
15	5511	270079
16	5811	267665
17	6135	266559
18	6590	270892
19	6906	269351
20	7224	268008
21	7541	266693
22	8025	271110
23	8330	269346
24	8627	267441
25	8921	265579
26	9364	268103
27	9673	266705
28	10001	265890
29	10320	264900
30	10748	266636
31	11065	265566
32	11399	264954
33	11738	264450
34	12098	264432
35	12486	264987
36	12829	264555
37	13323	267173
38	13639	266142
39	13934	264746
40	14251	263831
41	14648	264362
42	15034	264671
43	15353	263793
44	15676	263020
45	15994	262168
46	16453	263606
47	16780	262890
48	17104	262148
49	17428	261434
50	17936	263416
51	18259	262658
52	18595	262094
53	19035	262968
54	19357	262206
55	19691	261614
56	20019	260957
57	20460	261749
58	20785	261055
59	21066	259819
60	21410	259386
61	21730	258665
62	22204	259753
63	22533	259135
64	22839	258261
65	23107	256978
66	23401	256024
67	23865	256905
68	24197	256358
69	24534	255859
70	24859	255250
71	25315	255966
72	25633	255284
73	25916	254266
74	26227	253531
75	26521	252652
76	26966	253205
77	27295	252657
78	27638	252249
79	27938	251447
80	28260	250852
81	28701	251311
82	29014	250646
83	29335	250051
84	29645	249367
85	30091	249827
86	30408	249210
87	30721	248563
88	31131	248704
89	31606	249341
90	31918	248684
91	32261	248272
92	32553	247478
93	32891	247032
94	33350	247492
95	33687	247045
96	34041	246710
97	34383	246300
98	34734	245945
99	35073	245515
100	35535	245933
101	35841	245271
102	36131	244499
103	36418	243725
104	36713	243006
105	37156	243271
106	37493	242833
107	37813	242289
108	38134	241752
109	38607	242172
110	38934	241674
111	39232	240997
112	39527	240314
113	39816	239598
114	40207	239497
115	40690	239932
116	41012	239413
117	41305	238730
118	41600	238068
119	41894	237399
120	42302	237381
121	42757	237617
122	43088	237163
123	43414	236678
124	43728	236133
125	44202	236450
126	44507	235852
127	44813	235272
128	45116	234677
129	45476	234377
130	45903	234425
131	46210	233854
132	46538	233391
133	46881	233007
134	47365	233320
135	47665	232718
136	48000	232292
137	48304	231719
138	48764	231893
139	49092	231437
140	49402	230896
141	49724	230413
142	50112	230235
143	50523	230161
144	50861	229754
145	51304	229816
146	51638	229388
147	51956	228887
148	52288	228453
149	52649	228146
150	53001	227800
151	53295	227205
152	53613	226718
153	53932	226234
154	54433	226513
155	54757	226051
156	55077	225572
157	55414	225166
158	55803	224968
159	56183	224733
160	56484	224183
161	56800	223695
162	57121	223230
163	57497	222977
164	57974	223115
165	58296	222648
166	58596	222106
167	58882	221511
168	59227	221140
169	59622	220952
170	59951	220521
171	60257	220008
172	60550	219453
173	60991	219430
174	61325	219018
175	61662	218621
176	61983	218169
177	62494	218378
