iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.693098934	0.8215453831	0.7923745101	0.821545383	0.821545383
1	0.693050611	0.8265976806	0.7982277912	0.8265976806	0.8265976806
2	0.6930032315	0.8277886389	0.7975563488	0.8277886388	0.8277886388
3	0.6929547793	0.8285119893	0.8000948506	0.8285119893	0.8285119893
4	0.692907003	0.8284440636	0.8029179043	0.8284440635	0.8284440635
5	0.6928585066	0.8286956348	0.8018970122	0.8286956348	0.8286956348
6	0.692810997	0.8288611444	0.8033372438	0.8288611444	0.8288611444
7	0.6927642356	0.8280041177	0.80356189	0.8280041177	0.8280041177
8	0.6927170091	0.8281295468	0.8026633053	0.8281295467	0.8281295467
9	0.6926687256	0.8281216621	0.8029204004	0.8281216621	0.8281216621
10	0.6926203931	0.8283666635	0.8026433367	0.8283666634	0.8283666634
11	0.692572603	0.8285612175	0.801926965	0.8285612175	0.8285612175
12	0.6925263244	0.8282515494	0.8009060729	0.8282515494	0.8282515494
13	0.6924783028	0.8284925069	0.800873624	0.8284925068	0.8284925068
14	0.6924313346	0.8282120744	0.801455208	0.8282120744	0.8282120744
15	0.692383599	0.8280842191	0.8011481916	0.828084219	0.828084219
16	0.6923356253	0.8279478774	0.8013878142	0.8279478774	0.8279478774
17	0.6922892499	0.8276713694	0.8010658213	0.8276713694	0.8276713694
18	0.6922411367	0.8279242395	0.801345381	0.8279242394	0.8279242394
19	0.6921950019	0.827831604	0.8013728378	0.8278316039	0.8278316039
20	0.692146938	0.8278788799	0.8014577041	0.8278788799	0.8278788799
21	0.6920992529	0.8278757603	0.8018396026	0.8278757603	0.8278757603
22	0.6920515528	0.8280649995	0.8020243117	0.8280649995	0.8280649995
23	0.6920033469	0.8281886237	0.8019943589	0.8281886237	0.8281886237
24	0.691955644	0.8282121262	0.8021915483	0.8282121262	0.8282121262
25	0.6919077574	0.8283136982	0.8022963832	0.8283136981	0.8283136981
26	0.6918605163	0.8283207183	0.8022314854	0.8283207182	0.8283207182
27	0.6918135141	0.8281950422	0.8022190051	0.8281950422	0.8281950422
28	0.6917656703	0.8282398002	0.8023962259	0.8282398001	0.8282398001
29	0.6917175501	0.8281866317	0.8022814068	0.8281866316	0.8281866316
30	0.6916694562	0.8282179511	0.8022988793	0.828217951	0.828217951
31	0.6916218655	0.8284475896	0.802071737	0.8284475895	0.8284475895
32	0.6915740956	0.8286419245	0.8024012181	0.8286419244	0.8286419244
33	0.6915268401	0.8284025607	0.8022040287	0.8284025606	0.8284025606
34	0.6914793084	0.8285359859	0.8021141702	0.8285359859	0.8285359859
35	0.6914319063	0.8285741222	0.8022988793	0.8285741221	0.8285741221
36	0.6913844954	0.8283464081	0.8023163517	0.828346408	0.828346408
37	0.691336802	0.8283684603	0.802181564	0.8283684603	0.8283684603
38	0.691289019	0.8283111882	0.8019818785	0.8283111881	0.8283111881
39	0.6912411777	0.8283889867	0.8021990365	0.8283889866	0.8283889866
40	0.6911934486	0.8284474541	0.8022264933	0.828447454	0.828447454
41	0.6911460831	0.8285003596	0.8022439658	0.8285003596	0.8285003596
42	0.6910982684	0.8287912465	0.8020492724	0.8287912464	0.8287912464
43	0.6910518653	0.8286218643	0.8022489579	0.8286218642	0.8286218642
44	0.6910054422	0.8284930766	0.8022115169	0.8284930766	0.8284930766
45	0.69095777	0.82844547	0.802106682	0.8284454699	0.8284454699
46	0.69091128	0.8284677852	0.8020692409	0.8284677852	0.8284677852
47	0.6908643384	0.8284015686	0.802144123	0.8284015686	0.8284015686
48	0.6908169201	0.8283413123	0.8021715798	0.8283413123	0.8283413123
49	0.6907687988	0.8283942856	0.8021116741	0.8283942856	0.8283942856
50	0.6907223881	0.8283297224	0.8022863989	0.8283297224	0.8283297224
51	0.6906767461	0.8282015284	0.8023662731	0.8282015284	0.8282015284
52	0.6906292285	0.8282854904	0.8023038714	0.8282854904	0.8282854904
53	0.6905814862	0.8282643027	0.8022464618	0.8282643026	0.8282643026
54	0.6905341328	0.8284101067	0.8023338242	0.8284101066	0.8284101066
55	0.6904866796	0.8284431472	0.8023737613	0.8284431472	0.8284431472
56	0.6904390934	0.8283193278	0.8022289893	0.8283193277	0.8283193277
57	0.6903911218	0.828397194	0.8023687692	0.828397194	0.828397194
58	0.6903440069	0.8283804407	0.8024161945	0.8283804406	0.8283804406
59	0.6902968272	0.828373819	0.8024236827	0.828373819	0.828373819
60	0.6902501245	0.8282590038	0.8023338242	0.8282590037	0.8282590037
61	0.6902047944	0.8280926734	0.8022289893	0.8280926734	0.8280926734
62	0.6901578818	0.8279416383	0.8021516112	0.8279416382	0.8279416382
63	0.6901110658	0.8279566705	0.8020817213	0.8279566704	0.8279566704
64	0.6900634006	0.8280109665	0.8021016898	0.8280109664	0.8280109664
65	0.6900153975	0.8280195722	0.8022140129	0.8280195722	0.8280195722
66	0.6899683007	0.8280373177	0.8022264933	0.8280373176	0.8280373176
67	0.6899207027	0.8280889005	0.8021640916	0.8280889004	0.8280889004
68	0.6898740701	0.8280951237	0.8022140129	0.8280951236	0.8280951236
69	0.6898264315	0.8281257817	0.8021915483	0.8281257817	0.8281257817
70	0.6897795436	0.8281022115	0.802071737	0.8281022114	0.8281022114
71	0.6897319448	0.828043015	0.8020817213	0.8280430149	0.8280430149
72	0.6896843224	0.8281255188	0.8020942016	0.8281255187	0.8281255187
73	0.6896367875	0.82819862	0.802109178	0.8281986199	0.8281986199
74	0.6895895037	0.8281001597	0.8020293038	0.8281001596	0.8281001596
75	0.6895440277	0.8281103591	0.8019119886	0.828110359	0.828110359
76	0.6894981831	0.8280397081	0.8018820358	0.8280397081	0.8280397081
77	0.6894505834	0.8281245945	0.8019569179	0.8281245944	0.8281245944
78	0.6894032063	0.8280869841	0.8019669021	0.828086984	0.828086984
79	0.6893561061	0.8279655472	0.8018845319	0.8279655471	0.8279655471
80	0.689308866	0.8280093808	0.801924469	0.8280093807	0.8280093807
81	0.6892615672	0.8281187019	0.801926965	0.8281187018	0.8281187018
82	0.6892148292	0.8280170622	0.8018995083	0.8280170622	0.8280170622
83	0.6891686215	0.827916813	0.8018745476	0.827916813	0.827916813
84	0.6891234211	0.8278845016	0.8017971695	0.8278845015	0.8278845015
85	0.6890760509	0.8279116496	0.8018071537	0.8279116495	0.8279116495
86	0.6890284923	0.8280013687	0.8019294611	0.8280013686	0.8280013686
87	0.6889825905	0.8279909063	0.8019494296	0.8279909062	0.8279909062
88	0.6889349033	0.8279991814	0.8020417842	0.8279991813	0.8279991813
89	0.6888883209	0.8279445547	0.8020018471	0.8279445546	0.8279445546
90	0.6888409052	0.8279727625	0.8019943589	0.8279727624	0.8279727624
91	0.6887935849	0.8279869978	0.8020392881	0.8279869978	0.8279869978
92	0.6887472429	0.82795528	0.8020792252	0.82795528	0.82795528
93	0.6887001399	0.8279880576	0.8020218156	0.8279880576	0.8279880576
94	0.6886530504	0.827988456	0.8019644061	0.827988456	0.827988456
95	0.6886052489	0.8280420229	0.8020218156	0.8280420229	0.8280420229
96	0.688559439	0.8280611588	0.8020367921	0.8280611588	0.8280611588
97	0.688512046	0.8280016993	0.8019494296	0.8280016993	0.8280016993
98	0.6884662464	0.8280473219	0.8019344532	0.8280473218	0.8280473218
99	0.6884189734	0.8280820836	0.801996855	0.8280820835	0.8280820835
