iter	Passed	Remaining
0	448	89219
1	779	77136
2	1430	93947
3	1812	88817
4	2331	90917
5	2665	86190
6	2979	82156
7	3418	82039
8	3703	78586
9	4087	77656
10	4444	76371
11	4843	75879
12	5527	79506
13	5883	78167
14	6682	82418
15	7205	82859
16	7599	81804
17	7942	80303
18	8423	80245
19	8769	78922
20	9652	82276
21	10080	81563
22	10437	80321
23	10790	79127
24	11205	78439
25	11555	77333
26	11875	76089
27	12289	75490
28	12787	75401
29	13204	74827
30	13541	73824
31	13871	72825
32	14306	72400
33	14655	71552
34	14982	70632
35	15415	70224
36	15732	69307
37	16369	69786
38	16680	68860
39	17119	68476
40	17463	67724
41	17782	66896
42	18232	66568
43	18551	65773
44	18846	64917
45	19296	64602
46	19631	63905
47	20275	64206
48	20600	63484
49	20918	62754
50	21353	62384
51	21665	61664
52	22059	61183
53	22429	60641
54	22748	59972
55	23163	59563
56	23497	58949
57	23968	58682
58	24416	58350
59	24733	57711
60	25147	57302
61	25523	56809
62	25855	56225
63	26287	55860
64	26598	55242
65	26927	54671
66	27389	54369
67	27882	54124
68	28345	53815
69	28662	53229
70	28989	52670
71	29409	52283
72	29742	51744
73	30187	51400
74	30509	50849
75	30828	50298
76	31438	50220
77	31767	49687
78	32206	49329
79	32522	48783
80	32851	48263
81	33269	47876
82	33595	47357
83	33911	46830
84	34368	46498
85	34703	46002
86	35352	45917
87	35676	45405
88	36086	45006
89	36435	44532
90	36804	44084
91	37184	43650
92	37521	43170
93	37851	42683
94	38297	42328
95	38634	41853
96	39426	41865
97	39759	41382
98	40197	41009
99	40539	40539
100	40848	40039
101	41290	39671
102	41602	39179
103	41915	38691
104	42510	38462
105	42823	37975
106	43267	37606
107	43563	37109
108	43895	36646
109	44350	36286
110	44672	35818
111	45096	35432
112	45442	34986
113	45927	34647
114	46416	34307
115	46758	33859
116	47201	33484
117	47536	33033
118	47856	32574
119	48298	32198
120	48672	31777
121	49049	31359
122	49598	31049
123	50103	30708
124	50580	30348
125	51374	30172
126	52361	30097
127	52910	29761
128	53735	29575
129	54406	29295
130	55158	29053
131	55574	28629
132	56125	28273
133	56525	27840
134	57593	27729
135	58211	27393
136	58728	27006
137	59320	26651
138	59854	26266
139	60625	25982
140	61871	25889
141	62849	25671
142	63331	25243
143	64273	24995
144	64861	24602
145	65631	24274
146	66387	23935
147	66804	23471
148	67300	23035
149	67707	22569
150	68202	22132
151	68603	21664
152	69261	21276
153	69762	20838
154	70269	20400
155	70766	19959
156	71354	19542
157	71719	19064
158	72211	18620
159	72612	18153
160	73461	17794
161	74285	17425
162	74672	16950
163	75281	16525
164	75801	16079
165	76448	15658
166	77144	15244
167	77749	14809
168	78383	14377
169	78767	13900
170	79743	13523
171	80275	13068
172	80715	12597
173	81538	12183
174	82538	11791
175	83315	11361
176	83795	10888
177	84406	10432
178	84794	9948
179	85490	9498
180	85866	9013
181	86462	8551
182	86858	8068
183	87512	7609
184	88073	7141
185	88574	6666
186	89327	6209
187	89745	5728
188	90443	5263
189	90870	4782
190	91360	4304
191	91783	3824
192	92649	3360
193	93365	2887
194	94155	2414
195	94505	1928
196	95119	1448
197	95481	964
198	95846	481
199	96325	0
