iter	Passed	Remaining
0	209	20778
1	443	21720
2	723	23394
3	973	23375
4	1185	22523
5	1396	21876
6	1588	21102
7	1794	20641
8	1982	20045
9	2297	20676
10	2503	20254
11	2708	19865
12	2902	19424
13	3081	18931
14	3269	18529
15	3460	18165
16	3743	18275
17	4005	18246
18	4207	17939
19	4411	17646
20	4615	17362
21	4818	17083
22	5018	16801
23	5280	16720
24	5477	16431
25	5733	16319
26	6030	16305
27	6239	16044
28	6440	15767
29	6646	15509
30	6840	15225
31	7049	14980
32	7273	14767
33	7501	14562
34	7831	14544
35	8041	14295
36	8250	14047
37	8437	13766
38	8723	13643
39	8977	13466
40	9176	13204
41	9368	12937
42	9573	12690
43	9776	12443
44	9977	12194
45	10308	12101
46	10530	11874
47	10746	11641
48	10976	11424
49	11175	11175
50	11387	10940
51	11712	10811
52	11918	10568
53	12110	10316
54	12314	10075
55	12535	9849
56	12729	9602
57	12929	9362
58	13238	9199
59	13442	8961
60	13666	8737
61	13878	8506
62	14082	8270
63	14273	8028
64	14520	7818
65	14836	7642
66	15044	7410
67	15258	7180
68	15459	6945
69	15660	6711
70	15865	6480
71	16173	6289
72	16368	6053
73	16576	5824
74	16780	5593
75	16969	5358
76	17166	5127
77	17419	4913
78	17621	4684
79	17883	4470
80	18141	4255
81	18374	4033
82	18582	3805
83	18784	3577
84	18967	3347
85	19172	3121
86	19489	2912
87	19700	2686
88	19909	2460
89	20115	2235
90	20318	2009
91	20519	1784
92	20752	1561
93	21050	1343
94	21256	1118
95	21460	894
96	21668	670
97	21873	446
98	22075	222
99	22388	0
