iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6911118089	0.6843907174	0.709485239	0.6843907168	0.6843907168
1	0.6891119693	0.6862890156	0.6972613522	0.6862890153	0.6862890153
2	0.6871420874	0.6867671543	0.6989171296	0.686767154	0.686767154
3	0.6852320332	0.6868396797	0.6959690708	0.6868396795	0.6868396795
4	0.6833387961	0.6868738358	0.6987327089	0.6868738355	0.6868738355
5	0.6815283537	0.6867653072	0.6976021297	0.6867653069	0.6867653069
6	0.6797306662	0.6868451405	0.6974952191	0.6868451402	0.6868451402
7	0.6779545103	0.6869677401	0.7020576275	0.6869677397	0.6869677397
8	0.6762464858	0.6869901827	0.7025854984	0.6869901823	0.6869901823
9	0.6745785421	0.6867948496	0.6978045915	0.6867948493	0.6867948493
10	0.6729193071	0.6868404262	0.6996020254	0.6868404259	0.6868404259
11	0.6712809317	0.6869173669	0.7002795711	0.6869173666	0.6869173666
12	0.6696777899	0.6868860202	0.6994744009	0.6868860199	0.6868860199
13	0.6681219793	0.6870783085	0.7030438774	0.6870783081	0.6870783081
14	0.6665995301	0.6869696803	0.7017509278	0.6869696799	0.6869696799
15	0.6650908579	0.6869806135	0.7024832652	0.6869806131	0.6869806131
16	0.6636129268	0.6871008952	0.7010052266	0.6871008949	0.6871008949
17	0.6622014188	0.6869456663	0.7019253256	0.6869456659	0.6869456659
18	0.6608181469	0.687086615	0.7023469542	0.6870866146	0.6870866146
19	0.6594491927	0.6871307042	0.7034929018	0.6871307038	0.6871307038
20	0.6581156877	0.6870226597	0.7013266265	0.6870226593	0.6870226593
21	0.6567911043	0.6869882153	0.7036960319	0.6869882149	0.6869882149
22	0.6555073764	0.6870346728	0.702328913	0.6870346725	0.6870346725
23	0.6542393253	0.6869503969	0.7027238139	0.6869503966	0.6869503966
24	0.6530038561	0.6869267163	0.7026449674	0.6869267159	0.6869267159
25	0.6517898711	0.6869773464	0.7024772514	0.686977346	0.686977346
26	0.6505999305	0.6869662568	0.7021324649	0.6869662564	0.6869662564
27	0.6494381608	0.686967666	0.701422846	0.6869676657	0.6869676657
28	0.6482901812	0.6869100802	0.7024592103	0.6869100799	0.6869100799
29	0.6471888907	0.6869102366	0.7020716595	0.6869102363	0.6869102363
30	0.6461012751	0.6868621938	0.7022934989	0.6868621934	0.6868621934
31	0.645047968	0.6868175892	0.7022607575	0.6868175888	0.6868175888
32	0.6440103723	0.6868773646	0.7020182042	0.6868773642	0.6868773642
33	0.6429821878	0.686852818	0.7021211056	0.6868528176	0.6868528176
34	0.6419862944	0.6868714181	0.7018591747	0.6868714177	0.6868714177
35	0.6410064598	0.6868697454	0.7027304958	0.686869745	0.686869745
36	0.6400362985	0.6868287916	0.7032262936	0.6868287912	0.6868287912
37	0.6391163221	0.6868931421	0.7024491874	0.6868931417	0.6868931417
38	0.6381887891	0.6869777464	0.7027953104	0.686977746	0.686977746
39	0.6372750037	0.6869380767	0.7028915299	0.6869380763	0.6869380763
40	0.6363858463	0.6869030801	0.7029469897	0.6869030797	0.6869030797
41	0.6355103553	0.6868676579	0.7031568017	0.6868676575	0.6868676575
42	0.6346578113	0.6869438644	0.7023803637	0.686943864	0.686943864
43	0.633822114	0.6869876416	0.702580821	0.6869876412	0.6869876412
44	0.6329977769	0.6869880433	0.7025674572	0.6869880429	0.6869880429
45	0.6322111258	0.6869199425	0.7026536539	0.6869199421	0.6869199421
46	0.6314523555	0.6868680925	0.702734505	0.6868680921	0.6868680921
47	0.630678611	0.6869888945	0.702258753	0.6869888941	0.6869888941
48	0.6299292158	0.6869618216	0.7024839333	0.6869618212	0.6869618212
49	0.6291923537	0.6869132478	0.7023028536	0.6869132474	0.6869132474
50	0.6284700345	0.68694867	0.7020930416	0.6869486696	0.6869486696
51	0.627775798	0.6869469397	0.7021251148	0.6869469393	0.6869469393
52	0.6270756976	0.6869306592	0.7018765477	0.6869306589	0.6869306589
53	0.6264012097	0.6869417546	0.7026162352	0.6869417542	0.6869417542
54	0.625758273	0.6870582778	0.7021044008	0.6870582774	0.6870582774
55	0.6251186206	0.6869775694	0.702661004	0.6869775691	0.6869775691
56	0.6244719414	0.6870066434	0.7023055263	0.6870066431	0.6870066431
57	0.6238634878	0.6870179998	0.7018257652	0.6870179994	0.6870179994
58	0.6232536811	0.6870306888	0.7020536183	0.6870306884	0.6870306884
59	0.6226516602	0.687051071	0.7022039613	0.6870510706	0.6870510706
60	0.6220631177	0.6870305834	0.701496347	0.687030583	0.687030583
61	0.6215039524	0.6869420583	0.7021090782	0.686942058	0.686942058
62	0.6209365389	0.6869633617	0.7018591747	0.6869633614	0.6869633614
63	0.6203875372	0.6869646755	0.7017135091	0.6869646751	0.6869646751
64	0.6198616274	0.6870146182	0.7015304247	0.6870146179	0.6870146179
65	0.6193265065	0.6869887727	0.7019059481	0.6869887723	0.6869887723
66	0.618813947	0.6869427235	0.7019340121	0.6869427231	0.6869427231
67	0.618308465	0.6869649537	0.7016787632	0.6869649534	0.6869649534
68	0.6178124091	0.6869274308	0.701856502	0.6869274304	0.6869274304
69	0.6173314122	0.6869807032	0.701524411	0.6869807029	0.6869807029
70	0.6168613717	0.6869564661	0.7015150563	0.6869564658	0.6869564658
71	0.6164039506	0.6869883413	0.7016653993	0.686988341	0.686988341
72	0.6159557639	0.6869326916	0.7016687403	0.6869326913	0.6869326913
73	0.6155033824	0.6869197853	0.7016520355	0.686919785	0.686919785
74	0.6150645628	0.6869611227	0.7016787632	0.6869611224	0.6869611224
75	0.6146469445	0.6869933461	0.701702818	0.6869933458	0.6869933458
76	0.6142299073	0.6869323673	0.7016540401	0.6869323669	0.6869323669
77	0.6138318864	0.6869743608	0.7017736463	0.6869743604	0.6869743604
78	0.6134230216	0.6869985131	0.7017475868	0.6869985127	0.6869985127
79	0.6130403797	0.6869665366	0.7017662962	0.6869665363	0.6869665363
80	0.6126448072	0.6870103617	0.7016847769	0.6870103613	0.6870103613
81	0.6122628599	0.6869779522	0.7017943602	0.6869779519	0.6869779519
82	0.6118995219	0.6870207417	0.7018237606	0.6870207413	0.6870207413
83	0.6115407582	0.6870420599	0.7017008135	0.6870420595	0.6870420595
84	0.6111885237	0.6870483085	0.7016841087	0.6870483081	0.6870483081
85	0.6108333306	0.6869849359	0.7015110472	0.6869849356	0.6869849356
86	0.6104762759	0.6870349931	0.7016172896	0.6870349927	0.6870349927
87	0.6101448315	0.6870617474	0.7017723099	0.687061747	0.687061747
88	0.6098104372	0.6870332002	0.7018043831	0.6870331999	0.6870331999
89	0.6094841716	0.6870189727	0.7018698658	0.6870189724	0.6870189724
90	0.609166088	0.6871021744	0.7015999166	0.687102174	0.687102174
91	0.608860756	0.6870801779	0.7014395508	0.6870801776	0.6870801776
92	0.6085483579	0.6871125783	0.701597912	0.687112578	0.687112578
93	0.6082534432	0.6871412177	0.7016647311	0.6871412173	0.6871412173
94	0.6079479491	0.6871470333	0.7017389003	0.6871470329	0.6871470329
95	0.6076565251	0.6871676238	0.7019460396	0.6871676234	0.6871676234
96	0.607366606	0.6871675003	0.7019246575	0.6871675	0.6871675
97	0.607093286	0.6871434476	0.7021130873	0.6871434472	0.6871434472
98	0.6068236336	0.6871561918	0.702122442	0.6871561914	0.6871561914
99	0.6065587742	0.6871501827	0.7021184329	0.6871501823	0.6871501823
100	0.6062882561	0.6871430994	0.7022393754	0.687143099	0.687143099
101	0.6060410342	0.6871592564	0.7024665604	0.687159256	0.687159256
102	0.6057904929	0.6872185436	0.7025333795	0.6872185432	0.6872185432
103	0.6055464219	0.6872068901	0.7021946066	0.6872068898	0.6872068898
104	0.6053121462	0.6872388279	0.7021899293	0.6872388275	0.6872388275
105	0.6050733013	0.6872333901	0.7022433846	0.6872333898	0.6872333898
106	0.6048429514	0.6872358464	0.7022126478	0.6872358461	0.6872358461
107	0.6046096567	0.687256446	0.7021518424	0.6872564456	0.6872564456
108	0.6043893643	0.6872563686	0.7021799064	0.6872563683	0.6872563683
109	0.6041803233	0.6872636989	0.7021017281	0.6872636985	0.6872636985
110	0.6039808201	0.6872804287	0.7020549547	0.6872804284	0.6872804284
111	0.6037600113	0.6872643327	0.7020041722	0.6872643323	0.6872643323
112	0.6035569823	0.6872860748	0.7020582957	0.6872860744	0.6872860744
113	0.6033576444	0.6872748601	0.7020235497	0.6872748597	0.6872748597
114	0.6031613352	0.6872509473	0.7020288953	0.6872509469	0.6872509469
115	0.6029738677	0.687236272	0.7020582957	0.6872362716	0.6872362716
116	0.602775021	0.6872691202	0.7022527392	0.6872691198	0.6872691198
117	0.6025847916	0.6872928782	0.7023035218	0.6872928778	0.6872928778
118	0.60239713	0.6872886529	0.7023803637	0.6872886526	0.6872886526
119	0.6022156619	0.6872920213	0.7022173251	0.6872920209	0.6872920209
120	0.6020359271	0.6872719782	0.7022086386	0.6872719778	0.6872719778
121	0.601862663	0.6873154937	0.7022393754	0.6873154933	0.6873154933
122	0.6016911356	0.6872657609	0.7021478333	0.6872657605	0.6872657605
123	0.6015272295	0.6873348733	0.7020917052	0.687334873	0.687334873
