iter	Passed	Remaining
0	526	104788
1	1041	103069
2	1618	106309
3	2168	106243
4	2729	106455
5	3317	107249
6	3782	104281
7	4362	104694
8	4904	104094
9	5353	101713
10	5921	101738
11	6443	100942
12	7000	100699
13	7559	100436
14	8135	100333
15	8785	101030
16	9313	100261
17	9806	99149
18	10383	98914
19	10976	98785
20	11504	98059
21	12027	97312
22	12578	96800
23	13146	96405
24	13726	96086
25	14241	95307
26	14690	94129
27	15174	93217
28	15879	93633
29	16352	92663
30	16779	91477
31	17242	90525
32	17664	89390
33	18115	88444
34	18562	87509
35	19084	86940
36	19537	86072
37	19986	85207
38	20444	84400
39	20887	83548
40	21316	82666
41	21746	81806
42	22168	80941
43	22611	80169
44	23032	79335
45	23504	78689
46	23969	78027
47	24441	77398
48	24891	76707
49	25310	75930
50	25773	75300
51	26456	75300
52	27123	75230
53	27875	75367
54	28362	74773
55	29110	74856
56	29816	74802
57	30394	74413
58	31033	74165
59	31741	74063
60	32460	73966
61	33060	73585
62	33842	73595
63	34448	73203
64	35078	72855
65	35702	72485
66	36416	72290
67	37143	72101
68	37768	71705
69	38465	71436
70	39051	70952
71	39765	70693
72	40359	70213
73	41045	69887
74	41724	69541
75	42439	69242
76	42954	68615
77	43411	67899
78	44097	67541
79	44977	67465
80	45567	66945
81	46309	66640
82	46997	66248
83	47598	65731
84	48248	65277
85	48916	64843
86	49510	64306
87	50144	63819
88	50846	63414
89	51506	62952
90	52182	62504
91	52763	61939
92	53338	61367
93	54038	60936
94	54640	60392
95	55323	59933
96	55936	59396
97	56637	58949
98	57303	58461
99	57875	57875
100	58422	57265
101	59056	56740
102	59731	56252
103	60331	55690
104	60789	55000
105	61220	54290
106	61693	53621
107	62188	52975
108	62658	52311
109	63083	51614
110	63366	50807
111	63787	50118
112	64220	49444
113	64697	48807
114	65125	48136
115	65527	47450
116	65944	46780
117	66350	46108
118	66838	45494
119	67247	44831
120	67681	44188
121	68100	43539
122	68531	42901
123	68962	42267
124	69409	41645
125	69851	41023
126	70304	40411
127	70735	39788
128	71156	39163
129	71575	38540
130	72022	37935
131	72443	37319
132	72887	36717
133	73476	36190
134	73982	35621
135	74500	35059
136	74955	34468
137	75384	33868
138	75994	33349
139	76449	32764
140	77032	32233
141	77506	31657
142	78072	31119
143	78672	30595
144	79210	30045
145	79684	29472
146	80286	28947
147	80788	28385
148	81225	27802
149	81844	27281
150	82344	26720
151	82827	26156
152	83416	25624
153	83895	25059
154	84401	24503
155	85097	24001
156	85562	23434
157	86008	22863
158	86572	22323
159	87036	21759
160	87494	21194
161	88062	20656
162	88528	20095
163	88975	19531
164	89605	19007
165	89897	18412
166	90312	17846
167	90772	17289
168	91387	16763
169	91860	16210
170	92344	15660
171	92959	15132
172	93416	14579
173	93871	14026
174	94374	13482
175	94968	12950
176	95480	12407
177	96108	11878
178	96574	11329
179	97095	10788
180	97721	10258
181	98049	9697
182	98524	9152
183	99121	8619
184	99607	8076
185	100033	7529
186	100624	6995
187	101057	6450
188	101524	5908
189	102004	5368
190	102500	4829
191	103030	4292
192	103462	3752
193	103926	3214
194	104570	2681
195	105081	2144
196	105507	1606
197	106074	1071
198	106496	535
199	106915	0
