iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6738475421	0.6843907174	0.709485239	0.6843907168	0.6843907168
1	0.6582712207	0.6852934435	0.7086647004	0.6852934429	0.6852934429
2	0.6457824935	0.6858891113	0.7063340501	0.6858891108	0.6858891108
3	0.6358640695	0.6860986639	0.7064870658	0.6860986634	0.6860986634
4	0.6277156395	0.6865436607	0.703357259	0.6865436602	0.6865436602
5	0.6213326448	0.6865857538	0.7005294746	0.6865857535	0.6865857535
6	0.6160973897	0.686796844	0.7021097464	0.6867968436	0.6867968436
7	0.6119122849	0.6869718839	0.7012825259	0.6869718836	0.6869718836
8	0.6085379069	0.6867177227	0.7003704451	0.6867177224	0.6867177224
9	0.605731124	0.6866768611	0.7009651351	0.6866768607	0.6866768607
10	0.6034943811	0.6866905223	0.6998479197	0.686690522	0.686690522
11	0.6016607348	0.6868305384	0.6998799929	0.6868305381	0.6868305381
12	0.6000302177	0.6868735699	0.7009464258	0.6868735695	0.6868735695
13	0.5987324047	0.6868687585	0.700838847	0.6868687582	0.6868687582
14	0.5977404653	0.6868939776	0.7006243577	0.6868939773	0.6868939773
15	0.5969236653	0.6868847533	0.7010586819	0.686884753	0.686884753
16	0.5961656363	0.6869554924	0.7000817866	0.686955492	0.686955492
17	0.5955710608	0.6871549751	0.7013727317	0.6871549748	0.6871549748
18	0.5950794202	0.6871013258	0.6998566062	0.6871013255	0.6871013255
19	0.5946546697	0.6871627861	0.7009217027	0.6871627858	0.6871627858
20	0.5943419722	0.6871838261	0.7008335015	0.6871838257	0.6871838257
21	0.5940736364	0.6872361831	0.7012965579	0.6872361828	0.6872361828
22	0.5938485906	0.6871908814	0.7001272236	0.6871908811	0.6871908811
23	0.593664107	0.687223164	0.7006591036	0.6872231637	0.6872231637
24	0.593450935	0.6874094854	0.7004379324	0.6874094851	0.6874094851
25	0.5933120738	0.6874322704	0.7004446143	0.6874322701	0.6874322701
26	0.5931698479	0.6875325049	0.7013413267	0.6875325046	0.6875325046
27	0.593047545	0.6874934024	0.700768687	0.687493402	0.687493402
28	0.5929449015	0.6875727492	0.7006397261	0.6875727489	0.6875727489
29	0.5928530589	0.6875004766	0.700915689	0.6875004763	0.6875004763
30	0.5927939937	0.6876002797	0.7015718526	0.6876002794	0.6876002794
31	0.5927335217	0.687545133	0.7013927774	0.6875451326	0.6875451326
32	0.592672324	0.6875666816	0.7015170609	0.6875666813	0.6875666813
33	0.5926399692	0.6875459858	0.7007526504	0.6875459855	0.6875459855
34	0.5925854188	0.6875895441	0.7014956788	0.6875895437	0.6875895437
35	0.592546244	0.6876817363	0.7012070203	0.687681736	0.687681736
36	0.5925097994	0.6876522236	0.701258471	0.6876522232	0.6876522232
37	0.5924728336	0.6876192593	0.7011061234	0.687619259	0.687619259
38	0.5924388863	0.6876473826	0.7008969796	0.6876473822	0.6876473822
39	0.5924105081	0.6877205195	0.7007706915	0.6877205191	0.6877205191
40	0.5923832314	0.6877073975	0.7006337124	0.6877073972	0.6877073972
41	0.5923619309	0.6876845425	0.7007185726	0.6876845421	0.6876845421
42	0.5923390084	0.6876704088	0.7005515249	0.6876704085	0.6876704085
43	0.5923162693	0.6877041155	0.7005007424	0.6877041152	0.6877041152
44	0.5922963901	0.6876425194	0.7003450538	0.687642519	0.687642519
45	0.5922759448	0.6877082618	0.7007833872	0.6877082615	0.6877082615
46	0.5922616998	0.6876834534	0.7007165681	0.6876834531	0.6876834531
47	0.5922454278	0.6877052581	0.7006156712	0.6877052578	0.6877052578
48	0.5922298952	0.6876773135	0.7006276987	0.6876773132	0.6876773132
49	0.5922175056	0.687678093	0.7007419593	0.6876780927	0.6876780927
50	0.5922063869	0.6876838477	0.7006397261	0.6876838474	0.6876838474
51	0.592200227	0.6876954715	0.7007245864	0.6876954712	0.6876954712
52	0.5921905038	0.6877587132	0.7008127876	0.6877587129	0.6877587129
53	0.5921770831	0.68779174	0.7008101148	0.6877917397	0.6877917397
54	0.5921691936	0.6878186878	0.7008949751	0.6878186875	0.6878186875
55	0.5921583157	0.6877903028	0.7009343983	0.6877903025	0.6877903025
56	0.5921386311	0.6878046151	0.7009043297	0.6878046148	0.6878046148
57	0.5921264093	0.6878474342	0.7011876427	0.6878474339	0.6878474339
58	0.5921147178	0.6878652531	0.7011428739	0.6878652528	0.6878652528
59	0.5921055036	0.6878414251	0.7011836336	0.6878414248	0.6878414248
60	0.5920957516	0.6878516669	0.7011742789	0.6878516665	0.6878516665
61	0.5920845409	0.6878763518	0.7012197159	0.6878763514	0.6878763514
62	0.5920686337	0.6879011066	0.7011736107	0.6879011063	0.6879011063
63	0.5920546821	0.6878885946	0.701080064	0.6878885943	0.6878885943
64	0.5920408426	0.6878884473	0.7011996702	0.687888447	0.687888447
65	0.5920271354	0.6878971374	0.7010252723	0.6878971371	0.6878971371
66	0.5920178022	0.6878919852	0.7011074598	0.6878919849	0.6878919849
67	0.5920007954	0.6878912279	0.7011836336	0.6878912276	0.6878912276
68	0.5919934781	0.6878840672	0.7013326402	0.6878840669	0.6878840669
69	0.5919823107	0.6878681572	0.7011482195	0.6878681569	0.6878681569
70	0.5919702008	0.6878643723	0.7011976656	0.687864372	0.687864372
71	0.5919605033	0.6878744132	0.7011949928	0.6878744129	0.6878744129
72	0.5919447353	0.6879066605	0.7010780594	0.6879066602	0.6879066602
73	0.5919380415	0.6879187618	0.7014529146	0.6879187614	0.6879187614
74	0.5919255821	0.6879397005	0.7015337657	0.6879397001	0.6879397001
75	0.5919177731	0.687940736	0.701422846	0.6879407357	0.6879407357
76	0.591908797	0.687972589	0.7013827545	0.6879725887	0.6879725887
77	0.5919035207	0.6879937121	0.7016613902	0.6879937117	0.6879937117
78	0.5918950831	0.6880319133	0.7017669644	0.6880319129	0.6880319129
79	0.5918851996	0.6880185205	0.7017282093	0.6880185201	0.6880185201
80	0.5918748828	0.6880126275	0.7016821041	0.6880126271	0.6880126271
81	0.5918637744	0.6879979835	0.7016339944	0.6879979831	0.6879979831
82	0.5918516105	0.6879952102	0.7017135091	0.6879952099	0.6879952099
83	0.591838734	0.687961087	0.7016506991	0.6879610866	0.6879610866
84	0.5918277083	0.6879933878	0.70164669	0.6879933874	0.6879933874
85	0.5918220575	0.6879842811	0.7017074954	0.6879842808	0.6879842808
86	0.5918110301	0.6879857019	0.7017876783	0.6879857016	0.6879857016
87	0.591809459	0.6879857019	0.7017876783	0.6879857016	0.6879857016
88	0.5918002114	0.6880158559	0.7017021498	0.6880158556	0.6880158556
89	0.5917878544	0.688020822	0.7017536005	0.6880208217	0.6880208217
90	0.5917808966	0.6880059072	0.7018037149	0.6880059068	0.6880059068
91	0.5917710755	0.6879970327	0.7017803282	0.6879970324	0.6879970324
92	0.5917596544	0.6879940882	0.7021204374	0.6879940879	0.6879940879
93	0.5917476987	0.6880316408	0.7021966112	0.6880316404	0.6880316404
94	0.5917476443	0.6880177689	0.702199284	0.6880177686	0.6880177686
95	0.5917389187	0.6880076506	0.7022300208	0.6880076503	0.6880076503
96	0.5917316719	0.6880205643	0.7023102037	0.688020564	0.688020564
97	0.5917245614	0.688030257	0.702433819	0.6880302567	0.6880302567
98	0.5917141555	0.6880439281	0.7024378282	0.6880439277	0.6880439277
99	0.5917043946	0.6880450484	0.7023623226	0.688045048	0.688045048
100	0.5916907583	0.6880394797	0.7023309176	0.6880394794	0.6880394794
101	0.591682217	0.6880455349	0.7023843729	0.6880455345	0.6880455345
102	0.5916735044	0.6880503314	0.7023649953	0.6880503311	0.6880503311
103	0.5916665355	0.6880490728	0.7022921625	0.6880490725	0.6880490725
104	0.591656252	0.688008021	0.7022941671	0.6880080207	0.6880080207
105	0.5916478905	0.6880258013	0.7022634303	0.6880258009	0.6880258009
106	0.5916415385	0.6880307987	0.7022373709	0.6880307983	0.6880307983
107	0.591635884	0.688009064	0.7022467255	0.6880090636	0.6880090636
108	0.5916280426	0.6879901947	0.7022754577	0.6879901944	0.6879901944
109	0.5916168415	0.6880189114	0.7023142128	0.6880189111	0.6880189111
110	0.5916089278	0.6880359731	0.7023456178	0.6880359727	0.6880359727
111	0.5915994682	0.6879825237	0.7025434023	0.6879825233	0.6879825233
112	0.5915908828	0.6879986197	0.7025941849	0.6879986194	0.6879986194
113	0.5915905741	0.6880074094	0.7025821574	0.6880074091	0.6880074091
114	0.591579675	0.6880030385	0.7024471828	0.6880030381	0.6880030381
115	0.5915717307	0.6880046527	0.7024572057	0.6880046523	0.6880046523
116	0.5915636489	0.6880003665	0.7023576452	0.6880003661	0.6880003661
117	0.5915567155	0.6879904342	0.7022547438	0.6879904339	0.6879904339
118	0.5915456711	0.6879701903	0.7022527392	0.6879701899	0.6879701899
119	0.59153859	0.6879867506	0.7021351376	0.6879867503	0.6879867503
120	0.5915295765	0.6880526256	0.7023269085	0.6880526252	0.6880526252
121	0.5915197843	0.6880455201	0.7022574166	0.6880455197	0.6880455197
122	0.5915134089	0.6880917001	0.7023142128	0.6880916998	0.6880916998
123	0.5915050796	0.6880761605	0.7021939384	0.6880761602	0.6880761602
124	0.5914996289	0.6880891204	0.7023235675	0.68808912	0.68808912
125	0.5914918843	0.6880904028	0.702255412	0.6880904025	0.6880904025
126	0.5914790107	0.6880855915	0.7021478333	0.6880855911	0.6880855911
127	0.5914670423	0.6880971692	0.7021832474	0.6880971689	0.6880971689
128	0.5914601109	0.6880882174	0.7021879247	0.688088217	0.688088217
129	0.5914544864	0.688078053	0.7021692154	0.6880780526	0.6880780526
130	0.5914486369	0.6880878231	0.7022647667	0.6880878227	0.6880878227
131	0.5914383435	0.6881099208	0.7022560802	0.6881099204	0.6881099204
132	0.5914293714	0.6881105842	0.7024124369	0.6881105839	0.6881105839
133	0.5914233699	0.6881057177	0.7025233566	0.6881057174	0.6881057174
134	0.5914134501	0.6880772166	0.7026048759	0.6880772163	0.6880772163
135	0.5914000302	0.6880625949	0.7027472006	0.6880625945	0.6880625945
136	0.5913940149	0.6880557989	0.7025654527	0.6880557985	0.6880557985
137	0.5913855752	0.6880559536	0.7025093246	0.6880559533	0.6880559533
138	0.5913723252	0.6880405597	0.7026008668	0.6880405593	0.6880405593
139	0.5913641255	0.6880687365	0.7025046473	0.6880687361	0.6880687361
140	0.5913536634	0.6880682961	0.7025320431	0.6880682957	0.6880682957
141	0.5913424567	0.6881027823	0.7025955212	0.688102782	0.688102782
142	0.5913309751	0.6880908029	0.7025734709	0.6880908025	0.6880908025
143	0.591315945	0.6880949582	0.7025881711	0.6880949578	0.6880949578
144	0.5912965692	0.6880891887	0.7025634481	0.6880891883	0.6880891883
145	0.5912851228	0.6880958851	0.7025828256	0.6880958847	0.6880958847
146	0.5912741899	0.6881106451	0.7025888393	0.6881106448	0.6881106448
147	0.5912629434	0.6881270655	0.7026543221	0.6881270652	0.6881270652
148	0.591250114	0.6881077871	0.7026329399	0.6881077868	0.6881077868
149	0.5912390704	0.6881178815	0.7027431915	0.6881178812	0.6881178812
150	0.591221934	0.6881487764	0.7027859557	0.688148776	0.688148776
151	0.5912153047	0.688147656	0.7028614613	0.6881476557	0.6881476557
152	0.5912034199	0.6881396311	0.7028607931	0.6881396307	0.6881396307
153	0.5911857294	0.6881399241	0.7029530035	0.6881399237	0.6881399237
154	0.5911712205	0.6881327025	0.7029256076	0.6881327022	0.6881327022
155	0.591153177	0.6881366109	0.7028975436	0.6881366105	0.6881366105
156	0.5911304018	0.6881478182	0.7028688114	0.6881478178	0.6881478178
157	0.5911122388	0.6881633817	0.7028480975	0.6881633813	0.6881633813
158	0.5910971636	0.6881224385	0.7027445278	0.6881224382	0.6881224382
159	0.5910779387	0.6881254274	0.7027852875	0.6881254271	0.6881254271
160	0.5910619865	0.6881215117	0.7027498734	0.6881215113	0.6881215113
161	0.5910441687	0.6881295753	0.7027365096	0.688129575	0.688129575
162	0.5910196056	0.6881343719	0.702717132	0.6881343715	0.6881343715
163	0.5910016175	0.6881287719	0.7027632372	0.6881287716	0.6881287716
164	0.5909808551	0.6881301392	0.7027304958	0.6881301389	0.6881301389
165	0.5909653672	0.6881405431	0.7027284913	0.6881405428	0.6881405428
166	0.5909442896	0.6881185615	0.7026950817	0.6881185611	0.6881185611
167	0.5909232166	0.6881238832	0.7026837225	0.6881238828	0.6881238828
168	0.5909013682	0.6881307031	0.7027244821	0.6881307027	0.6881307027
169	0.590878426	0.6881207009	0.7027131229	0.6881207005	0.6881207005
170	0.5908561685	0.6881257905	0.7027859557	0.6881257901	0.6881257901
171	0.5908385007	0.6881174337	0.7027071092	0.6881174334	0.6881174334
172	0.590817111	0.6881174337	0.7027071092	0.6881174334	0.6881174334
173	0.590793824	0.6881504144	0.7026549903	0.6881504141	0.6881504141
174	0.5907676385	0.6881827226	0.7027144593	0.6881827223	0.6881827223
175	0.590749677	0.6882022718	0.7026376173	0.6882022715	0.6882022715
176	0.5907280808	0.6882126297	0.7025861666	0.6882126293	0.6882126293
177	0.5907062414	0.6882947094	0.7027231457	0.688294709	0.688294709
178	0.5906763488	0.6882967179	0.7026563266	0.6882967175	0.6882967175
179	0.5906504548	0.6882863527	0.7026442992	0.6882863523	0.6882863523
180	0.5906336927	0.6883191786	0.7026483083	0.6883191783	0.6883191783
181	0.5906163301	0.6883112771	0.7026690223	0.6883112767	0.6883112767
182	0.5905889404	0.6883266784	0.7026409582	0.6883266781	0.6883266781
183	0.5905656634	0.6883311506	0.7026068805	0.6883311503	0.6883311503
184	0.5905434662	0.6883260684	0.7025975258	0.6883260681	0.6883260681
185	0.5905219638	0.6883254198	0.7025681254	0.6883254195	0.6883254195
186	0.5904951511	0.6883124287	0.7025160065	0.6883124284	0.6883124284
187	0.5904778542	0.6883338152	0.7026329399	0.6883338149	0.6883338149
188	0.5904648445	0.6883545917	0.702706441	0.6883545914	0.6883545914
189	0.5904469918	0.6883789523	0.7027371777	0.688378952	0.688378952
190	0.5904307965	0.6883613655	0.7026977545	0.6883613652	0.6883613652
191	0.5904115949	0.688393998	0.7027719237	0.6883939977	0.6883939977
192	0.59038945	0.68838062	0.7028601249	0.6883806197	0.6883806197
193	0.5903725641	0.6884130443	0.7028774979	0.6884130439	0.6884130439
194	0.590359027	0.6884522884	0.7029356305	0.6884522881	0.6884522881
195	0.5903457216	0.6884827042	0.7030198226	0.6884827038	0.6884827038
196	0.5903282884	0.6885282817	0.7030966645	0.6885282813	0.6885282813
197	0.5903085826	0.6885079603	0.703122724	0.68850796	0.68850796
198	0.5902859341	0.6884890598	0.7032289663	0.6884890594	0.6884890594
199	0.5902666638	0.6885206806	0.703273067	0.6885206803	0.6885206803
