iter	Passed	Remaining
0	154	15281
1	288	14149
2	426	13786
3	557	13370
4	686	13039
5	761	11922
6	813	10813
7	950	10931
8	1091	11034
9	1212	10912
10	1351	10931
11	1484	10889
12	1619	10840
13	1745	10724
14	1889	10707
15	2011	10560
16	2129	10394
17	2259	10295
18	2347	10007
19	2480	9920
20	2616	9841
21	2778	9850
22	2913	9754
23	3068	9717
24	3275	9826
25	3437	9784
26	3596	9722
27	3739	9617
28	3874	9485
29	4000	9335
30	4129	9191
31	4263	9058
32	4382	8898
33	4499	8735
34	4614	8568
35	4732	8413
36	4848	8254
37	4980	8126
38	5114	7998
39	5254	7881
40	5387	7753
41	5514	7615
42	5654	7495
43	5777	7353
44	5899	7211
45	6017	7063
46	6136	6919
47	6257	6778
48	6379	6639
49	6498	6498
50	6649	6388
51	6803	6280
52	6946	6159
53	7095	6043
54	7250	5932
55	7495	5889
56	7619	5747
57	7714	5586
58	7827	5439
59	7951	5301
60	8067	5157
61	8180	5013
62	8292	4870
63	8416	4734
64	8479	4565
65	8531	4394
66	8655	4263
67	8735	4110
68	8877	3988
69	9003	3858
70	9140	3733
71	9277	3607
72	9407	3479
73	9535	3350
74	9665	3221
75	9798	3094
76	9931	2966
77	10072	2840
78	10203	2712
79	10340	2585
80	10481	2458
81	10558	2317
82	10671	2185
83	10752	2048
84	10872	1918
85	11003	1791
86	11155	1666
87	11299	1540
88	11466	1417
89	11644	1293
90	11804	1167
91	11953	1039
92	12079	909
93	12198	778
94	12313	648
95	12434	518
96	12548	388
97	12667	258
98	12786	129
99	12924	0
