iter	Passed	Remaining
0	856	170366
1	5491	543653
2	6962	457207
3	11644	570558
4	14650	571369
5	19355	625828
6	23978	661133
7	28940	694575
8	33422	709297
9	38108	724070
10	42794	735286
11	45470	712373
12	50308	723666
13	50464	670462
14	50574	623754
15	50662	582616
16	55253	594790
17	55728	563481
18	60454	575906
19	65390	588515
20	70162	598055
21	70275	568589
22	70398	541764
23	74989	549919
24	79905	559339
25	84632	566383
26	84744	542993
27	89677	550873
28	94690	558348
29	99556	564153
30	102392	558202
31	107050	562013
32	111860	566082
33	116780	570162
34	116861	550916
35	117255	534165
36	117359	517017
37	121968	519971
38	126624	522729
39	131353	525412
40	136013	527468
41	140687	529252
42	140763	513951
43	145457	515711
44	150334	517818
45	155024	518993
46	159704	519887
47	164382	520545
48	168925	520567
49	173627	520881
50	178302	520922
51	183093	521112
52	183986	510302
53	188584	509876
54	188646	497339
55	193324	497119
56	193480	485399
57	198082	484961
58	202725	484479
59	202805	473212
60	207694	473271
61	212470	472917
62	212534	462178
63	212624	451827
64	217208	451126
65	221819	450360
66	226789	450193
67	226924	440500
68	231725	439943
69	232102	431046
70	232245	421966
71	232321	413015
72	233769	406695
73	238680	406402
74	238760	397934
75	238856	389713
76	239122	381975
77	239203	374138
78	239316	366547
79	239494	359241
80	239609	352018
81	239793	345068
82	244747	345005
83	244844	338118
84	249530	337600
85	249733	331042
86	254586	330669
87	259520	330299
88	259599	323770
89	259698	317409
90	264306	316586
91	269118	315921
92	269252	309785
93	273957	308930
94	278624	307953
95	278698	301923
96	278771	296014
97	283522	295094
98	288037	293856
99	293149	293149
100	298285	292379
101	303059	291174
102	307754	289827
103	307862	284180
104	310624	281041
105	311036	275824
106	315662	274360
107	320337	272880
108	320503	267576
109	320918	262569
110	325807	261233
111	330515	259690
112	335265	258124
113	340421	256809
114	346624	256200
115	347044	251308
116	354205	251274
117	359089	249536
118	363787	247620
119	368556	245704
120	373237	243683
121	377917	241619
122	382535	239473
123	382616	234506
124	382687	229612
125	387334	227482
126	392098	225379
127	396781	223189
128	401733	221108
129	406326	218791
130	411195	216583
131	415916	214259
132	420573	211867
133	425230	209441
134	429929	207003
135	434672	204551
136	439382	202051
137	444227	199580
138	448985	197036
139	453885	194522
140	458952	192044
141	464220	189611
142	469261	187048
143	473855	184277
144	478730	181587
145	483514	178834
146	488133	175993
147	492882	173174
148	497487	170280
149	502146	167382
150	506919	164497
151	511533	161537
152	516310	158605
153	521060	155641
154	525730	152631
155	530415	149604
156	535134	146565
157	539661	143454
158	544330	140361
159	548987	137246
160	553759	134140
161	558456	130996
162	563097	127819
163	567794	124637
164	572492	121437
165	577163	118214
166	581623	114931
167	586292	111674
168	591033	108414
169	595579	105102
170	600166	101782
171	604870	98467
172	609589	95138
173	614235	91782
174	618774	88396
175	623489	85021
176	628252	81637
177	632972	78232
178	637724	74816
179	642443	71382
180	647195	67937
181	651882	64471
182	656483	60984
183	661167	57492
184	665772	53981
185	670524	50469
186	675256	46942
187	679931	43399
188	684487	39837
189	689167	36271
190	693703	32687
191	698310	29096
192	702802	25490
193	707339	21876
194	711840	18252
195	716503	14622
196	721065	10980
197	725665	7329
198	730224	3669
199	734752	0
